video,split,scene,resolution,frame,variant,gt_x,gt_y,gt_w,gt_h,gt_area,best_coverage,matched_blob_area,n_blobs_in_frame
GOPR5845_004,train,meadow,1920x1080,59,none,160.0,261.0,30.0,29.0,870.0,0.349425,125,125
GOPR5845_004,train,meadow,1920x1080,60,none,165.0,267.0,29.0,30.0,870.0,0.349425,128,191
GOPR5845_004,train,meadow,1920x1080,61,none,171.0,273.0,29.0,30.0,870.0,0.351724,136,186
GOPR5845_004,train,meadow,1920x1080,62,none,176.0,280.0,29.0,29.0,841.0,0.342449,118,175
GOPR5845_004,train,meadow,1920x1080,63,none,182.0,287.0,29.0,28.0,812.0,0.376847,105,184
GOPR5845_004,train,meadow,1920x1080,64,none,188.0,294.0,29.0,27.0,783.0,0.344828,100,210
GOPR5845_004,train,meadow,1920x1080,65,none,193.0,301.0,29.0,26.0,754.0,0.477454,99,180
GOPR5845_004,train,meadow,1920x1080,66,none,199.0,307.0,29.0,24.0,696.0,0.465517,108,206
GOPR5845_004,train,meadow,1920x1080,67,none,205.0,314.0,29.0,23.0,667.0,0.398801,101,214
GOPR5845_004,train,meadow,1920x1080,68,none,211.0,321.0,29.0,23.0,667.0,0.383808,101,208
GOPR5845_004,train,meadow,1920x1080,69,none,217.0,327.0,28.0,23.0,644.0,0.42236,114,243
GOPR5845_004,train,meadow,1920x1080,70,none,224.0,334.0,27.0,23.0,621.0,0.438003,116,298
GOPR5845_004,train,meadow,1920x1080,71,none,230.0,340.0,27.0,23.0,621.0,0.438003,114,219
GOPR5845_004,train,meadow,1920x1080,72,none,236.0,346.0,26.0,23.0,598.0,0.326087,96,225
GOPR5845_004,train,meadow,1920x1080,73,none,243.0,353.0,26.0,23.0,598.0,0.327759,99,268
GOPR5845_004,train,meadow,1920x1080,74,none,249.0,358.0,25.0,22.0,550.0,0.330909,73,257
GOPR5845_004,train,meadow,1920x1080,75,none,255.0,364.0,25.0,21.0,525.0,0.342857,84,339
GOPR5845_004,train,meadow,1920x1080,76,none,261.0,370.0,24.0,20.0,480.0,0.35,81,310
GOPR5845_004,train,meadow,1920x1080,77,none,267.0,376.0,24.0,19.0,456.0,0.265351,59,307
GOPR5845_004,train,meadow,1920x1080,78,none,273.0,381.0,23.0,18.0,414.0,0.292271,53,309
GOPR5845_004,train,meadow,1920x1080,79,none,279.0,387.0,23.0,17.0,391.0,0.309463,50,321
GOPR5845_004,train,meadow,1920x1080,80,none,285.0,391.0,22.0,17.0,374.0,0.264706,43,341
GOPR5845_004,train,meadow,1920x1080,81,none,291.0,394.0,22.0,17.0,374.0,0.352941,53,328
GOPR5845_004,train,meadow,1920x1080,82,none,297.0,398.0,22.0,17.0,374.0,0.352941,54,326
GOPR5845_004,train,meadow,1920x1080,83,none,303.0,402.0,21.0,17.0,357.0,0.473389,62,300
GOPR5845_004,train,meadow,1920x1080,84,none,309.0,405.0,20.0,17.0,340.0,0.517647,66,284
GOPR5845_004,train,meadow,1920x1080,85,none,315.0,409.0,20.0,17.0,340.0,0.611765,66,314
GOPR5845_004,train,meadow,1920x1080,86,none,320.0,412.0,21.0,17.0,357.0,0.582633,81,327
GOPR5845_004,train,meadow,1920x1080,87,none,325.0,415.0,21.0,17.0,357.0,0.509804,71,310
GOPR5845_004,train,meadow,1920x1080,88,none,330.0,418.0,22.0,17.0,374.0,0.561497,76,318
GOPR5845_004,train,meadow,1920x1080,89,none,335.0,421.0,22.0,17.0,374.0,0.486631,75,331
GOPR5845_004,train,meadow,1920x1080,90,none,341.0,424.0,23.0,18.0,414.0,0.615942,83,406
GOPR5845_004,train,meadow,1920x1080,91,none,346.0,426.0,23.0,18.0,414.0,0.541063,80,398
GOPR5845_004,train,meadow,1920x1080,92,none,351.0,429.0,23.0,18.0,414.0,0.57971,83,424
GOPR5845_004,train,meadow,1920x1080,93,none,357.0,431.0,23.0,17.0,391.0,0.7289,87,393
GOPR5845_004,train,meadow,1920x1080,94,none,363.0,434.0,23.0,17.0,391.0,0.608696,82,377
GOPR5845_004,train,meadow,1920x1080,95,none,369.0,436.0,22.0,17.0,374.0,0.684492,94,439
GOPR5845_004,train,meadow,1920x1080,96,none,374.0,439.0,22.0,17.0,374.0,0.57754,84,421
GOPR5845_004,train,meadow,1920x1080,97,none,380.0,441.0,22.0,17.0,374.0,0.561497,84,395
GOPR5845_004,train,meadow,1920x1080,98,none,386.0,443.0,22.0,17.0,374.0,0.681818,84,428
GOPR5845_004,train,meadow,1920x1080,99,none,391.0,444.0,23.0,17.0,391.0,0.736573,90,421
GOPR5845_004,train,meadow,1920x1080,100,none,396.0,446.0,23.0,18.0,414.0,0.543478,85,420
GOPR5845_004,train,meadow,1920x1080,101,none,402.0,448.0,23.0,18.0,414.0,0.615942,85,417
GOPR5845_004,train,meadow,1920x1080,102,none,408.0,449.0,24.0,18.0,432.0,0.555556,83,447
GOPR5845_004,train,meadow,1920x1080,103,none,413.0,451.0,24.0,18.0,432.0,0.550926,85,421
GOPR5845_004,train,meadow,1920x1080,104,none,419.0,453.0,24.0,18.0,432.0,0.550926,83,436
GOPR5845_004,train,meadow,1920x1080,105,none,425.0,455.0,23.0,18.0,414.0,0.543478,85,583
GOPR5845_004,train,meadow,1920x1080,106,none,431.0,457.0,22.0,18.0,396.0,0.686869,89,537
GOPR5845_004,train,meadow,1920x1080,107,none,437.0,459.0,22.0,18.0,396.0,0.767677,91,511
GOPR5845_004,train,meadow,1920x1080,108,none,443.0,461.0,22.0,18.0,396.0,0.727273,97,549
GOPR5845_004,train,meadow,1920x1080,109,none,449.0,463.0,21.0,18.0,378.0,0.634921,99,538
GOPR5845_004,train,meadow,1920x1080,110,none,455.0,464.0,20.0,18.0,360.0,0.666667,93,530
GOPR5845_004,train,meadow,1920x1080,111,none,461.0,466.0,20.0,18.0,360.0,0.666667,86,519
GOPR5845_004,train,meadow,1920x1080,112,none,468.0,468.0,20.0,18.0,360.0,0.666667,86,516
GOPR5845_004,train,meadow,1920x1080,113,none,474.0,469.0,19.0,19.0,361.0,0.620499,88,515
GOPR5845_004,train,meadow,1920x1080,114,none,480.0,470.0,18.0,19.0,342.0,0.695906,87,539
GOPR5845_004,train,meadow,1920x1080,115,none,486.0,472.0,18.0,19.0,342.0,0.646199,76,531
GOPR5845_004,train,meadow,1920x1080,116,none,491.0,474.0,18.0,18.0,324.0,0.691358,86,553
GOPR5845_004,train,meadow,1920x1080,117,none,497.0,477.0,19.0,18.0,342.0,0.789474,90,550
GOPR5845_004,train,meadow,1920x1080,118,none,502.0,480.0,20.0,18.0,360.0,0.661111,82,559
GOPR5845_004,train,meadow,1920x1080,119,none,507.0,482.0,20.0,17.0,340.0,0.576471,76,543
GOPR5845_004,train,meadow,1920x1080,120,none,513.0,484.0,20.0,16.0,320.0,0.75,80,639
GOPR5845_004,train,meadow,1920x1080,121,none,518.0,487.0,21.0,16.0,336.0,0.708333,81,599
GOPR5845_004,train,meadow,1920x1080,122,none,523.0,489.0,21.0,16.0,336.0,0.708333,82,595
GOPR5845_004,train,meadow,1920x1080,123,none,529.0,491.0,22.0,17.0,374.0,0.636364,79,580
GOPR5845_004,train,meadow,1920x1080,124,none,534.0,493.0,22.0,17.0,374.0,0.59893,85,595
GOPR5845_004,train,meadow,1920x1080,125,none,540.0,494.0,23.0,17.0,391.0,0.565217,84,566
GOPR5845_004,train,meadow,1920x1080,126,none,545.0,496.0,23.0,17.0,391.0,0.598465,85,560
GOPR5845_004,train,meadow,1920x1080,127,none,551.0,498.0,24.0,18.0,432.0,0.583333,80,595
GOPR5845_004,train,meadow,1920x1080,128,none,556.0,500.0,24.0,18.0,432.0,0.486111,80,601
GOPR5845_004,train,meadow,1920x1080,129,none,562.0,502.0,24.0,18.0,432.0,0.583333,88,596
GOPR5845_004,train,meadow,1920x1080,130,none,568.0,504.0,23.0,18.0,414.0,0.608696,84,591
GOPR5845_004,train,meadow,1920x1080,131,none,574.0,506.0,23.0,18.0,414.0,0.574879,83,583
GOPR5845_004,train,meadow,1920x1080,132,none,579.0,508.0,23.0,17.0,391.0,0.631714,81,595
GOPR5845_004,train,meadow,1920x1080,133,none,585.0,510.0,22.0,17.0,374.0,0.590909,74,614
GOPR5845_004,train,meadow,1920x1080,134,none,591.0,512.0,22.0,17.0,374.0,0.590909,73,591
GOPR5845_004,train,meadow,1920x1080,135,none,596.0,514.0,22.0,17.0,374.0,0.660428,81,714
GOPR5845_004,train,meadow,1920x1080,136,none,601.0,516.0,22.0,17.0,374.0,0.590909,82,689
GOPR5845_004,train,meadow,1920x1080,137,none,606.0,517.0,23.0,17.0,391.0,0.680307,76,673
GOPR5845_004,train,meadow,1920x1080,138,none,611.0,519.0,23.0,17.0,391.0,0.631714,83,678
GOPR5845_004,train,meadow,1920x1080,139,none,616.0,521.0,23.0,17.0,391.0,0.521739,71,677
GOPR5845_004,train,meadow,1920x1080,140,none,621.0,523.0,23.0,17.0,391.0,0.644501,80,682
GOPR5845_004,train,meadow,1920x1080,141,none,626.0,524.0,23.0,17.0,391.0,0.521739,77,687
GOPR5845_004,train,meadow,1920x1080,142,none,631.0,526.0,24.0,17.0,408.0,0.509804,73,694
GOPR5845_004,train,meadow,1920x1080,143,none,636.0,527.0,24.0,17.0,408.0,0.529412,75,691
GOPR5845_004,train,meadow,1920x1080,144,none,641.0,529.0,24.0,17.0,408.0,0.5,70,668
GOPR5845_004,train,meadow,1920x1080,145,none,646.0,530.0,25.0,17.0,425.0,0.489412,73,687
GOPR5845_004,train,meadow,1920x1080,146,none,651.0,532.0,25.0,17.0,425.0,0.48,69,676
GOPR5845_004,train,meadow,1920x1080,147,none,656.0,534.0,25.0,17.0,425.0,0.48,66,688
GOPR5845_004,train,meadow,1920x1080,148,none,661.0,536.0,24.0,17.0,408.0,0.404412,67,680
GOPR5845_004,train,meadow,1920x1080,149,none,666.0,538.0,24.0,17.0,408.0,0.441176,62,661
GOPR5845_004,train,meadow,1920x1080,150,none,670.0,539.0,24.0,16.0,384.0,0.486979,73,817
GOPR5845_004,train,meadow,1920x1080,151,none,675.0,541.0,23.0,16.0,368.0,0.586957,68,777
GOPR5845_004,train,meadow,1920x1080,152,none,680.0,543.0,23.0,16.0,368.0,0.516304,65,770
GOPR5845_004,train,meadow,1920x1080,153,none,684.0,544.0,23.0,16.0,368.0,0.478261,61,764
GOPR5845_004,train,meadow,1920x1080,154,none,688.0,546.0,23.0,16.0,368.0,0.328804,54,767
GOPR5845_004,train,meadow,1920x1080,155,none,692.0,547.0,23.0,16.0,368.0,0.298913,53,762
GOPR5845_004,train,meadow,1920x1080,156,none,696.0,548.0,23.0,15.0,345.0,0.313043,47,737
GOPR5845_004,train,meadow,1920x1080,157,none,700.0,550.0,23.0,15.0,345.0,0.376812,47,741
GOPR5845_004,train,meadow,1920x1080,158,none,704.0,551.0,24.0,15.0,360.0,0.305556,47,748
GOPR5845_004,train,meadow,1920x1080,159,none,708.0,552.0,23.0,15.0,345.0,0.492754,54,775
GOPR5845_004,train,meadow,1920x1080,160,none,712.0,553.0,23.0,15.0,345.0,0.434783,59,779
GOPR5845_004,train,meadow,1920x1080,161,none,716.0,554.0,23.0,16.0,368.0,0.461957,53,793
GOPR5845_004,train,meadow,1920x1080,162,none,719.0,554.0,23.0,16.0,368.0,0.326087,43,777
GOPR5845_004,train,meadow,1920x1080,163,none,723.0,555.0,23.0,16.0,368.0,0.434783,52,770
GOPR5845_004,train,meadow,1920x1080,164,none,727.0,556.0,23.0,16.0,368.0,0.415761,56,817
GOPR5845_004,train,meadow,1920x1080,165,none,730.0,557.0,23.0,16.0,368.0,0.391304,55,943
GOPR5845_004,train,meadow,1920x1080,166,none,732.0,557.0,23.0,16.0,368.0,0.461957,56,894
GOPR5845_004,train,meadow,1920x1080,167,none,735.0,558.0,23.0,16.0,368.0,0.391304,57,871
GOPR5845_004,train,meadow,1920x1080,168,none,738.0,559.0,23.0,15.0,345.0,0.313043,45,958
GOPR5845_004,train,meadow,1920x1080,169,none,740.0,559.0,23.0,15.0,345.0,0.33913,46,860
GOPR5845_004,train,meadow,1920x1080,170,none,743.0,560.0,23.0,15.0,345.0,0.443478,65,833
GOPR5845_004,train,meadow,1920x1080,171,none,745.0,560.0,23.0,15.0,345.0,0.391304,54,909
GOPR5845_004,train,meadow,1920x1080,172,none,747.0,561.0,22.0,15.0,330.0,0.409091,53,855
GOPR5845_004,train,meadow,1920x1080,173,none,750.0,561.0,22.0,16.0,352.0,0.332386,46,843
GOPR5845_004,train,meadow,1920x1080,174,none,752.0,561.0,22.0,16.0,352.0,0.340909,42,942
GOPR5845_004,train,meadow,1920x1080,175,none,754.0,561.0,21.0,16.0,336.0,0.321429,42,899
GOPR5845_004,train,meadow,1920x1080,176,none,756.0,562.0,21.0,16.0,336.0,0.321429,43,851
GOPR5845_004,train,meadow,1920x1080,177,none,757.0,562.0,21.0,16.0,336.0,0.285714,44,940
GOPR5845_004,train,meadow,1920x1080,178,none,759.0,563.0,21.0,15.0,315.0,0.457143,55,959
GOPR5845_004,train,meadow,1920x1080,179,none,760.0,563.0,21.0,15.0,315.0,0.485714,58,904
GOPR5845_004,train,meadow,1920x1080,180,none,761.0,564.0,20.0,15.0,300.0,0.36,43,1096
GOPR5845_004,train,meadow,1920x1080,181,none,762.0,564.0,20.0,14.0,280.0,0.385714,46,1013
GOPR5845_004,train,meadow,1920x1080,182,none,763.0,565.0,20.0,14.0,280.0,0.385714,45,983
GOPR5845_004,train,meadow,1920x1080,183,none,763.0,565.0,20.0,14.0,280.0,0.482143,58,990
GOPR5845_004,train,meadow,1920x1080,184,none,764.0,564.0,20.0,14.0,280.0,0.482143,57,1030
GOPR5845_004,train,meadow,1920x1080,185,none,764.0,564.0,20.0,15.0,300.0,0.42,59,946
GOPR5845_004,train,meadow,1920x1080,186,none,764.0,564.0,20.0,15.0,300.0,0.533333,60,947
GOPR5845_004,train,meadow,1920x1080,187,none,765.0,563.0,20.0,15.0,300.0,0.586667,58,1039
GOPR5845_004,train,meadow,1920x1080,188,none,765.0,563.0,20.0,15.0,300.0,0.4,56,964
GOPR5845_004,train,meadow,1920x1080,189,none,764.0,563.0,20.0,15.0,300.0,0.42,65,935
GOPR5845_004,train,meadow,1920x1080,190,none,764.0,563.0,20.0,15.0,300.0,0.42,62,1018
GOPR5845_004,train,meadow,1920x1080,191,none,763.0,563.0,20.0,15.0,300.0,0.533333,62,1034
GOPR5845_004,train,meadow,1920x1080,192,none,763.0,562.0,19.0,15.0,285.0,0.526316,64,1036
GOPR5845_004,train,meadow,1920x1080,193,none,762.0,562.0,19.0,15.0,285.0,0.578947,64,1017
GOPR5845_004,train,meadow,1920x1080,194,none,762.0,562.0,19.0,15.0,285.0,0.561404,62,999
GOPR5845_004,train,meadow,1920x1080,195,none,761.0,562.0,19.0,15.0,285.0,0.526316,57,1109
GOPR5845_004,train,meadow,1920x1080,196,none,760.0,561.0,19.0,15.0,285.0,0.526316,59,1117
GOPR5845_004,train,meadow,1920x1080,197,none,759.0,561.0,19.0,15.0,285.0,0.491228,59,1090
GOPR5845_004,train,meadow,1920x1080,198,none,758.0,560.0,19.0,15.0,285.0,0.540351,66,1053
GOPR5845_004,train,meadow,1920x1080,199,none,757.0,560.0,19.0,15.0,285.0,0.589474,64,1066
GOPR5845_004,train,meadow,1920x1080,200,none,756.0,559.0,19.0,15.0,285.0,0.540351,69,1085
GOPR5845_004,train,meadow,1920x1080,201,none,753.0,559.0,19.0,15.0,285.0,0.578947,59,1064
GOPR5845_004,train,meadow,1920x1080,202,none,751.0,558.0,19.0,15.0,285.0,0.578947,64,1083
GOPR5845_004,train,meadow,1920x1080,203,none,749.0,557.0,19.0,15.0,285.0,0.540351,65,1073
GOPR5845_004,train,meadow,1920x1080,204,none,746.0,556.0,19.0,15.0,285.0,0.526316,64,1079
GOPR5845_004,train,meadow,1920x1080,205,none,744.0,556.0,19.0,16.0,304.0,0.470395,64,1056
GOPR5845_004,train,meadow,1920x1080,206,none,742.0,555.0,19.0,16.0,304.0,0.506579,61,1051
GOPR5845_004,train,meadow,1920x1080,207,none,738.0,554.0,19.0,16.0,304.0,0.506579,59,1067
GOPR5845_004,train,meadow,1920x1080,208,none,735.0,553.0,19.0,16.0,304.0,0.506579,65,1063
GOPR5845_004,train,meadow,1920x1080,209,none,732.0,552.0,19.0,16.0,304.0,0.506579,66,1064
GOPR5845_004,train,meadow,1920x1080,210,none,729.0,551.0,18.0,16.0,288.0,0.583333,63,1147
GOPR5845_004,train,meadow,1920x1080,211,none,725.0,550.0,18.0,16.0,288.0,0.583333,71,1190
GOPR5845_004,train,meadow,1920x1080,212,none,722.0,549.0,18.0,16.0,288.0,0.541667,66,1159
GOPR5845_004,train,meadow,1920x1080,213,none,718.0,548.0,18.0,16.0,288.0,0.496528,71,1092
GOPR5845_004,train,meadow,1920x1080,214,none,714.0,547.0,18.0,16.0,288.0,0.534722,65,1149
GOPR5845_004,train,meadow,1920x1080,215,none,710.0,546.0,18.0,16.0,288.0,0.583333,69,1163
GOPR5845_004,train,meadow,1920x1080,216,none,705.0,544.0,18.0,16.0,288.0,0.631944,67,1046
GOPR5845_004,train,meadow,1920x1080,217,none,701.0,543.0,18.0,16.0,288.0,0.583333,67,1080
GOPR5845_004,train,meadow,1920x1080,218,none,697.0,542.0,18.0,16.0,288.0,0.631944,67,1148
GOPR5845_004,train,meadow,1920x1080,219,none,692.0,541.0,18.0,16.0,288.0,0.625,71,1071
GOPR5845_004,train,meadow,1920x1080,220,none,686.0,540.0,19.0,16.0,304.0,0.513158,71,1071
GOPR5845_004,train,meadow,1920x1080,221,none,681.0,538.0,19.0,16.0,304.0,0.552632,73,1174
GOPR5845_004,train,meadow,1920x1080,222,none,676.0,537.0,19.0,16.0,304.0,0.552632,68,1182
GOPR5845_004,train,meadow,1920x1080,223,none,670.0,536.0,20.0,16.0,320.0,0.48125,69,1126
GOPR5845_004,train,meadow,1920x1080,224,none,665.0,535.0,20.0,16.0,320.0,0.6,73,1199
GOPR5845_004,train,meadow,1920x1080,225,none,660.0,534.0,20.0,16.0,320.0,0.5625,71,1339
GOPR5845_004,train,meadow,1920x1080,226,none,655.0,532.0,21.0,16.0,336.0,0.556548,72,1304
GOPR5845_004,train,meadow,1920x1080,227,none,649.0,531.0,21.0,17.0,357.0,0.504202,68,1258
GOPR5845_004,train,meadow,1920x1080,228,none,644.0,529.0,21.0,17.0,357.0,0.436975,60,1251
GOPR5845_004,train,meadow,1920x1080,229,none,639.0,528.0,21.0,17.0,357.0,0.436975,67,1271
GOPR5845_004,train,meadow,1920x1080,230,none,634.0,527.0,22.0,17.0,374.0,0.59893,65,1250
GOPR5845_004,train,meadow,1920x1080,231,none,629.0,526.0,21.0,17.0,357.0,0.666667,78,1210
GOPR5845_004,train,meadow,1920x1080,232,none,624.0,524.0,21.0,17.0,357.0,0.473389,73,1183
GOPR5845_004,train,meadow,1920x1080,233,none,619.0,523.0,20.0,17.0,340.0,0.658824,74,1204
GOPR5845_004,train,meadow,1920x1080,234,none,614.0,522.0,19.0,17.0,323.0,0.606811,73,1193
GOPR5845_004,train,meadow,1920x1080,235,none,609.0,521.0,19.0,18.0,342.0,0.45614,75,1154
GOPR5845_004,train,meadow,1920x1080,236,none,604.0,520.0,18.0,18.0,324.0,0.521605,73,1180
GOPR5845_004,train,meadow,1920x1080,237,none,600.0,519.0,19.0,18.0,342.0,0.532164,79,1204
GOPR5845_004,train,meadow,1920x1080,238,none,596.0,518.0,19.0,18.0,342.0,0.532164,77,1241
GOPR5845_004,train,meadow,1920x1080,239,none,592.0,516.0,20.0,18.0,360.0,0.505556,74,1211
GOPR5845_004,train,meadow,1920x1080,240,none,587.0,515.0,21.0,19.0,399.0,0.451128,72,1313
GOPR5845_004,train,meadow,1920x1080,241,none,583.0,514.0,21.0,19.0,399.0,0.488722,81,1320
GOPR5845_004,train,meadow,1920x1080,242,none,579.0,513.0,22.0,19.0,418.0,0.502392,74,1324
GOPR5845_004,train,meadow,1920x1080,243,none,577.0,513.0,22.0,19.0,418.0,0.535885,83,1275
GOPR5845_004,train,meadow,1920x1080,244,none,575.0,512.0,21.0,19.0,399.0,0.491228,74,1273
GOPR5845_004,train,meadow,1920x1080,245,none,572.0,512.0,21.0,19.0,399.0,0.526316,81,1236
GOPR5845_004,train,meadow,1920x1080,246,none,570.0,512.0,21.0,20.0,420.0,0.571429,85,1253
GOPR5845_004,train,meadow,1920x1080,247,none,568.0,511.0,21.0,20.0,420.0,0.535714,81,1245
GOPR5845_004,train,meadow,1920x1080,248,none,565.0,511.0,20.0,20.0,400.0,0.49,79,1259
GOPR5845_004,train,meadow,1920x1080,249,none,564.0,511.0,20.0,20.0,400.0,0.49,78,1210
GOPR5845_004,train,meadow,1920x1080,250,none,562.0,512.0,20.0,19.0,380.0,0.552632,85,1211
GOPR5845_004,train,meadow,1920x1080,251,none,561.0,512.0,20.0,19.0,380.0,0.631579,85,1310
GOPR5845_004,train,meadow,1920x1080,252,none,560.0,512.0,20.0,19.0,380.0,0.589474,83,1293
GOPR5845_004,train,meadow,1920x1080,253,none,558.0,513.0,20.0,19.0,380.0,0.552632,76,1312
GOPR5845_004,train,meadow,1920x1080,254,none,557.0,513.0,20.0,19.0,380.0,0.552632,75,1291
GOPR5845_004,train,meadow,1920x1080,255,none,556.0,513.0,20.0,18.0,360.0,0.625,73,1417
GOPR5845_004,train,meadow,1920x1080,256,none,555.0,513.0,20.0,18.0,360.0,0.622222,67,1427
GOPR5845_004,train,meadow,1920x1080,257,none,554.0,513.0,20.0,18.0,360.0,0.541667,71,1425
GOPR5845_004,train,meadow,1920x1080,258,none,553.0,513.0,20.0,18.0,360.0,0.613889,75,1431
GOPR5845_004,train,meadow,1920x1080,259,none,552.0,513.0,20.0,18.0,360.0,0.622222,67,1325
GOPR5845_004,train,meadow,1920x1080,260,none,551.0,513.0,21.0,18.0,378.0,0.47619,66,1382
GOPR5845_004,train,meadow,1920x1080,261,none,551.0,513.0,20.0,18.0,360.0,0.6,75,1381
GOPR5845_004,train,meadow,1920x1080,262,none,550.0,513.0,20.0,18.0,360.0,0.519444,80,1279
GOPR5845_004,train,meadow,1920x1080,263,none,550.0,513.0,19.0,17.0,323.0,0.47678,70,1378
GOPR5845_004,train,meadow,1920x1080,264,none,549.0,513.0,19.0,17.0,323.0,0.557276,69,1346
GOPR5845_004,train,meadow,1920x1080,265,none,549.0,513.0,18.0,17.0,306.0,0.627451,73,1341
GOPR5845_004,train,meadow,1920x1080,266,none,548.0,513.0,18.0,17.0,306.0,0.54902,71,1365
GOPR5845_004,train,meadow,1920x1080,267,none,546.0,513.0,19.0,17.0,323.0,0.631579,76,1373
GOPR5845_004,train,meadow,1920x1080,268,none,544.0,513.0,20.0,17.0,340.0,0.582353,74,1267
GOPR5845_004,train,meadow,1920x1080,269,none,542.0,514.0,20.0,17.0,340.0,0.564706,74,1363
GOPR5845_004,train,meadow,1920x1080,270,none,541.0,514.0,21.0,17.0,357.0,0.571429,77,1475
GOPR5845_004,train,meadow,1920x1080,271,none,539.0,514.0,22.0,17.0,374.0,0.449198,76,1453
GOPR5845_004,train,meadow,1920x1080,272,none,537.0,514.0,23.0,17.0,391.0,0.478261,75,1376
GOPR5845_004,train,meadow,1920x1080,273,none,535.0,514.0,23.0,17.0,391.0,0.506394,74,1427
GOPR5845_004,train,meadow,1920x1080,274,none,534.0,514.0,22.0,17.0,374.0,0.481283,69,1376
GOPR5845_004,train,meadow,1920x1080,275,none,532.0,514.0,21.0,17.0,357.0,0.492997,73,1316
GOPR5845_004,train,meadow,1920x1080,276,none,531.0,514.0,21.0,17.0,357.0,0.537815,79,1355
GOPR5845_004,train,meadow,1920x1080,277,none,529.0,514.0,20.0,17.0,340.0,0.529412,73,1392
GOPR5845_004,train,meadow,1920x1080,278,none,528.0,513.0,20.0,16.0,320.0,0.6375,75,1388
GOPR5845_004,train,meadow,1920x1080,279,none,525.0,513.0,20.0,17.0,340.0,0.485294,71,1415
GOPR5845_004,train,meadow,1920x1080,280,none,523.0,513.0,21.0,17.0,357.0,0.392157,62,1401
GOPR5845_004,train,meadow,1920x1080,281,none,520.0,513.0,21.0,17.0,357.0,0.504202,77,1387
GOPR5845_004,train,meadow,1920x1080,282,none,518.0,512.0,22.0,17.0,374.0,0.545455,76,1374
GOPR5845_004,train,meadow,1920x1080,283,none,515.0,512.0,22.0,17.0,374.0,0.470588,77,1376
GOPR5845_004,train,meadow,1920x1080,284,none,513.0,512.0,22.0,17.0,374.0,0.545455,74,1415
GOPR5845_004,train,meadow,1920x1080,285,none,510.0,511.0,22.0,17.0,374.0,0.481283,73,1561
GOPR5845_004,train,meadow,1920x1080,286,none,508.0,511.0,22.0,17.0,374.0,0.470588,69,1541
GOPR5845_004,train,meadow,1920x1080,287,none,506.0,510.0,21.0,17.0,357.0,0.52381,77,1545
GOPR5845_004,train,meadow,1920x1080,288,none,503.0,509.0,21.0,17.0,357.0,0.504202,66,1484
GOPR5845_004,train,meadow,1920x1080,289,none,500.0,509.0,20.0,16.0,320.0,0.515625,67,1518
GOPR5845_004,train,meadow,1920x1080,290,none,498.0,508.0,20.0,16.0,320.0,0.48125,65,1542
GOPR5845_004,train,meadow,1920x1080,291,none,495.0,507.0,20.0,16.0,320.0,0.675,79,1478
GOPR5845_004,train,meadow,1920x1080,292,none,492.0,507.0,20.0,17.0,340.0,0.5,78,1490
GOPR5845_004,train,meadow,1920x1080,293,none,488.0,506.0,21.0,17.0,357.0,0.504202,70,1486
GOPR5845_004,train,meadow,1920x1080,294,none,485.0,506.0,21.0,17.0,357.0,0.470588,70,1409
GOPR5845_004,train,meadow,1920x1080,295,none,482.0,505.0,21.0,17.0,357.0,0.571429,75,1409
GOPR5845_004,train,meadow,1920x1080,296,none,479.0,504.0,21.0,17.0,357.0,0.52381,72,1396
GOPR5845_004,train,meadow,1920x1080,297,none,475.0,504.0,21.0,17.0,357.0,0.52381,75,1373
GOPR5845_004,train,meadow,1920x1080,298,none,471.0,503.0,21.0,17.0,357.0,0.47619,72,1382
GOPR5845_004,train,meadow,1920x1080,299,none,467.0,503.0,21.0,17.0,357.0,0.470588,65,1368
GOPR5845_004,train,meadow,1920x1080,300,none,464.0,502.0,20.0,16.0,320.0,0.5,72,1517
GOPR5845_004,train,meadow,1920x1080,301,none,460.0,502.0,20.0,16.0,320.0,0.446875,64,1546
GOPR5845_004,train,meadow,1920x1080,302,none,456.0,501.0,20.0,16.0,320.0,0.515625,66,1452
GOPR5845_004,train,meadow,1920x1080,303,none,452.0,500.0,21.0,16.0,336.0,0.425595,65,1437
GOPR5845_004,train,meadow,1920x1080,304,none,447.0,499.0,21.0,16.0,336.0,0.491071,72,1400
GOPR5845_004,train,meadow,1920x1080,305,none,443.0,498.0,22.0,17.0,374.0,0.382353,68,1389
GOPR5845_004,train,meadow,1920x1080,306,none,438.0,497.0,23.0,17.0,391.0,0.478261,77,1404
GOPR5845_004,train,meadow,1920x1080,307,none,434.0,495.0,24.0,17.0,408.0,0.35049,66,1426
GOPR5845_004,train,meadow,1920x1080,308,none,429.0,494.0,24.0,17.0,408.0,0.343137,70,1432
GOPR5845_004,train,meadow,1920x1080,309,none,425.0,493.0,24.0,17.0,408.0,0.377451,67,1414
GOPR5845_004,train,meadow,1920x1080,310,none,420.0,493.0,23.0,17.0,391.0,0.450128,66,1459
GOPR5845_004,train,meadow,1920x1080,311,none,416.0,492.0,23.0,17.0,391.0,0.421995,67,1442
GOPR5845_004,train,meadow,1920x1080,312,none,412.0,491.0,23.0,16.0,368.0,0.44837,67,1449
GOPR5845_004,train,meadow,1920x1080,313,none,407.0,490.0,22.0,16.0,352.0,0.53125,70,1425
GOPR5845_004,train,meadow,1920x1080,314,none,403.0,489.0,22.0,16.0,352.0,0.369318,67,1445
