video,split,track_id,frame,fps,associated,dx,dy,displacement_px,displacement_per_s,displacement_over_size
gopro_001,train,1,193,25.0,True,4.0,1.0,4.1231,103.0776,0.288675
gopro_001,train,1,194,25.0,True,4.0,2.5,4.717,117.9248,0.330255
gopro_001,train,1,195,25.0,True,3.0,2.0,3.6056,90.1388,0.242536
gopro_001,train,1,196,25.0,True,4.0,1.0,4.1231,103.0776,0.27735
gopro_001,train,1,197,25.0,True,4.0,2.0,4.4721,111.8034,0.300828
gopro_001,train,1,198,25.0,True,5.0,1.5,5.2202,130.5038,0.351146
gopro_001,train,1,199,25.0,True,4.0,2.0,4.4721,111.8034,0.313112
gopro_001,train,1,200,25.0,True,3.5,2.0,4.0311,100.7782,0.282235
gopro_001,train,1,201,25.0,True,5.0,2.0,5.3852,134.6291,0.388641
gopro_001,train,1,202,25.0,True,4.0,2.0,4.4721,111.8034,0.322749
gopro_001,train,1,203,25.0,True,4.5,2.0,4.9244,123.1107,0.35539
gopro_001,train,1,204,25.0,True,4.0,2.0,4.4721,111.8034,0.333333
gopro_001,train,1,205,25.0,True,4.0,1.5,4.272,106.8,0.318416
gopro_001,train,1,206,25.0,True,4.5,2.0,4.9244,123.1107,0.383366
gopro_001,train,1,207,25.0,True,4.0,2.0,4.4721,111.8034,0.360375
gopro_001,train,1,208,25.0,True,3.0,1.0,3.1623,79.0569,0.254824
gopro_001,train,1,209,25.0,True,4.0,2.0,4.4721,111.8034,0.360375
gopro_001,train,1,210,25.0,True,3.0,2.0,3.6056,90.1388,0.290544
gopro_001,train,1,211,25.0,True,3.0,1.0,3.1623,79.0569,0.254824
gopro_001,train,1,212,25.0,True,3.0,2.0,3.6056,90.1388,0.290544
gopro_001,train,1,213,25.0,True,3.0,0.5,3.0414,76.0345,0.245081
gopro_001,train,1,214,25.0,True,4.0,2.0,4.4721,111.8034,0.377964
gopro_001,train,1,215,25.0,True,3.0,2.0,3.6056,90.1388,0.304725
gopro_001,train,1,216,25.0,True,3.0,1.0,3.1623,79.0569,0.267261
gopro_001,train,1,217,25.0,True,3.5,2.0,4.0311,100.7782,0.340693
gopro_001,train,1,218,25.0,True,1.5,1.0,1.8028,45.0694,0.147196
gopro_001,train,1,219,25.0,True,1.0,1.0,1.4142,35.3553,0.119523
gopro_001,train,1,220,25.0,True,2.0,2.0,2.8284,70.7107,0.239046
gopro_001,train,1,221,25.0,True,1.0,1.0,1.4142,35.3553,0.119523
gopro_001,train,1,222,25.0,True,2.0,0.5,2.0616,51.5388,0.174233
gopro_001,train,1,223,25.0,True,1.0,2.0,2.2361,55.9017,0.199205
gopro_001,train,1,224,25.0,True,0.5,1.0,1.118,27.9508,0.099602
gopro_001,train,1,225,25.0,True,2.0,1.0,2.2361,55.9017,0.206725
gopro_001,train,1,226,25.0,True,1.0,2.0,2.2361,55.9017,0.206725
gopro_001,train,1,227,25.0,True,2.0,1.0,2.2361,55.9017,0.206725
gopro_001,train,1,228,25.0,True,0.0,1.0,1.0,25.0,0.09245
gopro_001,train,1,229,25.0,True,0.0,1.0,1.0,25.0,0.09245
gopro_001,train,1,230,25.0,True,0.0,1.0,1.0,25.0,0.09245
gopro_001,train,1,231,25.0,True,0.0,1.0,1.0,25.0,0.09245
gopro_001,train,1,232,25.0,True,-1.0,1.0,1.4142,35.3553,0.130744
gopro_001,train,1,233,25.0,True,0.0,2.5,2.5,62.5,0.231125
gopro_001,train,1,234,25.0,True,0.0,1.0,1.0,25.0,0.087706
gopro_001,train,1,235,25.0,True,-0.5,1.0,1.118,27.9508,0.098058
gopro_001,train,1,236,25.0,True,0.0,1.0,1.0,25.0,0.091287
gopro_001,train,1,237,25.0,True,0.0,1.0,1.0,25.0,0.091287
gopro_001,train,1,238,25.0,True,-1.0,1.0,1.4142,35.3553,0.129099
gopro_001,train,1,239,25.0,True,-1.0,2.0,2.2361,55.9017,0.204124
gopro_001,train,1,240,25.0,True,-1.0,1.0,1.4142,35.3553,0.129099
gopro_001,train,1,241,25.0,True,-1.0,0.5,1.118,27.9508,0.102062
gopro_001,train,1,242,25.0,True,-2.0,1.0,2.2361,55.9017,0.215166
gopro_001,train,1,243,25.0,True,-1.0,2.0,2.2361,55.9017,0.215166
gopro_001,train,1,244,25.0,True,-1.0,1.0,1.4142,35.3553,0.136083
gopro_001,train,1,245,25.0,True,-1.0,1.0,1.4142,35.3553,0.136083
gopro_001,train,1,246,25.0,True,-1.5,1.0,1.8028,45.0694,0.173472
gopro_001,train,1,247,25.0,True,-1.0,2.0,2.2361,55.9017,0.224733
gopro_001,train,1,248,25.0,True,-2.0,0.5,2.0616,51.5388,0.207194
gopro_001,train,1,249,25.0,True,-3.0,1.0,3.1623,79.0569,0.3371
gopro_001,train,1,250,25.0,True,-2.0,1.0,2.2361,55.9017,0.238366
gopro_001,train,1,251,25.0,True,-2.0,1.0,2.2361,55.9017,0.238366
gopro_001,train,1,252,25.0,True,-2.0,1.0,2.2361,55.9017,0.238366
gopro_001,train,1,253,25.0,True,-2.0,1.0,2.2361,55.9017,0.238366
gopro_001,train,1,254,25.0,True,-2.0,1.0,2.2361,55.9017,0.238366
gopro_001,train,1,255,25.0,True,-2.0,1.0,2.2361,55.9017,0.238366
gopro_001,train,1,256,25.0,True,-2.0,1.0,2.2361,55.9017,0.238366
gopro_001,train,1,257,25.0,True,-3.0,1.0,3.1623,79.0569,0.3371
gopro_001,train,1,258,25.0,True,-3.0,0.5,3.0414,76.0345,0.324212
gopro_001,train,1,259,25.0,True,-3.5,1.0,3.6401,91.0014,0.414823
gopro_001,train,1,260,25.0,True,-3.0,1.0,3.1623,79.0569,0.377964
gopro_001,train,1,261,25.0,True,-3.0,-0.5,3.0414,76.0345,0.363515
gopro_001,train,1,262,25.0,True,-3.5,1.0,3.6401,91.0014,0.469929
gopro_001,train,1,263,25.0,True,-3.0,1.0,3.1623,79.0569,0.430331
gopro_001,train,2,270,25.0,True,-2.0,0.0,2.0,50.0,0.377964
gopro_001,train,2,271,25.0,True,-3.0,0.0,3.0,75.0,0.566947
gopro_001,train,2,272,25.0,True,-2.5,0.0,2.5,62.5,0.472456
gopro_001,train,2,273,25.0,True,-3.0,1.0,3.1623,79.0569,0.559017
gopro_001,train,2,274,25.0,True,-3.0,0.0,3.0,75.0,0.53033
gopro_001,train,2,275,25.0,True,-3.0,0.5,3.0414,76.0345,0.537645
gopro_001,train,2,276,25.0,True,-2.5,1.0,2.6926,67.3146,0.425735
gopro_001,train,2,277,25.0,True,-3.0,0.0,3.0,75.0,0.447214
gopro_001,train,2,278,25.0,True,-2.0,0.0,2.0,50.0,0.298142
gopro_001,train,2,279,25.0,True,-3.0,0.0,3.0,75.0,0.447214
gopro_001,train,2,280,25.0,True,-2.0,1.0,2.2361,55.9017,0.333333
gopro_001,train,2,281,25.0,True,-3.0,0.0,3.0,75.0,0.447214
gopro_001,train,2,282,25.0,True,-1.5,0.0,1.5,37.5,0.223607
gopro_001,train,2,283,25.0,True,-3.0,0.0,3.0,75.0,0.424264
gopro_001,train,2,284,25.0,True,-2.0,1.0,2.2361,55.9017,0.316228
gopro_001,train,2,285,25.0,True,-3.0,0.0,3.0,75.0,0.424264
gopro_001,train,2,286,25.0,True,-2.0,0.0,2.0,50.0,0.282843
gopro_001,train,2,287,25.0,True,-3.0,0.0,3.0,75.0,0.424264
gopro_001,train,2,288,25.0,True,-3.0,0.0,3.0,75.0,0.424264
gopro_001,train,2,289,25.0,True,-2.0,0.0,2.0,50.0,0.282843
gopro_001,train,2,290,25.0,True,-3.0,1.0,3.1623,79.0569,0.447214
gopro_001,train,2,291,25.0,True,-3.0,0.0,3.0,75.0,0.424264
gopro_001,train,2,292,25.0,True,-3.0,0.0,3.0,75.0,0.424264
gopro_001,train,2,293,25.0,True,-3.0,0.0,3.0,75.0,0.424264
gopro_001,train,2,294,25.0,True,-3.0,0.0,3.0,75.0,0.424264
gopro_001,train,2,295,25.0,True,-3.0,0.0,3.0,75.0,0.424264
gopro_001,train,2,296,25.0,True,-3.0,0.5,3.0414,76.0345,0.430116
gopro_001,train,2,297,25.0,True,-3.0,0.0,3.0,75.0,0.387298
gopro_001,train,2,298,25.0,True,-4.0,0.0,4.0,100.0,0.516398
gopro_001,train,2,299,25.0,True,-3.0,0.0,3.0,75.0,0.387298
gopro_001,train,2,300,25.0,True,-3.5,0.0,3.5,87.5,0.451848
gopro_001,train,2,301,25.0,True,-3.0,0.0,3.0,75.0,0.408248
gopro_001,train,2,302,25.0,True,-4.0,0.0,4.0,100.0,0.544331
gopro_001,train,2,303,25.0,True,-3.0,0.0,3.0,75.0,0.408248
gopro_001,train,2,304,25.0,True,-3.0,0.0,3.0,75.0,0.408248
gopro_001,train,2,305,25.0,True,-3.0,-1.0,3.1623,79.0569,0.430331
gopro_001,train,2,306,25.0,True,-4.0,0.0,4.0,100.0,0.544331
gopro_001,train,2,307,25.0,True,-3.0,0.0,3.0,75.0,0.408248
gopro_001,train,2,308,25.0,True,-3.0,0.0,3.0,75.0,0.408248
gopro_001,train,2,309,25.0,True,-4.0,0.0,4.0,100.0,0.544331
gopro_001,train,2,310,25.0,True,-3.0,-1.0,3.1623,79.0569,0.430331
gopro_001,train,2,311,25.0,True,-4.0,0.0,4.0,100.0,0.544331
gopro_001,train,2,312,25.0,True,-3.0,0.0,3.0,75.0,0.408248
gopro_001,train,2,313,25.0,True,-4.0,-0.5,4.0311,100.7782,0.548567
gopro_001,train,2,314,25.0,True,-3.0,-1.0,3.1623,79.0569,0.471405
gopro_001,train,2,315,25.0,True,-4.0,0.0,4.0,100.0,0.596285
gopro_001,train,2,316,25.0,True,-3.0,0.0,3.0,75.0,0.447214
gopro_001,train,2,317,25.0,True,-4.0,-1.0,4.1231,103.0776,0.614636
gopro_001,train,2,318,25.0,True,-3.0,0.0,3.0,75.0,0.447214
gopro_001,train,2,319,25.0,True,-4.0,-1.0,4.1231,103.0776,0.614636
gopro_001,train,2,320,25.0,True,-4.0,0.0,4.0,100.0,0.596285
gopro_001,train,2,321,25.0,True,-4.0,-1.0,4.1231,103.0776,0.614636
gopro_001,train,2,322,25.0,True,-4.0,-1.0,4.1231,103.0776,0.614636
gopro_001,train,2,323,25.0,True,-3.0,0.0,3.0,75.0,0.447214
gopro_001,train,2,324,25.0,True,-4.0,-1.0,4.1231,103.0776,0.614636
gopro_001,train,2,325,25.0,True,-4.0,0.0,4.0,100.0,0.596285
gopro_001,train,2,326,25.0,True,-4.0,-1.0,4.1231,103.0776,0.614636
gopro_001,train,2,327,25.0,True,-4.0,-1.0,4.1231,103.0776,0.614636
gopro_001,train,2,328,25.0,True,-3.0,-1.0,3.1623,79.0569,0.471405
gopro_001,train,2,329,25.0,True,-4.0,-1.0,4.1231,103.0776,0.614636
gopro_001,train,2,330,25.0,True,-3.0,-0.5,3.0414,76.0345,0.453382
gopro_001,train,2,331,25.0,True,-4.0,-1.0,4.1231,103.0776,0.561084
gopro_001,train,2,332,25.0,True,-4.0,-1.0,4.1231,103.0776,0.561084
gopro_001,train,2,333,25.0,True,-3.0,-1.0,3.1623,79.0569,0.430331
gopro_001,train,2,334,25.0,True,-4.0,-1.0,4.1231,103.0776,0.561084
gopro_001,train,2,335,25.0,True,-3.0,-0.5,3.0414,76.0345,0.41388
gopro_001,train,2,336,25.0,True,-4.0,-1.0,4.1231,103.0776,0.519462
gopro_001,train,2,337,25.0,True,-4.0,-1.0,4.1231,103.0776,0.519462
gopro_001,train,2,338,25.0,True,-2.0,0.0,2.0,50.0,0.251976
gopro_001,train,2,339,25.0,True,-3.5,-1.0,3.6401,91.0014,0.458604
gopro_001,train,2,340,25.0,True,-2.0,-1.0,2.2361,55.9017,0.298807
gopro_001,train,2,341,25.0,True,-3.0,0.0,3.0,75.0,0.400892
gopro_001,train,2,342,25.0,True,-2.5,-1.0,2.6926,67.3146,0.359811
gopro_001,train,2,343,25.0,True,-3.0,-1.0,3.1623,79.0569,0.451754
gopro_001,train,2,344,25.0,True,-3.0,0.0,3.0,75.0,0.428571
gopro_001,train,2,345,25.0,True,-2.0,-1.0,2.2361,55.9017,0.319438
gopro_001,train,2,346,25.0,True,-3.5,-1.0,3.6401,91.0014,0.520008
gopro_001,train,2,347,25.0,True,-2.0,0.0,2.0,50.0,0.308607
gopro_001,train,2,348,25.0,True,-2.0,0.0,2.0,50.0,0.308607
gopro_001,train,2,349,25.0,True,-1.0,0.0,1.0,25.0,0.154303
gopro_001,train,2,350,25.0,True,-0.5,0.0,0.5,12.5,0.077152
gopro_001,train,2,351,25.0,True,-1.0,0.0,1.0,25.0,0.142857
gopro_001,train,2,352,25.0,True,-1.0,0.0,1.0,25.0,0.142857
gopro_001,train,2,353,25.0,True,-2.0,-1.0,2.2361,55.9017,0.319438
gopro_001,train,2,354,25.0,True,-1.0,0.0,1.0,25.0,0.142857
gopro_001,train,2,355,25.0,True,-1.0,-0.5,1.118,27.9508,0.159719
gopro_001,train,2,356,25.0,True,-1.0,0.0,1.0,25.0,0.154303
gopro_001,train,2,357,25.0,True,-0.5,0.0,0.5,12.5,0.077152
gopro_001,train,2,358,25.0,True,-0.5,0.0,0.5,12.5,0.072169
gopro_001,train,2,359,25.0,True,0.0,1.0,1.0,25.0,0.154303
gopro_001,train,2,360,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,361,25.0,True,0.0,-0.5,0.5,12.5,0.077152
gopro_001,train,2,362,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,363,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,364,25.0,True,-1.5,0.0,1.5,37.5,0.253546
gopro_001,train,2,365,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,366,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,367,25.0,True,0.0,0.5,0.5,12.5,0.091287
gopro_001,train,2,368,25.0,True,0.0,0.5,0.5,12.5,0.102062
gopro_001,train,2,369,25.0,True,1.0,0.0,1.0,25.0,0.182574
gopro_001,train,2,370,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,371,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,372,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,373,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,374,25.0,True,0.0,0.5,0.5,12.5,0.091287
gopro_001,train,2,375,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,376,25.0,True,0.0,1.0,1.0,25.0,0.166667
gopro_001,train,2,377,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,378,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,379,25.0,True,0.5,0.0,0.5,12.5,0.083333
gopro_001,train,2,380,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,381,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,382,25.0,True,0.5,1.0,1.118,27.9508,0.172516
gopro_001,train,2,383,25.0,True,1.0,0.0,1.0,25.0,0.144338
gopro_001,train,2,384,25.0,True,0.5,0.0,0.5,12.5,0.072169
gopro_001,train,2,385,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,386,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,387,25.0,True,0.5,0.0,0.5,12.5,0.068041
gopro_001,train,2,388,25.0,True,-1.5,0.0,1.5,37.5,0.193649
gopro_001,train,2,389,25.0,True,-1.0,0.0,1.0,25.0,0.136083
gopro_001,train,2,390,25.0,True,0.0,-0.5,0.5,12.5,0.068041
gopro_001,train,2,391,25.0,True,-1.0,0.0,1.0,25.0,0.149071
gopro_001,train,2,392,25.0,True,-1.5,0.0,1.5,37.5,0.223607
gopro_001,train,2,393,25.0,True,-1.0,0.0,1.0,25.0,0.158114
gopro_001,train,2,394,25.0,True,0.0,-0.5,0.5,12.5,0.079057
gopro_001,train,2,395,25.0,True,-1.0,0.0,1.0,25.0,0.176777
gopro_001,train,2,396,25.0,True,-1.5,-1.0,1.8028,45.0694,0.318689
gopro_001,train,2,397,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,398,25.0,True,-2.0,0.0,2.0,50.0,0.377964
gopro_001,train,2,399,25.0,True,-2.0,-1.0,2.2361,55.9017,0.422577
gopro_001,train,2,400,25.0,True,-1.5,-1.0,1.8028,45.0694,0.340693
gopro_001,train,2,401,25.0,True,-2.0,-1.0,2.2361,55.9017,0.395285
gopro_001,train,2,402,25.0,True,-2.0,0.5,2.0616,51.5388,0.364434
gopro_001,train,2,403,25.0,True,-2.0,-1.0,2.2361,55.9017,0.353553
gopro_001,train,2,404,25.0,True,-2.0,-1.0,2.2361,55.9017,0.353553
gopro_001,train,2,405,25.0,True,-2.0,-1.0,2.2361,55.9017,0.353553
gopro_001,train,2,406,25.0,True,-2.0,0.0,2.0,50.0,0.316228
gopro_001,train,2,407,25.0,True,-2.0,-1.0,2.2361,55.9017,0.353553
gopro_001,train,2,408,25.0,True,-2.0,-0.5,2.0616,51.5388,0.32596
gopro_001,train,2,409,25.0,True,-2.0,-0.5,2.0616,51.5388,0.29756
gopro_001,train,2,410,25.0,True,-2.0,-1.0,2.2361,55.9017,0.298807
gopro_001,train,2,411,25.0,True,-2.0,-0.5,2.0616,51.5388,0.275487
gopro_001,train,2,412,25.0,True,-3.0,-1.0,3.1623,79.0569,0.395285
gopro_001,train,2,413,25.0,True,-3.0,-2.5,3.9051,97.6281,0.488141
gopro_001,train,2,414,25.0,True,-3.0,-1.0,3.1623,79.0569,0.422577
gopro_001,train,2,415,25.0,True,-2.0,-1.0,2.2361,55.9017,0.298807
gopro_001,train,2,416,25.0,True,-3.0,-1.5,3.3541,83.8525,0.448211
gopro_001,train,2,417,25.0,True,-3.0,-2.0,3.6056,90.1388,0.520416
gopro_001,train,2,418,25.0,True,-3.0,-1.0,3.1623,79.0569,0.456435
gopro_001,train,2,419,25.0,True,-3.0,-1.0,3.1623,79.0569,0.456435
gopro_001,train,2,420,25.0,True,-3.0,-2.5,3.9051,97.6281,0.563656
gopro_001,train,2,421,25.0,True,-3.0,-1.0,3.1623,79.0569,0.5
gopro_001,train,2,422,25.0,True,-3.0,-1.0,3.1623,79.0569,0.5
gopro_001,train,2,423,25.0,True,-3.0,-2.0,3.6056,90.1388,0.570088
gopro_001,train,2,424,25.0,True,-3.0,-1.5,3.3541,83.8525,0.53033
gopro_001,train,2,425,25.0,True,-3.5,-1.0,3.6401,91.0014,0.643477
gopro_001,train,2,426,25.0,True,-4.0,-2.0,4.4721,111.8034,0.845154
gopro_001,train,2,427,25.0,True,-3.0,-1.0,3.1623,79.0569,0.597614
gopro_001,train,2,428,25.0,True,-3.0,-2.0,3.6056,90.1388,0.681385
gopro_001,train,2,429,25.0,True,-4.0,-2.0,4.4721,111.8034,0.845154
gopro_001,train,2,430,25.0,True,-2.5,-1.5,2.9155,72.8869,0.550973
gopro_001,train,2,431,25.0,True,-4.0,-2.0,4.4721,111.8034,0.707107
gopro_001,train,2,432,25.0,True,-3.0,-2.0,3.6056,90.1388,0.570088
gopro_001,train,2,433,25.0,True,-4.0,-1.0,4.1231,103.0776,0.65192
gopro_001,train,2,434,25.0,True,-3.0,-1.5,3.3541,83.8525,0.53033
gopro_001,train,2,435,25.0,True,-4.0,-2.0,4.4721,111.8034,0.645497
gopro_001,train,2,436,25.0,True,-3.0,-2.0,3.6056,90.1388,0.520416
gopro_001,train,2,437,25.0,True,-2.5,-2.0,3.2016,80.0391,0.462106
gopro_001,train,2,438,25.0,True,-3.0,-1.0,3.1623,79.0569,0.430331
gopro_001,train,2,439,25.0,True,-2.0,-2.0,2.8284,70.7107,0.3849
gopro_001,train,2,440,25.0,True,-3.0,-0.5,3.0414,76.0345,0.41388
gopro_001,train,2,441,25.0,True,-2.0,-2.0,2.8284,70.7107,0.356348
gopro_001,train,2,442,25.0,True,-3.0,-1.0,3.1623,79.0569,0.39841
gopro_001,train,2,443,25.0,True,-2.0,-1.0,2.2361,55.9017,0.281718
gopro_001,train,2,444,25.0,True,-2.0,-2.0,2.8284,70.7107,0.356348
gopro_001,train,2,445,25.0,True,-3.0,-1.0,3.1623,79.0569,0.39841
gopro_001,train,2,446,25.0,True,-2.0,-1.0,2.2361,55.9017,0.281718
gopro_001,train,2,447,25.0,True,-3.0,-2.0,3.6056,90.1388,0.454257
gopro_001,train,2,448,25.0,True,-1.0,0.0,1.0,25.0,0.125988
gopro_001,train,2,449,25.0,True,-1.0,-1.0,1.4142,35.3553,0.178174
gopro_001,train,2,450,25.0,True,-1.5,-1.0,1.8028,45.0694,0.227128
gopro_001,train,2,451,25.0,True,-2.0,-1.0,2.2361,55.9017,0.298807
gopro_001,train,2,452,25.0,True,-1.0,-1.0,1.4142,35.3553,0.188982
gopro_001,train,2,453,25.0,True,-1.0,0.0,1.0,25.0,0.133631
gopro_001,train,2,454,25.0,True,-1.0,-1.0,1.4142,35.3553,0.188982
gopro_001,train,2,455,25.0,True,-1.5,-1.0,1.8028,45.0694,0.240906
gopro_001,train,2,456,25.0,True,-2.0,-1.0,2.2361,55.9017,0.319438
gopro_001,train,2,457,25.0,True,-1.0,-1.0,1.4142,35.3553,0.202031
gopro_001,train,2,458,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,459,25.0,True,-1.0,-1.0,1.4142,35.3553,0.202031
gopro_001,train,2,460,25.0,True,-1.0,0.0,1.0,25.0,0.142857
gopro_001,train,2,461,25.0,True,0.0,-1.0,1.0,25.0,0.142857
gopro_001,train,2,462,25.0,True,-1.0,0.0,1.0,25.0,0.142857
gopro_001,train,2,463,25.0,True,0.0,-1.0,1.0,25.0,0.142857
gopro_001,train,2,464,25.0,True,-1.0,0.0,1.0,25.0,0.142857
gopro_001,train,2,465,25.0,True,-1.0,-1.0,1.4142,35.3553,0.202031
gopro_001,train,2,466,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,467,25.0,True,-0.5,-1.0,1.118,27.9508,0.159719
gopro_001,train,2,468,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,469,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,470,25.0,True,1.0,-1.0,1.4142,35.3553,0.188982
gopro_001,train,2,471,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,472,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,473,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,474,25.0,True,0.0,-1.0,1.0,25.0,0.133631
gopro_001,train,2,475,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,476,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_001,train,2,477,25.0,True,0.5,-1.0,1.118,27.9508,0.149404
gopro_001,train,2,478,25.0,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,0,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,1,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,2,29.969966552877487,True,-1.0,-1.0,1.4142,42.3839,0.178174
gopro_002,train,0,3,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,4,29.969966552877487,True,0.5,0.0,0.5,14.985,0.062994
gopro_002,train,0,5,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,6,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,7,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,8,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,9,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,10,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,11,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,12,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,13,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,14,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,15,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,16,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,17,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,18,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,19,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,20,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,21,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,22,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,23,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,24,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,25,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,26,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,27,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,28,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,29,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,30,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.119523
gopro_002,train,0,31,29.969966552877487,True,0.0,0.5,0.5,14.985,0.059761
gopro_002,train,0,32,29.969966552877487,True,0.5,-1.0,1.118,33.5074,0.125
gopro_002,train,0,33,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,34,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,35,29.969966552877487,True,0.0,-0.5,0.5,14.985,0.0533
gopro_002,train,0,36,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,37,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.100504
gopro_002,train,0,38,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,39,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.100504
gopro_002,train,0,40,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.100504
gopro_002,train,0,41,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.100504
gopro_002,train,0,42,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.100504
gopro_002,train,0,43,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,44,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.100504
gopro_002,train,0,45,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.100504
gopro_002,train,0,46,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.100504
gopro_002,train,0,47,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.100504
gopro_002,train,0,48,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,49,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,50,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,51,29.969966552877487,True,-1.0,0.0,1.0,29.97,0.100504
gopro_002,train,0,52,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,53,29.969966552877487,True,0.0,-1.0,1.0,29.97,0.100504
gopro_002,train,0,54,29.969966552877487,True,0.0,-0.5,0.5,14.985,0.050252
gopro_002,train,0,55,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
gopro_002,train,0,56,29.969966552877487,True,0.0,0.0,0.0,0.0,0.0
