video,split,scene,session,resolution,fps,frame,track_id,associated,x,y,w,h,cx,cy,box_area,visible_area,clipped,area_frac,equiv_side,equiv_side_frac
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,216,0,True,705.0,985.0,15.0,8.0,712.5,989.0,120.0,120.0,False,5.787e-05,10.9545,0.007607258
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,216,1,True,714.0,1015.0,23.0,17.0,725.5,1023.5,391.0,391.0,False,0.000188561,19.7737,0.01373175
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,217,0,True,707.0,986.0,15.0,8.0,714.5,990.0,120.0,120.0,False,5.787e-05,10.9545,0.007607258
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,217,1,True,714.0,1018.0,23.0,17.0,725.5,1026.5,391.0,391.0,False,0.000188561,19.7737,0.01373175
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,218,0,True,709.0,986.0,15.0,8.0,716.5,990.0,120.0,120.0,False,5.787e-05,10.9545,0.007607258
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,218,1,True,714.0,1020.0,23.0,17.0,725.5,1028.5,391.0,391.0,False,0.000188561,19.7737,0.01373175
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,219,0,True,710.0,986.0,15.0,8.0,717.5,990.0,120.0,120.0,False,5.787e-05,10.9545,0.007607258
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,219,1,True,713.0,1022.0,24.0,17.0,725.0,1030.5,408.0,408.0,False,0.000196759,20.199,0.01402709
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,220,0,True,712.0,986.0,15.0,9.0,719.5,990.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,220,1,True,713.0,1023.0,24.0,17.0,725.0,1031.5,408.0,408.0,False,0.000196759,20.199,0.01402709
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,221,0,True,713.0,986.0,15.0,9.0,720.5,990.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,221,1,True,712.0,1025.0,24.0,17.0,724.0,1033.5,408.0,408.0,False,0.000196759,20.199,0.01402709
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,222,0,True,715.0,986.0,15.0,9.0,722.5,990.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,222,1,True,712.0,1027.0,25.0,17.0,724.5,1035.5,425.0,425.0,False,0.000204958,20.6155,0.014316339
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,223,0,True,716.0,986.0,14.0,10.0,723.0,991.0,140.0,140.0,False,6.7515e-05,11.8322,0.008216777
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,223,1,True,711.0,1028.0,26.0,18.0,724.0,1037.0,468.0,468.0,False,0.000225694,21.6333,0.01502313
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,224,0,True,717.0,987.0,14.0,10.0,724.0,992.0,140.0,140.0,False,6.7515e-05,11.8322,0.008216777
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,224,1,True,710.0,1030.0,26.0,18.0,723.0,1039.0,468.0,468.0,False,0.000225694,21.6333,0.01502313
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,225,0,True,719.0,987.0,14.0,10.0,726.0,992.0,140.0,140.0,False,6.7515e-05,11.8322,0.008216777
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,225,1,True,710.0,1032.0,26.0,18.0,723.0,1041.0,468.0,468.0,False,0.000225694,21.6333,0.01502313
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,226,0,True,720.0,987.0,14.0,10.0,727.0,992.0,140.0,140.0,False,6.7515e-05,11.8322,0.008216777
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,226,1,True,709.0,1034.0,27.0,18.0,722.5,1043.0,486.0,486.0,False,0.000234375,22.0454,0.015309311
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,227,0,True,722.0,987.0,14.0,11.0,729.0,992.5,154.0,154.0,False,7.4267e-05,12.4097,0.008617829
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,227,1,True,709.0,1035.0,28.0,18.0,723.0,1044.0,504.0,504.0,False,0.000243056,22.4499,0.015590239
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,228,0,True,723.0,987.0,14.0,11.0,730.0,992.5,154.0,154.0,False,7.4267e-05,12.4097,0.008617829
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,228,1,True,708.0,1037.0,28.0,18.0,722.0,1046.0,504.0,504.0,False,0.000243056,22.4499,0.015590239
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,229,0,True,724.0,987.0,14.0,11.0,731.0,992.5,154.0,154.0,False,7.4267e-05,12.4097,0.008617829
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,229,1,True,707.0,1039.0,28.0,18.0,721.0,1048.0,504.0,504.0,False,0.000243056,22.4499,0.015590239
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,230,0,True,725.0,987.0,14.0,11.0,732.0,992.5,154.0,154.0,False,7.4267e-05,12.4097,0.008617829
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,230,1,True,706.0,1040.0,28.0,18.0,720.0,1049.0,504.0,504.0,False,0.000243056,22.4499,0.015590239
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,231,0,True,726.0,988.0,14.0,11.0,733.0,993.5,154.0,154.0,False,7.4267e-05,12.4097,0.008617829
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,231,1,True,705.0,1042.0,28.0,18.0,719.0,1051.0,504.0,504.0,False,0.000243056,22.4499,0.015590239
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,232,0,True,727.0,988.0,14.0,11.0,734.0,993.5,154.0,154.0,False,7.4267e-05,12.4097,0.008617829
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,232,1,True,704.0,1044.0,28.0,18.0,718.0,1053.0,504.0,504.0,False,0.000243056,22.4499,0.015590239
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,233,0,True,728.0,988.0,14.0,11.0,735.0,993.5,154.0,154.0,False,7.4267e-05,12.4097,0.008617829
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,233,1,True,702.0,1046.0,28.0,18.0,716.0,1055.0,504.0,504.0,False,0.000243056,22.4499,0.015590239
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,234,0,True,728.0,988.0,15.0,11.0,735.5,993.5,165.0,165.0,False,7.9572e-05,12.8452,0.0089203
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,234,1,True,701.0,1047.0,29.0,17.0,715.5,1055.5,493.0,493.0,False,0.000237751,22.2036,0.015419169
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,235,0,True,729.0,988.0,15.0,11.0,736.5,993.5,165.0,165.0,False,7.9572e-05,12.8452,0.0089203
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,235,1,True,700.0,1049.0,29.0,17.0,714.5,1057.5,493.0,493.0,False,0.000237751,22.2036,0.015419169
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,236,0,True,730.0,989.0,15.0,11.0,737.5,994.5,165.0,165.0,False,7.9572e-05,12.8452,0.0089203
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,236,1,True,699.0,1051.0,29.0,17.0,713.5,1059.5,493.0,493.0,False,0.000237751,22.2036,0.015419169
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,237,0,True,731.0,989.0,15.0,11.0,738.5,994.5,165.0,165.0,False,7.9572e-05,12.8452,0.0089203
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,237,1,True,698.0,1052.0,29.0,17.0,712.5,1060.5,493.0,493.0,False,0.000237751,22.2036,0.015419169
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,238,0,True,732.0,989.0,15.0,11.0,739.5,994.5,165.0,165.0,False,7.9572e-05,12.8452,0.0089203
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,238,1,True,697.0,1054.0,29.0,17.0,711.5,1062.5,493.0,493.0,False,0.000237751,22.2036,0.015419169
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,239,0,True,733.0,989.0,15.0,11.0,740.5,994.5,165.0,165.0,False,7.9572e-05,12.8452,0.0089203
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,239,1,True,695.0,1054.0,29.0,17.0,709.5,1062.5,493.0,493.0,False,0.000237751,22.2036,0.015419169
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,240,0,True,734.0,990.0,15.0,11.0,741.5,995.5,165.0,165.0,False,7.9572e-05,12.8452,0.0089203
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,240,1,True,693.0,1055.0,29.0,17.0,707.5,1063.5,493.0,493.0,False,0.000237751,22.2036,0.015419169
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,241,0,True,735.0,990.0,15.0,11.0,742.5,995.5,165.0,165.0,False,7.9572e-05,12.8452,0.0089203
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,241,1,True,691.0,1056.0,30.0,17.0,706.0,1064.5,510.0,510.0,False,0.000245949,22.5832,0.015682764
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,242,0,True,736.0,990.0,15.0,11.0,743.5,995.5,165.0,165.0,False,7.9572e-05,12.8452,0.0089203
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,242,1,True,689.0,1056.0,30.0,17.0,704.0,1064.5,510.0,510.0,False,0.000245949,22.5832,0.015682764
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,243,0,True,736.0,990.0,15.0,10.0,743.5,995.0,150.0,150.0,False,7.2338e-05,12.2474,0.008505173
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,243,1,True,686.0,1056.0,30.0,17.0,701.0,1064.5,510.0,510.0,False,0.000245949,22.5832,0.015682764
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,244,0,True,737.0,991.0,15.0,10.0,744.5,996.0,150.0,150.0,False,7.2338e-05,12.2474,0.008505173
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,244,1,True,684.0,1057.0,30.0,17.0,699.0,1065.5,510.0,510.0,False,0.000245949,22.5832,0.015682764
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,245,0,True,738.0,991.0,15.0,10.0,745.5,996.0,150.0,150.0,False,7.2338e-05,12.2474,0.008505173
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,245,1,True,682.0,1058.0,30.0,17.0,697.0,1066.5,510.0,510.0,False,0.000245949,22.5832,0.015682764
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,246,0,True,739.0,991.0,15.0,10.0,746.5,996.0,150.0,150.0,False,7.2338e-05,12.2474,0.008505173
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,246,1,True,680.0,1058.0,31.0,17.0,695.5,1066.5,527.0,527.0,False,0.000254147,22.9565,0.015942
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,247,0,True,740.0,992.0,15.0,10.0,747.5,997.0,150.0,150.0,False,7.2338e-05,12.2474,0.008505173
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,247,1,True,678.0,1058.0,31.0,17.0,693.5,1066.5,527.0,527.0,False,0.000254147,22.9565,0.015942
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,248,0,True,741.0,992.0,15.0,10.0,748.5,997.0,150.0,150.0,False,7.2338e-05,12.2474,0.008505173
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,248,1,True,676.0,1059.0,31.0,17.0,691.5,1067.5,527.0,527.0,False,0.000254147,22.9565,0.015942
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,249,0,True,742.0,992.0,15.0,10.0,749.5,997.0,150.0,150.0,False,7.2338e-05,12.2474,0.008505173
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,249,1,True,671.0,1058.0,31.0,17.0,686.5,1066.5,527.0,527.0,False,0.000254147,22.9565,0.015942
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,250,0,True,742.0,993.0,15.0,10.0,749.5,998.0,150.0,150.0,False,7.2338e-05,12.2474,0.008505173
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,250,1,True,666.0,1058.0,30.0,17.0,681.0,1066.5,510.0,510.0,False,0.000245949,22.5832,0.015682764
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,251,0,True,742.0,993.0,15.0,10.0,749.5,998.0,150.0,150.0,False,7.2338e-05,12.2474,0.008505173
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,251,1,True,662.0,1057.0,30.0,18.0,677.0,1066.0,540.0,540.0,False,0.000260417,23.2379,0.016137431
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,252,0,True,743.0,993.0,15.0,10.0,750.5,998.0,150.0,150.0,False,7.2338e-05,12.2474,0.008505173
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,252,1,True,657.0,1056.0,29.0,18.0,671.5,1065.0,522.0,522.0,False,0.000251736,22.8473,0.015866194
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,253,0,True,744.0,994.0,16.0,10.0,752.0,999.0,160.0,160.0,False,7.716e-05,12.6491,0.008784105
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,253,1,True,652.0,1056.0,29.0,18.0,666.5,1065.0,522.0,522.0,False,0.000251736,22.8473,0.015866194
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,254,0,True,744.0,994.0,16.0,9.0,752.0,998.5,144.0,144.0,False,6.9444e-05,12.0,0.008333333
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,254,1,True,647.0,1055.0,29.0,18.0,661.5,1064.0,522.0,522.0,False,0.000251736,22.8473,0.015866194
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,255,0,True,744.0,994.0,16.0,9.0,752.0,998.5,144.0,144.0,False,6.9444e-05,12.0,0.008333333
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,255,1,True,642.0,1054.0,28.0,18.0,656.0,1063.0,504.0,504.0,False,0.000243056,22.4499,0.015590239
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,256,0,True,745.0,994.0,16.0,9.0,753.0,998.5,144.0,144.0,False,6.9444e-05,12.0,0.008333333
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,256,1,True,638.0,1053.0,28.0,19.0,652.0,1062.5,532.0,532.0,False,0.000256559,23.0651,0.016017448
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,257,0,True,746.0,995.0,16.0,9.0,754.0,999.5,144.0,144.0,False,6.9444e-05,12.0,0.008333333
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,257,1,True,633.0,1053.0,27.0,19.0,646.5,1062.5,513.0,513.0,False,0.000247396,22.6495,0.015728822
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,258,0,True,746.0,995.0,16.0,9.0,754.0,999.5,144.0,144.0,False,6.9444e-05,12.0,0.008333333
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,258,1,True,628.0,1052.0,27.0,19.0,641.5,1061.5,513.0,513.0,False,0.000247396,22.6495,0.015728822
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,259,0,True,746.0,995.0,16.0,9.0,754.0,999.5,144.0,144.0,False,6.9444e-05,12.0,0.008333333
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,259,1,True,623.0,1051.0,27.0,19.0,636.5,1060.5,513.0,513.0,False,0.000247396,22.6495,0.015728822
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,260,0,True,747.0,996.0,16.0,9.0,755.0,1000.5,144.0,144.0,False,6.9444e-05,12.0,0.008333333
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,260,1,True,617.0,1050.0,26.0,19.0,630.0,1059.5,494.0,494.0,False,0.000238233,22.2261,0.015434799
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,261,0,True,748.0,996.0,16.0,9.0,756.0,1000.5,144.0,144.0,False,6.9444e-05,12.0,0.008333333
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,261,1,True,612.0,1049.0,26.0,19.0,625.0,1058.5,494.0,494.0,False,0.000238233,22.2261,0.015434799
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,262,0,True,748.0,996.0,16.0,9.0,756.0,1000.5,144.0,144.0,False,6.9444e-05,12.0,0.008333333
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,262,1,True,606.0,1048.0,25.0,19.0,618.5,1057.5,475.0,475.0,False,0.00022907,21.7945,0.015135066
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,263,0,True,748.0,996.0,16.0,9.0,756.0,1000.5,144.0,144.0,False,6.9444e-05,12.0,0.008333333
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,263,1,True,601.0,1047.0,25.0,19.0,613.5,1056.5,475.0,475.0,False,0.00022907,21.7945,0.015135066
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,264,0,True,749.0,997.0,15.0,9.0,756.5,1001.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,264,1,True,596.0,1046.0,25.0,19.0,608.5,1055.5,475.0,475.0,False,0.00022907,21.7945,0.015135066
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,265,0,True,750.0,997.0,15.0,9.0,757.5,1001.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,265,1,True,590.0,1045.0,24.0,19.0,602.0,1054.5,456.0,456.0,False,0.000219907,21.3542,0.014829275
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,266,0,True,750.0,997.0,15.0,9.0,757.5,1001.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,266,1,True,585.0,1044.0,24.0,19.0,597.0,1053.5,456.0,456.0,False,0.000219907,21.3542,0.014829275
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,267,0,True,750.0,998.0,15.0,9.0,757.5,1002.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,267,1,True,579.0,1043.0,23.0,19.0,590.5,1052.5,437.0,437.0,False,0.000210745,20.9045,0.014517045
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,268,0,True,751.0,998.0,15.0,9.0,758.5,1002.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,268,1,True,574.0,1042.0,23.0,19.0,585.5,1051.5,437.0,437.0,False,0.000210745,20.9045,0.014517045
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,269,0,True,751.0,998.0,15.0,9.0,758.5,1002.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,269,1,True,568.0,1041.0,24.0,19.0,580.0,1050.5,456.0,456.0,False,0.000219907,21.3542,0.014829275
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,270,0,True,750.0,998.0,15.0,9.0,757.5,1002.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,270,1,True,563.0,1040.0,24.0,19.0,575.0,1049.5,456.0,456.0,False,0.000219907,21.3542,0.014829275
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,271,0,True,750.0,998.0,15.0,9.0,757.5,1002.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,271,1,True,558.0,1038.0,25.0,20.0,570.5,1048.0,500.0,500.0,False,0.000241127,22.3607,0.01552825
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,272,0,True,750.0,998.0,15.0,9.0,757.5,1002.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,272,1,True,552.0,1037.0,25.0,20.0,564.5,1047.0,500.0,500.0,False,0.000241127,22.3607,0.01552825
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,273,0,True,750.0,998.0,15.0,9.0,757.5,1002.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,273,1,True,546.0,1036.0,26.0,20.0,559.0,1046.0,520.0,520.0,False,0.000250772,22.8035,0.01583577
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,274,0,True,749.0,999.0,15.0,9.0,756.5,1003.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,274,1,True,541.0,1035.0,27.0,20.0,554.5,1045.0,540.0,540.0,False,0.000260417,23.2379,0.016137431
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,275,0,True,749.0,999.0,15.0,9.0,756.5,1003.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,275,1,True,536.0,1034.0,27.0,20.0,549.5,1044.0,540.0,540.0,False,0.000260417,23.2379,0.016137431
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,276,0,True,749.0,999.0,15.0,9.0,756.5,1003.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,276,1,True,530.0,1032.0,28.0,21.0,544.0,1042.5,588.0,588.0,False,0.000283565,24.2487,0.016839383
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,277,0,True,748.0,999.0,15.0,9.0,755.5,1003.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,277,1,True,524.0,1031.0,28.0,21.0,538.0,1041.5,588.0,588.0,False,0.000283565,24.2487,0.016839383
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,278,0,True,748.0,999.0,15.0,9.0,755.5,1003.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,278,1,True,519.0,1030.0,29.0,21.0,533.5,1040.5,609.0,609.0,False,0.000293692,24.6779,0.017137448
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,279,0,True,746.0,999.0,15.0,9.0,753.5,1003.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,279,1,True,514.0,1029.0,29.0,21.0,528.5,1039.5,609.0,609.0,False,0.000293692,24.6779,0.017137448
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,280,0,True,745.0,999.0,15.0,9.0,752.5,1003.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,280,1,True,510.0,1028.0,29.0,21.0,524.5,1038.5,609.0,609.0,False,0.000293692,24.6779,0.017137448
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,281,0,True,743.0,998.0,15.0,9.0,750.5,1002.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,281,1,True,505.0,1027.0,29.0,20.0,519.5,1037.0,580.0,580.0,False,0.000279707,24.0832,0.016724437
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,282,0,True,741.0,998.0,15.0,9.0,748.5,1002.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,282,1,True,501.0,1026.0,29.0,20.0,515.5,1036.0,580.0,580.0,False,0.000279707,24.0832,0.016724437
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,283,0,True,740.0,998.0,15.0,9.0,747.5,1002.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,283,1,True,496.0,1026.0,30.0,20.0,511.0,1036.0,600.0,600.0,False,0.000289352,24.4949,0.017010345
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,284,0,True,738.0,998.0,15.0,9.0,745.5,1002.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,284,1,True,491.0,1025.0,30.0,20.0,506.0,1035.0,600.0,600.0,False,0.000289352,24.4949,0.017010345
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,285,0,True,736.0,998.0,15.0,9.0,743.5,1002.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,285,1,True,487.0,1024.0,30.0,20.0,502.0,1034.0,600.0,600.0,False,0.000289352,24.4949,0.017010345
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,286,0,True,734.0,997.0,15.0,9.0,741.5,1001.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,286,1,True,482.0,1023.0,30.0,19.0,497.0,1032.5,570.0,570.0,False,0.000274884,23.8747,0.016579634
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,287,0,True,733.0,997.0,15.0,9.0,740.5,1001.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,287,1,True,478.0,1022.0,30.0,19.0,493.0,1031.5,570.0,570.0,False,0.000274884,23.8747,0.016579634
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,288,0,True,731.0,997.0,15.0,9.0,738.5,1001.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,288,1,True,473.0,1021.0,30.0,19.0,488.0,1030.5,570.0,570.0,False,0.000274884,23.8747,0.016579634
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,289,0,True,730.0,997.0,15.0,9.0,737.5,1001.5,135.0,135.0,False,6.5104e-05,11.619,0.008068715
gopro_000,train,gopro_fisheye,gopro_treesite,1920x1080,25.0,289,1,True,468.0,1019.0,30.0,20.0,483.0,1029.0,600.0,600.0,False,0.000289352,24.4949,0.017010345
