video,split,scene,resolution,variant,frames_processed,bin_lo,bin_hi,count
GOPR5844_002,train,meadow,1920x1080,none,497,73.9091,78.5267,388
GOPR5844_002,train,meadow,1920x1080,none,497,78.5267,83.4329,330
GOPR5844_002,train,meadow,1920x1080,none,497,83.4329,88.6455,267
GOPR5844_002,train,meadow,1920x1080,none,497,88.6455,94.1839,256
GOPR5844_002,train,meadow,1920x1080,none,497,94.1839,100.0682,243
GOPR5844_002,train,meadow,1920x1080,none,497,100.0682,106.3202,181
GOPR5844_002,train,meadow,1920x1080,none,497,106.3202,112.9628,157
GOPR5844_002,train,meadow,1920x1080,none,497,112.9628,120.0205,218
GOPR5844_002,train,meadow,1920x1080,none,497,120.0205,127.519,152
GOPR5844_002,train,meadow,1920x1080,none,497,127.519,135.4861,172
GOPR5844_002,train,meadow,1920x1080,none,497,135.4861,143.9509,130
GOPR5844_002,train,meadow,1920x1080,none,497,143.9509,152.9446,120
GOPR5844_002,train,meadow,1920x1080,none,497,152.9446,162.5001,93
GOPR5844_002,train,meadow,1920x1080,none,497,162.5001,172.6527,105
GOPR5844_002,train,meadow,1920x1080,none,497,172.6527,183.4396,115
GOPR5844_002,train,meadow,1920x1080,none,497,183.4396,194.9004,91
GOPR5844_002,train,meadow,1920x1080,none,497,194.9004,207.0773,54
GOPR5844_002,train,meadow,1920x1080,none,497,207.0773,220.0149,58
GOPR5844_002,train,meadow,1920x1080,none,497,220.0149,233.7609,64
GOPR5844_002,train,meadow,1920x1080,none,497,233.7609,248.3657,56
GOPR5844_002,train,meadow,1920x1080,none,497,248.3657,263.8829,54
GOPR5844_002,train,meadow,1920x1080,none,497,263.8829,280.3696,43
GOPR5844_002,train,meadow,1920x1080,none,497,280.3696,297.8864,34
GOPR5844_002,train,meadow,1920x1080,none,497,297.8864,316.4975,39
GOPR5844_002,train,meadow,1920x1080,none,497,316.4975,336.2714,42
GOPR5844_002,train,meadow,1920x1080,none,497,336.2714,357.2808,36
GOPR5844_002,train,meadow,1920x1080,none,497,357.2808,379.6028,32
GOPR5844_002,train,meadow,1920x1080,none,497,379.6028,403.3193,45
GOPR5844_002,train,meadow,1920x1080,none,497,403.3193,428.5177,36
GOPR5844_002,train,meadow,1920x1080,none,497,428.5177,455.2903,53
GOPR5844_002,train,meadow,1920x1080,none,497,455.2903,483.7357,32
GOPR5844_002,train,meadow,1920x1080,none,497,483.7357,513.9582,36
GOPR5844_002,train,meadow,1920x1080,none,497,513.9582,546.069,27
GOPR5844_002,train,meadow,1920x1080,none,497,546.069,580.1859,32
GOPR5844_002,train,meadow,1920x1080,none,497,580.1859,616.4344,21
GOPR5844_002,train,meadow,1920x1080,none,497,616.4344,654.9476,18
GOPR5844_002,train,meadow,1920x1080,none,497,654.9476,695.867,15
GOPR5844_002,train,meadow,1920x1080,none,497,695.867,739.3429,12
GOPR5844_002,train,meadow,1920x1080,none,497,739.3429,785.5351,12
GOPR5844_002,train,meadow,1920x1080,none,497,785.5351,834.6133,19
GOPR5844_002,train,meadow,1920x1080,none,497,834.6133,886.7577,16
GOPR5844_002,train,meadow,1920x1080,none,497,886.7577,942.16,21
GOPR5844_002,train,meadow,1920x1080,none,497,942.16,1001.0237,17
GOPR5844_002,train,meadow,1920x1080,none,497,1001.0237,1063.565,10
GOPR5844_002,train,meadow,1920x1080,none,497,1063.565,1130.0138,9
GOPR5844_002,train,meadow,1920x1080,none,497,1130.0138,1200.6141,6
GOPR5844_002,train,meadow,1920x1080,none,497,1200.6141,1275.6253,9
GOPR5844_002,train,meadow,1920x1080,none,497,1275.6253,1355.323,7
GOPR5844_002,train,meadow,1920x1080,none,497,1355.323,1440.0,4
GOPR5844_002,train,meadow,1920x1080,none,497,1440.0,1529.9674,2
GOPR5844_002,train,meadow,1920x1080,none,497,1529.9674,1625.5557,9
GOPR5844_002,train,meadow,1920x1080,none,497,1625.5557,1727.1162,3
GOPR5844_002,train,meadow,1920x1080,none,497,1727.1162,1835.0219,3
GOPR5844_002,train,meadow,1920x1080,none,497,1835.0219,1949.6692,6
GOPR5844_002,train,meadow,1920x1080,none,497,1949.6692,2071.4794,6
GOPR5844_002,train,meadow,1920x1080,none,497,2071.4794,2200.9,6
GOPR5844_002,train,meadow,1920x1080,none,497,2200.9,2338.4064,3
GOPR5844_002,train,meadow,1920x1080,none,497,2338.4064,2484.5039,6
GOPR5844_002,train,meadow,1920x1080,none,497,2484.5039,2639.7291,8
GOPR5844_002,train,meadow,1920x1080,none,497,2639.7291,2804.6525,4
GOPR5844_002,train,meadow,1920x1080,none,497,2804.6525,2979.8798,6
GOPR5844_002,train,meadow,1920x1080,none,497,2979.8798,3166.0548,3
GOPR5844_002,train,meadow,1920x1080,none,497,3166.0548,3363.8616,2
GOPR5844_002,train,meadow,1920x1080,none,497,1951665.1031,2073600.0,1
GOPR5844_004,train,meadow,1920x1080,none,417,1.0,1.0625,893975
GOPR5844_004,train,meadow,1920x1080,none,417,1.9477,2.0694,156459
GOPR5844_004,train,meadow,1920x1080,none,417,2.9768,3.1628,57944
GOPR5844_004,train,meadow,1920x1080,none,417,3.7934,4.0304,32556
GOPR5844_004,train,meadow,1920x1080,none,417,4.8341,5.1361,19880
GOPR5844_004,train,meadow,1920x1080,none,417,5.7979,6.1601,14001
GOPR5844_004,train,meadow,1920x1080,none,417,6.9539,7.3884,10193
GOPR5844_004,train,meadow,1920x1080,none,417,7.85,8.3404,7833
GOPR5844_004,train,meadow,1920x1080,none,417,8.8615,9.4152,5956
GOPR5844_004,train,meadow,1920x1080,none,417,9.4152,10.0034,4353
GOPR5844_004,train,meadow,1920x1080,none,417,10.6284,11.2924,3632
GOPR5844_004,train,meadow,1920x1080,none,417,11.998,12.7476,2975
GOPR5844_004,train,meadow,1920x1080,none,417,12.7476,13.544,2615
GOPR5844_004,train,meadow,1920x1080,none,417,13.544,14.3902,2230
GOPR5844_004,train,meadow,1920x1080,none,417,14.3902,15.2892,1795
GOPR5844_004,train,meadow,1920x1080,none,417,15.2892,16.2445,1502
GOPR5844_004,train,meadow,1920x1080,none,417,16.2445,17.2594,1351
GOPR5844_004,train,meadow,1920x1080,none,417,17.2594,18.3377,1130
GOPR5844_004,train,meadow,1920x1080,none,417,18.3377,19.4834,1073
GOPR5844_004,train,meadow,1920x1080,none,417,19.4834,20.7007,870
GOPR5844_004,train,meadow,1920x1080,none,417,20.7007,21.994,745
GOPR5844_004,train,meadow,1920x1080,none,417,21.994,23.3681,1311
GOPR5844_004,train,meadow,1920x1080,none,417,23.3681,24.8281,584
GOPR5844_004,train,meadow,1920x1080,none,417,24.8281,26.3793,935
GOPR5844_004,train,meadow,1920x1080,none,417,26.3793,28.0274,786
GOPR5844_004,train,meadow,1920x1080,none,417,28.0274,29.7785,378
GOPR5844_004,train,meadow,1920x1080,none,417,29.7785,31.639,654
GOPR5844_004,train,meadow,1920x1080,none,417,31.639,33.6157,485
GOPR5844_004,train,meadow,1920x1080,none,417,33.6157,35.7159,405
GOPR5844_004,train,meadow,1920x1080,none,417,35.7159,37.9473,352
GOPR5844_004,train,meadow,1920x1080,none,417,37.9473,40.3182,521
GOPR5844_004,train,meadow,1920x1080,none,417,40.3182,42.8372,335
GOPR5844_004,train,meadow,1920x1080,none,417,42.8372,45.5135,451
GOPR5844_004,train,meadow,1920x1080,none,417,45.5135,48.3571,367
GOPR5844_004,train,meadow,1920x1080,none,417,48.3571,51.3783,265
GOPR5844_004,train,meadow,1920x1080,none,417,51.3783,54.5883,197
GOPR5844_004,train,meadow,1920x1080,none,417,54.5883,57.9988,181
GOPR5844_004,train,meadow,1920x1080,none,417,57.9988,61.6224,264
GOPR5844_004,train,meadow,1920x1080,none,417,61.6224,65.4724,151
GOPR5844_004,train,meadow,1920x1080,none,417,65.4724,69.563,129
GOPR5844_004,train,meadow,1920x1080,none,417,69.563,73.9091,117
GOPR5844_004,train,meadow,1920x1080,none,417,73.9091,78.5267,155
GOPR5844_004,train,meadow,1920x1080,none,417,78.5267,83.4329,153
GOPR5844_004,train,meadow,1920x1080,none,417,83.4329,88.6455,164
GOPR5844_004,train,meadow,1920x1080,none,417,88.6455,94.1839,102
GOPR5844_004,train,meadow,1920x1080,none,417,94.1839,100.0682,71
GOPR5844_004,train,meadow,1920x1080,none,417,100.0682,106.3202,63
GOPR5844_004,train,meadow,1920x1080,none,417,106.3202,112.9628,57
GOPR5844_004,train,meadow,1920x1080,none,417,112.9628,120.0205,45
GOPR5844_004,train,meadow,1920x1080,none,417,120.0205,127.519,43
GOPR5844_004,train,meadow,1920x1080,none,417,127.519,135.4861,44
GOPR5844_004,train,meadow,1920x1080,none,417,135.4861,143.9509,33
GOPR5844_004,train,meadow,1920x1080,none,417,143.9509,152.9446,24
GOPR5844_004,train,meadow,1920x1080,none,417,152.9446,162.5001,22
GOPR5844_004,train,meadow,1920x1080,none,417,162.5001,172.6527,18
GOPR5844_004,train,meadow,1920x1080,none,417,172.6527,183.4396,16
GOPR5844_004,train,meadow,1920x1080,none,417,183.4396,194.9004,12
GOPR5844_004,train,meadow,1920x1080,none,417,194.9004,207.0773,5
GOPR5844_004,train,meadow,1920x1080,none,417,207.0773,220.0149,3
GOPR5844_004,train,meadow,1920x1080,none,417,220.0149,233.7609,5
GOPR5844_004,train,meadow,1920x1080,none,417,233.7609,248.3657,19
GOPR5844_004,train,meadow,1920x1080,none,417,248.3657,263.8829,9
GOPR5844_004,train,meadow,1920x1080,none,417,263.8829,280.3696,4
GOPR5844_004,train,meadow,1920x1080,none,417,280.3696,297.8864,9
GOPR5844_004,train,meadow,1920x1080,none,417,297.8864,316.4975,6
GOPR5844_004,train,meadow,1920x1080,none,417,316.4975,336.2714,1
GOPR5844_004,train,meadow,1920x1080,none,417,336.2714,357.2808,4
GOPR5844_004,train,meadow,1920x1080,none,417,357.2808,379.6028,2
GOPR5844_004,train,meadow,1920x1080,none,417,379.6028,403.3193,6
GOPR5844_004,train,meadow,1920x1080,none,417,403.3193,428.5177,7
GOPR5844_004,train,meadow,1920x1080,none,417,428.5177,455.2903,5
GOPR5844_004,train,meadow,1920x1080,none,417,455.2903,483.7357,5
GOPR5844_004,train,meadow,1920x1080,none,417,483.7357,513.9582,10
GOPR5844_004,train,meadow,1920x1080,none,417,513.9582,546.069,13
GOPR5844_004,train,meadow,1920x1080,none,417,546.069,580.1859,17
GOPR5844_004,train,meadow,1920x1080,none,417,580.1859,616.4344,8
GOPR5844_004,train,meadow,1920x1080,none,417,616.4344,654.9476,11
GOPR5844_004,train,meadow,1920x1080,none,417,654.9476,695.867,6
GOPR5844_004,train,meadow,1920x1080,none,417,695.867,739.3429,16
GOPR5844_004,train,meadow,1920x1080,none,417,739.3429,785.5351,9
GOPR5844_004,train,meadow,1920x1080,none,417,785.5351,834.6133,7
GOPR5844_004,train,meadow,1920x1080,none,417,834.6133,886.7577,1
GOPR5844_004,train,meadow,1920x1080,none,417,886.7577,942.16,2
GOPR5844_004,train,meadow,1920x1080,none,417,942.16,1001.0237,2
GOPR5844_004,train,meadow,1920x1080,none,417,1001.0237,1063.565,6
GOPR5844_004,train,meadow,1920x1080,none,417,1063.565,1130.0138,2
GOPR5844_004,train,meadow,1920x1080,none,417,1130.0138,1200.6141,8
GOPR5844_004,train,meadow,1920x1080,none,417,1200.6141,1275.6253,1
GOPR5844_004,train,meadow,1920x1080,none,417,1275.6253,1355.323,8
GOPR5844_004,train,meadow,1920x1080,none,417,1355.323,1440.0,16
GOPR5844_004,train,meadow,1920x1080,none,417,1440.0,1529.9674,30
GOPR5844_004,train,meadow,1920x1080,none,417,1529.9674,1625.5557,26
GOPR5844_004,train,meadow,1920x1080,none,417,1625.5557,1727.1162,25
GOPR5844_004,train,meadow,1920x1080,none,417,1727.1162,1835.0219,13
GOPR5844_004,train,meadow,1920x1080,none,417,1835.0219,1949.6692,13
GOPR5844_004,train,meadow,1920x1080,none,417,1949.6692,2071.4794,7
GOPR5844_004,train,meadow,1920x1080,none,417,2071.4794,2200.9,6
GOPR5844_004,train,meadow,1920x1080,none,417,1951665.1031,2073600.0,1
GOPR5845_001,train,meadow,1920x1080,none,601,1.0,1.0625,1661981
GOPR5845_001,train,meadow,1920x1080,none,601,1.9477,2.0694,419365
GOPR5845_001,train,meadow,1920x1080,none,601,2.9768,3.1628,178512
GOPR5845_001,train,meadow,1920x1080,none,601,3.7934,4.0304,100234
GOPR5845_001,train,meadow,1920x1080,none,601,4.8341,5.1361,62833
GOPR5845_001,train,meadow,1920x1080,none,601,5.7979,6.1601,42924
GOPR5845_001,train,meadow,1920x1080,none,601,6.9539,7.3884,30336
GOPR5845_001,train,meadow,1920x1080,none,601,7.85,8.3404,22563
GOPR5845_001,train,meadow,1920x1080,none,601,8.8615,9.4152,17021
GOPR5845_001,train,meadow,1920x1080,none,601,9.4152,10.0034,13248
GOPR5845_001,train,meadow,1920x1080,none,601,10.6284,11.2924,10483
GOPR5845_001,train,meadow,1920x1080,none,601,11.998,12.7476,8432
GOPR5845_001,train,meadow,1920x1080,none,601,12.7476,13.544,7047
GOPR5845_001,train,meadow,1920x1080,none,601,13.544,14.3902,5736
GOPR5845_001,train,meadow,1920x1080,none,601,14.3902,15.2892,4657
GOPR5845_001,train,meadow,1920x1080,none,601,15.2892,16.2445,3991
GOPR5845_001,train,meadow,1920x1080,none,601,16.2445,17.2594,3341
GOPR5845_001,train,meadow,1920x1080,none,601,17.2594,18.3377,2881
GOPR5845_001,train,meadow,1920x1080,none,601,18.3377,19.4834,2492
GOPR5845_001,train,meadow,1920x1080,none,601,19.4834,20.7007,2147
GOPR5845_001,train,meadow,1920x1080,none,601,20.7007,21.994,2021
GOPR5845_001,train,meadow,1920x1080,none,601,21.994,23.3681,3169
GOPR5845_001,train,meadow,1920x1080,none,601,23.3681,24.8281,1305
GOPR5845_001,train,meadow,1920x1080,none,601,24.8281,26.3793,2179
GOPR5845_001,train,meadow,1920x1080,none,601,26.3793,28.0274,1748
GOPR5845_001,train,meadow,1920x1080,none,601,28.0274,29.7785,735
GOPR5845_001,train,meadow,1920x1080,none,601,29.7785,31.639,1129
GOPR5845_001,train,meadow,1920x1080,none,601,31.639,33.6157,938
GOPR5845_001,train,meadow,1920x1080,none,601,33.6157,35.7159,787
GOPR5845_001,train,meadow,1920x1080,none,601,35.7159,37.9473,749
GOPR5845_001,train,meadow,1920x1080,none,601,37.9473,40.3182,826
GOPR5845_001,train,meadow,1920x1080,none,601,40.3182,42.8372,436
GOPR5845_001,train,meadow,1920x1080,none,601,42.8372,45.5135,592
GOPR5845_001,train,meadow,1920x1080,none,601,45.5135,48.3571,474
GOPR5845_001,train,meadow,1920x1080,none,601,48.3571,51.3783,397
GOPR5845_001,train,meadow,1920x1080,none,601,51.3783,54.5883,367
GOPR5845_001,train,meadow,1920x1080,none,601,54.5883,57.9988,255
GOPR5845_001,train,meadow,1920x1080,none,601,57.9988,61.6224,315
GOPR5845_001,train,meadow,1920x1080,none,601,61.6224,65.4724,266
GOPR5845_001,train,meadow,1920x1080,none,601,65.4724,69.563,185
GOPR5845_001,train,meadow,1920x1080,none,601,69.563,73.9091,96
GOPR5845_001,train,meadow,1920x1080,none,601,73.9091,78.5267,51
GOPR5845_001,train,meadow,1920x1080,none,601,78.5267,83.4329,46
GOPR5845_001,train,meadow,1920x1080,none,601,83.4329,88.6455,46
GOPR5845_001,train,meadow,1920x1080,none,601,88.6455,94.1839,48
GOPR5845_001,train,meadow,1920x1080,none,601,94.1839,100.0682,48
GOPR5845_001,train,meadow,1920x1080,none,601,100.0682,106.3202,13
GOPR5845_001,train,meadow,1920x1080,none,601,106.3202,112.9628,8
GOPR5845_001,train,meadow,1920x1080,none,601,112.9628,120.0205,15
GOPR5845_001,train,meadow,1920x1080,none,601,120.0205,127.519,20
GOPR5845_001,train,meadow,1920x1080,none,601,127.519,135.4861,30
GOPR5845_001,train,meadow,1920x1080,none,601,135.4861,143.9509,19
GOPR5845_001,train,meadow,1920x1080,none,601,143.9509,152.9446,20
GOPR5845_001,train,meadow,1920x1080,none,601,152.9446,162.5001,10
GOPR5845_001,train,meadow,1920x1080,none,601,162.5001,172.6527,10
GOPR5845_001,train,meadow,1920x1080,none,601,172.6527,183.4396,8
GOPR5845_001,train,meadow,1920x1080,none,601,183.4396,194.9004,6
GOPR5845_001,train,meadow,1920x1080,none,601,194.9004,207.0773,9
GOPR5845_001,train,meadow,1920x1080,none,601,207.0773,220.0149,4
GOPR5845_001,train,meadow,1920x1080,none,601,220.0149,233.7609,5
GOPR5845_001,train,meadow,1920x1080,none,601,233.7609,248.3657,3
GOPR5845_001,train,meadow,1920x1080,none,601,248.3657,263.8829,4
GOPR5845_001,train,meadow,1920x1080,none,601,263.8829,280.3696,5
GOPR5845_001,train,meadow,1920x1080,none,601,280.3696,297.8864,2
GOPR5845_001,train,meadow,1920x1080,none,601,297.8864,316.4975,2
GOPR5845_001,train,meadow,1920x1080,none,601,316.4975,336.2714,2
GOPR5845_001,train,meadow,1920x1080,none,601,336.2714,357.2808,4
GOPR5845_001,train,meadow,1920x1080,none,601,357.2808,379.6028,4
GOPR5845_001,train,meadow,1920x1080,none,601,379.6028,403.3193,14
GOPR5845_001,train,meadow,1920x1080,none,601,403.3193,428.5177,9
GOPR5845_001,train,meadow,1920x1080,none,601,428.5177,455.2903,3
GOPR5845_001,train,meadow,1920x1080,none,601,455.2903,483.7357,5
GOPR5845_001,train,meadow,1920x1080,none,601,483.7357,513.9582,9
GOPR5845_001,train,meadow,1920x1080,none,601,513.9582,546.069,18
GOPR5845_001,train,meadow,1920x1080,none,601,546.069,580.1859,2
GOPR5845_001,train,meadow,1920x1080,none,601,1951665.1031,2073600.0,1
GOPR5845_004,train,meadow,1920x1080,none,391,1.0,1.0625,1290335
GOPR5845_004,train,meadow,1920x1080,none,391,1.9477,2.0694,283371
GOPR5845_004,train,meadow,1920x1080,none,391,2.9768,3.1628,111930
GOPR5845_004,train,meadow,1920x1080,none,391,3.7934,4.0304,59963
GOPR5845_004,train,meadow,1920x1080,none,391,4.8341,5.1361,35265
GOPR5845_004,train,meadow,1920x1080,none,391,5.7979,6.1601,22786
GOPR5845_004,train,meadow,1920x1080,none,391,6.9539,7.3884,15111
GOPR5845_004,train,meadow,1920x1080,none,391,7.85,8.3404,10628
GOPR5845_004,train,meadow,1920x1080,none,391,8.8615,9.4152,7654
GOPR5845_004,train,meadow,1920x1080,none,391,9.4152,10.0034,5578
GOPR5845_004,train,meadow,1920x1080,none,391,10.6284,11.2924,4204
GOPR5845_004,train,meadow,1920x1080,none,391,11.998,12.7476,3404
GOPR5845_004,train,meadow,1920x1080,none,391,12.7476,13.544,2603
GOPR5845_004,train,meadow,1920x1080,none,391,13.544,14.3902,2099
GOPR5845_004,train,meadow,1920x1080,none,391,14.3902,15.2892,1688
GOPR5845_004,train,meadow,1920x1080,none,391,15.2892,16.2445,1409
GOPR5845_004,train,meadow,1920x1080,none,391,16.2445,17.2594,1038
GOPR5845_004,train,meadow,1920x1080,none,391,17.2594,18.3377,895
GOPR5845_004,train,meadow,1920x1080,none,391,18.3377,19.4834,732
GOPR5845_004,train,meadow,1920x1080,none,391,19.4834,20.7007,587
GOPR5845_004,train,meadow,1920x1080,none,391,20.7007,21.994,570
GOPR5845_004,train,meadow,1920x1080,none,391,21.994,23.3681,917
GOPR5845_004,train,meadow,1920x1080,none,391,23.3681,24.8281,299
GOPR5845_004,train,meadow,1920x1080,none,391,24.8281,26.3793,547
GOPR5845_004,train,meadow,1920x1080,none,391,26.3793,28.0274,382
GOPR5845_004,train,meadow,1920x1080,none,391,28.0274,29.7785,126
GOPR5845_004,train,meadow,1920x1080,none,391,29.7785,31.639,184
GOPR5845_004,train,meadow,1920x1080,none,391,31.639,33.6157,142
GOPR5845_004,train,meadow,1920x1080,none,391,33.6157,35.7159,97
GOPR5845_004,train,meadow,1920x1080,none,391,35.7159,37.9473,88
GOPR5845_004,train,meadow,1920x1080,none,391,37.9473,40.3182,104
GOPR5845_004,train,meadow,1920x1080,none,391,40.3182,42.8372,54
GOPR5845_004,train,meadow,1920x1080,none,391,42.8372,45.5135,76
GOPR5845_004,train,meadow,1920x1080,none,391,45.5135,48.3571,43
GOPR5845_004,train,meadow,1920x1080,none,391,48.3571,51.3783,39
GOPR5845_004,train,meadow,1920x1080,none,391,51.3783,54.5883,53
GOPR5845_004,train,meadow,1920x1080,none,391,54.5883,57.9988,44
GOPR5845_004,train,meadow,1920x1080,none,391,57.9988,61.6224,37
GOPR5845_004,train,meadow,1920x1080,none,391,61.6224,65.4724,33
GOPR5845_004,train,meadow,1920x1080,none,391,65.4724,69.563,17
GOPR5845_004,train,meadow,1920x1080,none,391,69.563,73.9091,19
GOPR5845_004,train,meadow,1920x1080,none,391,73.9091,78.5267,12
GOPR5845_004,train,meadow,1920x1080,none,391,78.5267,83.4329,9
GOPR5845_004,train,meadow,1920x1080,none,391,83.4329,88.6455,12
GOPR5845_004,train,meadow,1920x1080,none,391,88.6455,94.1839,33
GOPR5845_004,train,meadow,1920x1080,none,391,94.1839,100.0682,59
GOPR5845_004,train,meadow,1920x1080,none,391,100.0682,106.3202,60
GOPR5845_004,train,meadow,1920x1080,none,391,106.3202,112.9628,70
GOPR5845_004,train,meadow,1920x1080,none,391,112.9628,120.0205,76
GOPR5845_004,train,meadow,1920x1080,none,391,120.0205,127.519,36
GOPR5845_004,train,meadow,1920x1080,none,391,127.519,135.4861,12
GOPR5845_004,train,meadow,1920x1080,none,391,135.4861,143.9509,11
GOPR5845_004,train,meadow,1920x1080,none,391,143.9509,152.9446,9
GOPR5845_004,train,meadow,1920x1080,none,391,152.9446,162.5001,6
GOPR5845_004,train,meadow,1920x1080,none,391,162.5001,172.6527,12
GOPR5845_004,train,meadow,1920x1080,none,391,172.6527,183.4396,13
GOPR5845_004,train,meadow,1920x1080,none,391,183.4396,194.9004,13
GOPR5845_004,train,meadow,1920x1080,none,391,194.9004,207.0773,16
GOPR5845_004,train,meadow,1920x1080,none,391,207.0773,220.0149,14
GOPR5845_004,train,meadow,1920x1080,none,391,220.0149,233.7609,12
GOPR5845_004,train,meadow,1920x1080,none,391,233.7609,248.3657,12
GOPR5845_004,train,meadow,1920x1080,none,391,248.3657,263.8829,9
GOPR5845_004,train,meadow,1920x1080,none,391,263.8829,280.3696,16
GOPR5845_004,train,meadow,1920x1080,none,391,280.3696,297.8864,10
GOPR5845_004,train,meadow,1920x1080,none,391,297.8864,316.4975,12
GOPR5845_004,train,meadow,1920x1080,none,391,316.4975,336.2714,10
GOPR5845_004,train,meadow,1920x1080,none,391,336.2714,357.2808,5
GOPR5845_004,train,meadow,1920x1080,none,391,357.2808,379.6028,3
GOPR5845_004,train,meadow,1920x1080,none,391,379.6028,403.3193,8
GOPR5845_004,train,meadow,1920x1080,none,391,403.3193,428.5177,3
GOPR5845_004,train,meadow,1920x1080,none,391,455.2903,483.7357,5
GOPR5845_004,train,meadow,1920x1080,none,391,483.7357,513.9582,3
GOPR5845_004,train,meadow,1920x1080,none,391,513.9582,546.069,3
GOPR5845_004,train,meadow,1920x1080,none,391,546.069,580.1859,2
GOPR5845_004,train,meadow,1920x1080,none,391,580.1859,616.4344,3
GOPR5845_004,train,meadow,1920x1080,none,391,616.4344,654.9476,2
GOPR5845_004,train,meadow,1920x1080,none,391,654.9476,695.867,1
GOPR5845_004,train,meadow,1920x1080,none,391,695.867,739.3429,1
GOPR5845_004,train,meadow,1920x1080,none,391,739.3429,785.5351,3
GOPR5845_004,train,meadow,1920x1080,none,391,785.5351,834.6133,5
GOPR5845_004,train,meadow,1920x1080,none,391,834.6133,886.7577,5
GOPR5845_004,train,meadow,1920x1080,none,391,886.7577,942.16,5
GOPR5845_004,train,meadow,1920x1080,none,391,942.16,1001.0237,2
GOPR5845_004,train,meadow,1920x1080,none,391,1001.0237,1063.565,2
GOPR5845_004,train,meadow,1920x1080,none,391,1063.565,1130.0138,2
GOPR5845_004,train,meadow,1920x1080,none,391,1130.0138,1200.6141,1
GOPR5845_004,train,meadow,1920x1080,none,391,1200.6141,1275.6253,5
GOPR5845_004,train,meadow,1920x1080,none,391,1275.6253,1355.323,2
GOPR5845_004,train,meadow,1920x1080,none,391,1355.323,1440.0,5
GOPR5845_004,train,meadow,1920x1080,none,391,1440.0,1529.9674,3
GOPR5845_004,train,meadow,1920x1080,none,391,1529.9674,1625.5557,8
GOPR5845_004,train,meadow,1920x1080,none,391,1625.5557,1727.1162,4
GOPR5845_004,train,meadow,1920x1080,none,391,1727.1162,1835.0219,5
GOPR5845_004,train,meadow,1920x1080,none,391,1835.0219,1949.6692,7
GOPR5845_004,train,meadow,1920x1080,none,391,1949.6692,2071.4794,5
GOPR5845_004,train,meadow,1920x1080,none,391,2071.4794,2200.9,7
GOPR5845_004,train,meadow,1920x1080,none,391,2200.9,2338.4064,6
GOPR5845_004,train,meadow,1920x1080,none,391,2338.4064,2484.5039,1
GOPR5845_004,train,meadow,1920x1080,none,391,1951665.1031,2073600.0,1
GOPR5846_002,val,meadow,1920x1080,none,686,1.0,1.0625,1969396
GOPR5846_002,val,meadow,1920x1080,none,686,1.9477,2.0694,436353
GOPR5846_002,val,meadow,1920x1080,none,686,2.9768,3.1628,177636
GOPR5846_002,val,meadow,1920x1080,none,686,3.7934,4.0304,100114
GOPR5846_002,val,meadow,1920x1080,none,686,4.8341,5.1361,65559
GOPR5846_002,val,meadow,1920x1080,none,686,5.7979,6.1601,46415
GOPR5846_002,val,meadow,1920x1080,none,686,6.9539,7.3884,34865
GOPR5846_002,val,meadow,1920x1080,none,686,7.85,8.3404,26376
GOPR5846_002,val,meadow,1920x1080,none,686,8.8615,9.4152,21531
GOPR5846_002,val,meadow,1920x1080,none,686,9.4152,10.0034,17873
GOPR5846_002,val,meadow,1920x1080,none,686,10.6284,11.2924,14712
GOPR5846_002,val,meadow,1920x1080,none,686,11.998,12.7476,12326
GOPR5846_002,val,meadow,1920x1080,none,686,12.7476,13.544,10922
GOPR5846_002,val,meadow,1920x1080,none,686,13.544,14.3902,9411
GOPR5846_002,val,meadow,1920x1080,none,686,14.3902,15.2892,8099
GOPR5846_002,val,meadow,1920x1080,none,686,15.2892,16.2445,7310
GOPR5846_002,val,meadow,1920x1080,none,686,16.2445,17.2594,6444
GOPR5846_002,val,meadow,1920x1080,none,686,17.2594,18.3377,5498
GOPR5846_002,val,meadow,1920x1080,none,686,18.3377,19.4834,5044
GOPR5846_002,val,meadow,1920x1080,none,686,19.4834,20.7007,4370
GOPR5846_002,val,meadow,1920x1080,none,686,20.7007,21.994,3883
GOPR5846_002,val,meadow,1920x1080,none,686,21.994,23.3681,6884
GOPR5846_002,val,meadow,1920x1080,none,686,23.3681,24.8281,3088
GOPR5846_002,val,meadow,1920x1080,none,686,24.8281,26.3793,5702
GOPR5846_002,val,meadow,1920x1080,none,686,26.3793,28.0274,4618
GOPR5846_002,val,meadow,1920x1080,none,686,28.0274,29.7785,2077
GOPR5846_002,val,meadow,1920x1080,none,686,29.7785,31.639,3635
GOPR5846_002,val,meadow,1920x1080,none,686,31.639,33.6157,2927
GOPR5846_002,val,meadow,1920x1080,none,686,33.6157,35.7159,2392
GOPR5846_002,val,meadow,1920x1080,none,686,35.7159,37.9473,2090
GOPR5846_002,val,meadow,1920x1080,none,686,37.9473,40.3182,2497
GOPR5846_002,val,meadow,1920x1080,none,686,40.3182,42.8372,1491
GOPR5846_002,val,meadow,1920x1080,none,686,42.8372,45.5135,1834
GOPR5846_002,val,meadow,1920x1080,none,686,45.5135,48.3571,1666
GOPR5846_002,val,meadow,1920x1080,none,686,48.3571,51.3783,1459
GOPR5846_002,val,meadow,1920x1080,none,686,51.3783,54.5883,1259
GOPR5846_002,val,meadow,1920x1080,none,686,54.5883,57.9988,1170
