video,split,scene,resolution,frame,variant,gt_x,gt_y,gt_w,gt_h,gt_area,best_coverage,matched_blob_area,n_blobs_in_frame
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2413,none,1581.0,1081.0,46.0,20.0,920.0,0.869565,428,40003
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2414,none,1570.0,1080.0,46.0,21.0,966.0,0.869565,432,53206
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2415,none,1559.0,1079.0,46.0,22.0,1012.0,0.693676,395,39551
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2416,none,1548.0,1077.0,45.0,22.0,990.0,0.866667,428,47753
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2417,none,1537.0,1076.0,45.0,23.0,1035.0,0.765217,392,33876
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2418,none,1526.0,1074.0,45.0,24.0,1080.0,0.666667,372,35971
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2419,none,1515.0,1073.0,45.0,25.0,1125.0,0.634667,336,33826
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2420,none,1504.0,1072.0,45.0,26.0,1170.0,0.610256,358,43165
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2421,none,1495.0,1070.0,45.0,26.0,1170.0,0.649573,358,33958
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2422,none,1487.0,1069.0,45.0,26.0,1170.0,0.695726,361,35234
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2423,none,1478.0,1068.0,45.0,26.0,1170.0,0.72735,388,32041
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2424,none,1470.0,1066.0,45.0,26.0,1170.0,0.630769,359,42417
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2425,none,1461.0,1065.0,46.0,26.0,1196.0,0.815217,428,35963
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2426,none,1453.0,1064.0,46.0,26.0,1196.0,0.822742,424,47822
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2427,none,1444.0,1062.0,46.0,26.0,1196.0,0.869565,455,36088
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2428,none,1436.0,1061.0,46.0,26.0,1196.0,0.788462,426,41138
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2429,none,1427.0,1060.0,46.0,26.0,1196.0,0.822742,423,31343
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2430,none,1419.0,1059.0,47.0,27.0,1269.0,0.807723,416,33712
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2431,none,1413.0,1057.0,46.0,27.0,1242.0,0.792271,404,32596
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2432,none,1408.0,1055.0,46.0,28.0,1288.0,0.776398,438,40940
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2433,none,1402.0,1053.0,46.0,29.0,1334.0,0.768366,444,32715
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2434,none,1397.0,1051.0,45.0,29.0,1305.0,0.796935,434,34762
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2435,none,1391.0,1050.0,45.0,30.0,1350.0,0.82963,440,31653
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2436,none,1386.0,1048.0,45.0,31.0,1395.0,0.735484,420,46350
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2437,none,1380.0,1046.0,44.0,31.0,1364.0,0.85044,450,35661
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2438,none,1375.0,1044.0,44.0,32.0,1408.0,0.795455,480,47061
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2439,none,1369.0,1042.0,44.0,33.0,1452.0,0.947658,508,36087
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2440,none,1364.0,1041.0,44.0,34.0,1496.0,0.904412,498,40291
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2441,none,1362.0,1040.0,43.0,34.0,1462.0,0.869357,504,30954
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2442,none,1360.0,1039.0,43.0,35.0,1505.0,0.877076,520,33052
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2443,none,1358.0,1038.0,42.0,35.0,1470.0,0.878912,495,32106
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2444,none,1357.0,1037.0,42.0,36.0,1512.0,0.783069,528,39802
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2445,none,1355.0,1037.0,42.0,37.0,1554.0,0.833333,535,32310
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2446,none,1353.0,1036.0,41.0,37.0,1517.0,0.807515,519,34362
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2447,none,1352.0,1035.0,41.0,38.0,1558.0,0.741977,561,31170
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2448,none,1350.0,1034.0,40.0,38.0,1520.0,0.805263,540,40839
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2449,none,1348.0,1033.0,40.0,39.0,1560.0,0.830128,549,64475
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2450,none,1347.0,1033.0,40.0,40.0,1600.0,0.855625,527,48157
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2451,none,1348.0,1032.0,40.0,39.0,1560.0,0.830128,537,44897
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2452,none,1350.0,1032.0,40.0,39.0,1560.0,0.830769,542,35202
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2453,none,1351.0,1032.0,40.0,39.0,1560.0,0.782692,533,47867
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2454,none,1353.0,1032.0,41.0,39.0,1599.0,0.765478,542,34360
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2455,none,1352.0,1032.0,41.0,39.0,1599.0,0.853659,540,35562
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2456,none,1356.0,1031.0,41.0,38.0,1558.0,0.807445,519,31606
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2457,none,1358.0,1031.0,42.0,38.0,1596.0,0.785714,490,42917
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2458,none,1359.0,1031.0,42.0,38.0,1596.0,0.822055,541,30586
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2459,none,1361.0,1031.0,42.0,38.0,1596.0,0.842105,504,34860
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2460,none,1363.0,1031.0,43.0,38.0,1634.0,0.873929,530,36237
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2461,none,1367.0,1030.0,43.0,37.0,1591.0,0.901948,542,47569
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2462,none,1371.0,1030.0,43.0,37.0,1591.0,0.891892,596,42835
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2463,none,1375.0,1030.0,44.0,37.0,1628.0,0.898034,564,39434
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2464,none,1379.0,1030.0,44.0,37.0,1628.0,0.864865,576,32360
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2465,none,1383.0,1030.0,45.0,37.0,1665.0,0.864865,558,42741
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2466,none,1387.0,1030.0,45.0,36.0,1620.0,0.841975,584,32555
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2467,none,1391.0,1030.0,45.0,36.0,1620.0,0.777778,535,34124
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2468,none,1395.0,1030.0,46.0,36.0,1656.0,0.823671,539,30465
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2469,none,1399.0,1030.0,46.0,36.0,1656.0,0.903382,555,40138
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2470,none,1403.0,1030.0,47.0,36.0,1692.0,0.904255,581,30366
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2471,none,1407.0,1032.0,46.0,34.0,1564.0,0.920716,586,35055
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2472,none,1412.0,1035.0,46.0,33.0,1518.0,0.878129,578,30818
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2473,none,1417.0,1038.0,45.0,32.0,1440.0,0.904167,589,46629
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2474,none,1421.0,1041.0,45.0,31.0,1395.0,0.843011,550,42165
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2475,none,1426.0,1044.0,45.0,30.0,1350.0,0.88,533,38714
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2476,none,1431.0,1047.0,44.0,29.0,1276.0,0.888715,562,31886
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2477,none,1435.0,1050.0,44.0,28.0,1232.0,0.977273,578,41534
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2478,none,1440.0,1053.0,43.0,27.0,1161.0,0.930233,564,31474
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2479,none,1445.0,1056.0,43.0,26.0,1118.0,0.930233,552,33369
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2480,none,1450.0,1059.0,43.0,25.0,1075.0,0.976744,529,29972
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2481,none,1453.0,1061.0,43.0,25.0,1075.0,0.930233,528,40010
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2482,none,1457.0,1063.0,43.0,25.0,1075.0,0.976744,536,31728
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2483,none,1461.0,1065.0,43.0,25.0,1075.0,0.976744,552,38798
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2484,none,1464.0,1068.0,43.0,25.0,1075.0,0.689302,466,61024
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2485,none,1468.0,1070.0,43.0,25.0,1075.0,0.930233,500,38413
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2486,none,1472.0,1072.0,43.0,25.0,1075.0,0.72,477,51191
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2487,none,1475.0,1075.0,43.0,25.0,1075.0,0.953488,510,38648
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2488,none,1479.0,1077.0,43.0,25.0,1075.0,0.906977,490,46372
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2489,none,1483.0,1079.0,43.0,25.0,1075.0,0.855814,480,32339
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2490,none,1487.0,1082.0,44.0,25.0,1100.0,0.872727,506,34394
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2491,none,1490.0,1080.0,44.0,25.0,1100.0,0.931818,506,32972
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2492,none,1493.0,1079.0,44.0,26.0,1144.0,0.917832,526,42008
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2493,none,1496.0,1078.0,44.0,27.0,1188.0,0.883838,501,32539
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2494,none,1499.0,1077.0,44.0,28.0,1232.0,0.898539,505,34522
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2495,none,1502.0,1076.0,45.0,29.0,1305.0,0.879693,513,30752
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2496,none,1505.0,1074.0,45.0,30.0,1350.0,0.871111,512,41238
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2497,none,1508.0,1073.0,45.0,31.0,1395.0,0.903226,521,34980
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2498,none,1511.0,1072.0,45.0,32.0,1440.0,0.925694,541,46427
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2499,none,1514.0,1071.0,45.0,33.0,1485.0,0.905051,559,34814
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2500,none,1518.0,1070.0,46.0,34.0,1564.0,0.838875,551,39251
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2501,none,1518.0,1068.0,45.0,34.0,1530.0,0.830719,537,29993
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2502,none,1519.0,1066.0,45.0,34.0,1530.0,0.920261,521,32381
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2503,none,1520.0,1064.0,45.0,34.0,1530.0,0.871242,581,31687
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2504,none,1521.0,1063.0,45.0,35.0,1575.0,0.846349,578,39532
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2505,none,1522.0,1061.0,45.0,35.0,1575.0,0.928254,564,31707
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2506,none,1523.0,1059.0,44.0,35.0,1540.0,0.872727,556,32923
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2507,none,1524.0,1058.0,44.0,36.0,1584.0,0.905934,573,30539
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2508,none,1525.0,1056.0,44.0,36.0,1584.0,0.802399,561,44470
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2509,none,1526.0,1054.0,44.0,36.0,1584.0,0.828283,558,34407
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2510,none,1527.0,1053.0,44.0,37.0,1628.0,0.825553,582,45821
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2511,none,1526.0,1051.0,43.0,37.0,1591.0,0.824639,570,34839
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2512,none,1525.0,1049.0,43.0,37.0,1591.0,0.721559,547,39520
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2513,none,1524.0,1047.0,43.0,38.0,1634.0,0.828029,564,30192
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2514,none,1523.0,1045.0,43.0,38.0,1634.0,0.848225,595,32468
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2515,none,1522.0,1043.0,43.0,39.0,1677.0,0.855695,568,31779
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2516,none,1521.0,1041.0,43.0,39.0,1677.0,0.806798,567,39484
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2517,none,1520.0,1039.0,43.0,39.0,1677.0,0.855695,552,31355
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2518,none,1519.0,1037.0,43.0,40.0,1720.0,0.72093,549,33284
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2519,none,1518.0,1035.0,43.0,40.0,1720.0,0.744186,554,29974
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2520,none,1518.0,1033.0,43.0,41.0,1763.0,0.730006,573,39747
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2521,none,1515.0,1032.0,43.0,40.0,1720.0,0.830233,597,64300
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2522,none,1513.0,1031.0,43.0,40.0,1720.0,0.85,606,47852
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2523,none,1511.0,1030.0,43.0,39.0,1677.0,0.846154,599,44020
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2524,none,1508.0,1029.0,43.0,39.0,1677.0,0.846154,597,34678
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2525,none,1506.0,1028.0,44.0,39.0,1716.0,0.826923,618,47179
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2526,none,1504.0,1027.0,44.0,38.0,1672.0,0.828947,627,33823
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2527,none,1501.0,1026.0,44.0,38.0,1672.0,0.854067,636,34484
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2528,none,1499.0,1025.0,44.0,37.0,1628.0,0.87715,656,30953
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2529,none,1497.0,1024.0,44.0,37.0,1628.0,0.918919,671,41281
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2530,none,1495.0,1024.0,45.0,37.0,1665.0,0.832432,621,30050
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2531,none,1492.0,1025.0,45.0,36.0,1620.0,0.82963,646,33643
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2532,none,1490.0,1027.0,45.0,36.0,1620.0,0.751852,592,35871
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2533,none,1488.0,1029.0,45.0,36.0,1620.0,0.777778,610,46190
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2534,none,1485.0,1031.0,45.0,36.0,1620.0,0.725926,623,41549
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2535,none,1483.0,1033.0,45.0,36.0,1620.0,0.760494,606,38366
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2536,none,1481.0,1035.0,45.0,35.0,1575.0,0.791746,621,31875
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2537,none,1478.0,1037.0,45.0,35.0,1575.0,0.819048,628,41228
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2538,none,1476.0,1039.0,45.0,35.0,1575.0,0.846349,650,31479
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2539,none,1474.0,1041.0,45.0,35.0,1575.0,0.853333,648,32860
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2540,none,1472.0,1043.0,46.0,35.0,1610.0,0.774534,622,29547
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2541,none,1470.0,1047.0,45.0,34.0,1530.0,0.927451,668,39311
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2542,none,1468.0,1052.0,45.0,34.0,1530.0,0.830719,630,29928
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2543,none,1466.0,1057.0,45.0,34.0,1530.0,0.871242,649,33744
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2544,none,1465.0,1062.0,45.0,34.0,1530.0,0.905882,665,29789
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2545,none,1463.0,1067.0,45.0,34.0,1530.0,0.857516,659,45615
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2546,none,1461.0,1071.0,44.0,33.0,1452.0,0.977273,693,41080
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2547,none,1460.0,1076.0,44.0,33.0,1452.0,0.977273,672,37247
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2548,none,1458.0,1081.0,44.0,33.0,1452.0,0.954545,722,30889
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2549,none,1456.0,1086.0,44.0,33.0,1452.0,0.954545,740,40576
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2550,none,1455.0,1091.0,44.0,33.0,1452.0,0.954545,752,30542
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2551,none,1454.0,1096.0,44.0,33.0,1452.0,0.969697,718,32398
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2552,none,1453.0,1102.0,44.0,33.0,1452.0,0.969697,689,29104
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2553,none,1452.0,1108.0,44.0,33.0,1452.0,0.918044,676,38677
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2554,none,1451.0,1113.0,44.0,34.0,1496.0,0.904412,714,30711
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2555,none,1450.0,1119.0,45.0,34.0,1530.0,0.905882,758,36839
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2556,none,1449.0,1125.0,45.0,34.0,1530.0,0.955556,703,59744
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2557,none,1448.0,1130.0,45.0,35.0,1575.0,1.0,722,37847
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2558,none,1447.0,1136.0,45.0,35.0,1575.0,0.949841,694,49776
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2559,none,1446.0,1142.0,45.0,35.0,1575.0,0.900952,698,37557
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2560,none,1446.0,1148.0,46.0,36.0,1656.0,0.951087,693,44575
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2561,none,1446.0,1154.0,45.0,35.0,1575.0,0.928254,686,31601
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2562,none,1446.0,1160.0,45.0,35.0,1575.0,0.88,672,33137
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2563,none,1446.0,1167.0,45.0,35.0,1575.0,0.921905,710,31985
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2564,none,1446.0,1173.0,45.0,34.0,1530.0,0.911765,687,40313
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2565,none,1447.0,1180.0,45.0,34.0,1530.0,0.920261,639,31753
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2566,none,1447.0,1186.0,45.0,34.0,1530.0,0.94902,667,33301
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2567,none,1447.0,1192.0,45.0,33.0,1485.0,0.955556,670,30557
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2568,none,1447.0,1199.0,45.0,33.0,1485.0,0.955556,710,40136
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2569,none,1447.0,1205.0,45.0,33.0,1485.0,0.969697,737,33826
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2570,none,1448.0,1212.0,45.0,33.0,1485.0,0.939394,702,45268
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2571,none,1448.0,1217.0,45.0,33.0,1485.0,0.810774,664,34291
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2572,none,1449.0,1223.0,45.0,33.0,1485.0,0.848485,621,38228
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2573,none,1449.0,1229.0,45.0,33.0,1485.0,0.897643,613,29507
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2574,none,1450.0,1235.0,45.0,33.0,1485.0,0.848485,626,31463
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2575,none,1451.0,1241.0,45.0,33.0,1485.0,0.678788,594,30739
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2576,none,1451.0,1246.0,45.0,33.0,1485.0,0.839731,674,38329
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2577,none,1452.0,1252.0,45.0,33.0,1485.0,0.859259,658,30604
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2578,none,1452.0,1258.0,45.0,33.0,1485.0,0.723906,621,32333
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2579,none,1453.0,1264.0,45.0,33.0,1485.0,0.723906,579,30002
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2580,none,1454.0,1270.0,45.0,33.0,1485.0,0.791919,605,43764
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2581,none,1454.0,1272.0,45.0,33.0,1485.0,0.662626,571,33634
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2582,none,1455.0,1274.0,45.0,33.0,1485.0,0.622222,574,44873
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2583,none,1455.0,1276.0,45.0,33.0,1485.0,0.552189,557,33723
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2584,none,1456.0,1279.0,45.0,33.0,1485.0,0.622222,616,38917
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2585,none,1457.0,1286.0,46.0,33.0,1518.0,0.719368,561,28883
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2586,none,1457.0,1283.0,46.0,33.0,1518.0,0.594862,560,31156
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2587,none,1458.0,1286.0,46.0,33.0,1518.0,0.608696,584,30395
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2588,none,1458.0,1288.0,46.0,33.0,1518.0,0.666667,574,38482
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2589,none,1459.0,1290.0,46.0,33.0,1518.0,0.695652,567,30490
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2590,none,1460.0,1293.0,47.0,34.0,1598.0,0.704005,545,32135
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2591,none,1460.0,1292.0,47.0,33.0,1551.0,0.693101,549,29093
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2592,none,1461.0,1292.0,47.0,33.0,1551.0,0.70922,587,38354
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2593,none,1462.0,1292.0,47.0,33.0,1551.0,0.741457,589,62374
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2594,none,1463.0,1292.0,47.0,33.0,1551.0,0.754352,584,45593
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2595,none,1464.0,1292.0,47.0,33.0,1551.0,0.919407,600,42464
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2596,none,1464.0,1291.0,47.0,32.0,1504.0,0.748005,566,33127
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2597,none,1465.0,1291.0,47.0,32.0,1504.0,0.897606,580,45130
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2598,none,1466.0,1291.0,47.0,32.0,1504.0,0.927527,562,32855
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2599,none,1467.0,1291.0,47.0,32.0,1504.0,0.927527,572,30642
2019_11_14_C0001_3922_matrice,val,industrial,3840x2160,2600,none,1468.0,1291.0,48.0,32.0,1536.0,0.908203,596,38194
GOPR5843_002,val,meadow,1920x1080,31,none,0.0,169.0,53.0,109.0,5777.0,0.822572,1591,6090
GOPR5843_002,val,meadow,1920x1080,32,none,-2.0,164.0,89.0,149.0,13261.0,0.804238,4010,5692
GOPR5843_002,val,meadow,1920x1080,33,none,9.0,190.0,112.0,126.0,14112.0,0.861253,5267,5372
GOPR5843_002,val,meadow,1920x1080,34,none,43.0,199.0,125.0,157.0,19625.0,0.851975,5003,5068
GOPR5843_002,val,meadow,1920x1080,35,none,86.0,215.0,112.0,145.0,16240.0,0.955049,4860,4934
GOPR5843_002,val,meadow,1920x1080,36,none,124.0,247.0,107.0,149.0,15943.0,0.940475,4486,4630
GOPR5843_002,val,meadow,1920x1080,37,none,157.0,279.0,110.0,130.0,14300.0,0.92014,4546,2291
GOPR5843_002,val,meadow,1920x1080,38,none,192.0,303.0,111.0,127.0,14097.0,0.812088,4340,2154
GOPR5843_002,val,meadow,1920x1080,39,none,226.0,326.0,111.0,123.0,13653.0,0.798945,4082,2168
GOPR5843_002,val,meadow,1920x1080,40,none,260.0,350.0,112.0,119.0,13328.0,0.795468,3913,2428
GOPR5843_002,val,meadow,1920x1080,41,none,294.0,373.0,113.0,115.0,12995.0,0.867257,3505,2392
GOPR5843_002,val,meadow,1920x1080,42,none,328.0,397.0,113.0,111.0,12543.0,0.858407,3128,2354
GOPR5843_002,val,meadow,1920x1080,43,none,362.0,420.0,114.0,107.0,12198.0,0.736924,3003,2308
GOPR5843_002,val,meadow,1920x1080,44,none,392.0,441.0,111.0,104.0,11544.0,0.738565,2864,2317
GOPR5843_002,val,meadow,1920x1080,45,none,422.0,462.0,107.0,100.0,10700.0,0.78243,2818,5916
GOPR5843_002,val,meadow,1920x1080,46,none,452.0,484.0,104.0,97.0,10088.0,0.904044,2598,5058
GOPR5843_002,val,meadow,1920x1080,47,none,483.0,505.0,101.0,94.0,9494.0,0.853065,2493,4670
GOPR5843_002,val,meadow,1920x1080,48,none,513.0,526.0,97.0,90.0,8730.0,0.821993,2449,4303
GOPR5843_002,val,meadow,1920x1080,49,none,536.0,541.0,96.0,87.0,8352.0,0.834531,2411,4272
GOPR5843_002,val,meadow,1920x1080,50,none,559.0,557.0,95.0,83.0,7885.0,0.810526,2249,4116
