video,split,scene,resolution,frame,x,y,w,h,blob_area,area_frac,coverage,label,gt_index
GOPR5847_003,train,lake,1920x1080,421,128,256,51,55,243,0.000117187,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,438,900,929,20,37,241,0.000116223,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,440,319,334,37,9,80,3.858e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,442,485,16,13,10,38,1.8326e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,443,909,925,12,15,53,2.5559e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,446,900,936,22,18,121,5.8353e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,455,1108,1019,18,5,44,2.1219e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,468,691,144,11,8,34,1.6397e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,468,129,279,41,32,177,8.5359e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,471,900,937,23,20,140,6.7515e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,472,990,205,15,21,86,4.1474e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,473,128,256,52,55,274,0.000132137,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,474,95,175,29,27,114,5.4977e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,480,113,153,32,21,131,6.3175e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,481,319,334,38,9,91,4.3885e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,482,360,326,37,22,143,6.8962e-05,0.0,negative,-1
GOPR5847_003,train,lake,1920x1080,485,899,927,23,25,161,7.7643e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,3,784,1014,16,4,29,1.3985e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,15,915,923,18,6,34,1.6397e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,28,1586,974,29,5,59,2.8453e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,39,923,947,28,17,120,5.787e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,51,782,1013,26,5,43,2.0737e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,54,917,935,15,22,109,5.2566e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,54,1457,1029,21,7,52,2.5077e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,107,933,959,24,17,93,4.485e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,125,1892,906,10,4,16,7.716e-06,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,145,931,923,18,12,62,2.99e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,148,913,958,14,9,34,1.6397e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,166,1688,971,10,7,30,1.4468e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,188,114,826,5,7,15,7.234e-06,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,203,1559,976,27,8,55,2.6524e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,209,1748,954,5,7,17,8.198e-06,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,210,1458,1012,58,11,115,5.5459e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,216,1454,1013,68,14,136,6.5586e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,219,921,923,19,5,38,1.8326e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,224,939,951,14,13,68,3.2793e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,236,944,934,16,17,75,3.6169e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,237,938,947,26,15,111,5.353e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,242,1456,1022,22,10,104,5.0154e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,246,1456,1025,19,6,50,2.4113e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,248,944,931,8,4,15,7.234e-06,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,258,433,14,14,10,46,2.2184e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,262,799,355,10,13,22,1.061e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,262,931,927,27,20,155,7.4749e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,281,934,934,10,16,38,1.8326e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,286,920,932,26,14,107,5.1601e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,293,417,16,36,20,152,7.3302e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,293,949,968,15,11,69,3.3275e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,295,417,16,36,20,151,7.282e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,310,416,16,37,22,151,7.282e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,310,862,566,7,6,17,8.198e-06,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,312,1062,1010,53,8,103,4.9672e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,323,932,950,31,15,114,5.4977e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,328,442,71,7,6,17,8.198e-06,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,335,417,16,32,22,113,5.4495e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,335,1459,926,13,7,34,1.6397e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,340,792,355,9,9,28,1.3503e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,344,1067,1010,11,3,15,7.234e-06,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,349,897,35,15,9,27,1.3021e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,356,1135,1026,20,4,38,1.8326e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,360,417,18,33,21,122,5.8835e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,361,1350,1026,33,7,56,2.7006e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,366,929,947,23,24,200,9.6451e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,367,919,932,48,47,546,0.00026331,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,371,938,948,18,15,107,5.1601e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,376,419,18,31,21,132,6.3657e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,387,915,927,36,22,204,9.838e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,389,380,56,17,22,104,5.0154e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,393,472,116,16,15,53,2.5559e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,395,416,49,31,18,85,4.0992e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,395,919,931,31,17,157,7.5714e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,397,419,19,32,21,142,6.848e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,397,377,57,20,21,108,5.2083e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,397,680,207,6,4,15,7.234e-06,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,397,948,959,19,16,92,4.4367e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,398,419,19,32,21,143,6.8962e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,402,936,37,18,7,36,1.7361e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,418,418,3,39,38,189,9.1146e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,421,428,0,9,11,32,1.5432e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,423,927,944,27,27,246,0.000118634,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,428,399,49,49,23,113,5.4495e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,433,924,929,10,16,54,2.6042e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,434,784,348,17,16,53,2.5559e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,436,234,304,10,5,20,9.645e-06,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,439,933,950,25,14,149,7.1856e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,441,753,84,15,6,41,1.9772e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,444,643,51,11,9,32,1.5432e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,444,194,177,16,6,35,1.6879e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,444,918,931,45,52,601,0.000289834,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,450,1845,72,7,7,22,1.061e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,451,1908,100,12,26,47,2.2666e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,562,16,63,43,664,0.000320216,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,775,50,17,14,102,4.919e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,147,216,37,16,177,8.5359e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,758,270,22,12,117,5.6424e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,241,307,28,14,159,7.6678e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,924,309,58,43,544,0.000262346,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,540,409,141,54,1227,0.000591725,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,822,574,27,15,135,6.5104e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,1403,716,39,26,216,0.000104167,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,411,724,23,21,184,8.8735e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,928,727,19,19,156,7.5231e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,984,734,73,29,651,0.000313947,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,221,736,66,52,549,0.000264757,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,454,1014,769,17,13,56,2.7006e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,310,16,19,10,65,3.1346e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,724,80,111,35,840,0.000405093,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,861,200,25,8,107,5.1601e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,594,205,35,18,224,0.000108025,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,705,229,56,56,824,0.000397377,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,320,336,17,16,108,5.2083e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,320,407,37,16,157,7.5714e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,810,512,35,62,529,0.000255112,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,349,524,37,18,163,7.8607e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,215,595,24,18,139,6.7033e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,525,651,20,8,61,2.9417e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,1262,704,22,13,109,5.2566e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,209,737,78,50,662,0.000319252,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,455,1001,766,18,8,45,2.1701e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,456,469,113,20,23,107,5.1601e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,456,237,273,20,17,154,7.4267e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,456,950,336,25,17,150,7.2338e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,456,384,484,26,25,147,7.0891e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,456,722,513,38,31,338,0.000163002,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,456,1312,608,8,4,19,9.163e-06,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,456,1216,634,14,6,33,1.5914e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,456,125,785,21,8,84,4.0509e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,196,3,36,18,212,0.000102238,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,945,40,40,29,297,0.000143229,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,1859,89,19,16,93,4.485e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,593,205,74,39,616,0.000297068,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,705,241,9,9,39,1.8808e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,237,273,20,17,140,6.7515e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,233,305,35,19,209,0.000100791,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,634,340,6,6,25,1.2056e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,281,440,31,16,141,6.7998e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,772,498,50,37,540,0.000260417,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,1198,516,24,15,161,7.7643e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,288,678,57,27,447,0.000215567,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,424,680,27,22,168,8.1019e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,457,1349,710,40,37,559,0.000269579,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,458,562,0,60,41,533,0.000257041,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,458,527,512,52,18,139,6.7033e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,458,793,518,56,71,794,0.000382909,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,458,333,679,39,15,145,6.9927e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,458,229,736,32,30,308,0.000148534,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,458,441,743,13,8,36,1.7361e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,458,125,785,25,11,96,4.6296e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,458,811,1017,25,4,41,1.9772e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,925,34,38,16,183,8.8252e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,706,39,26,18,187,9.0181e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,541,108,71,28,746,0.000359761,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,152,369,84,22,341,0.000164448,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,721,384,32,20,175,8.4394e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,983,570,24,12,119,5.7388e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,122,572,24,18,110,5.3048e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,317,660,52,16,319,0.000153839,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,1399,735,31,7,108,5.2083e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,927,767,20,13,84,4.0509e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,1366,780,68,30,461,0.000222319,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,431,851,41,22,270,0.000130208,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,459,871,860,24,9,102,4.919e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,460,562,0,60,44,518,0.000249807,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,460,417,5,47,42,423,0.000203993,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,460,225,203,24,28,220,0.000106096,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,460,667,218,115,41,859,0.000414255,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,460,754,269,28,13,125,6.0282e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,460,335,388,27,20,155,7.4749e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,460,5,431,32,29,183,8.8252e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,460,257,444,25,24,102,4.919e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,460,238,489,34,25,162,7.8125e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,460,928,728,19,18,161,7.7643e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,461,882,72,10,5,21,1.0127e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,461,724,80,64,37,500,0.000241127,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,461,565,324,27,17,139,6.7033e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,461,753,343,48,24,368,0.000177469,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,461,643,367,15,11,79,3.8098e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,461,719,369,93,53,941,0.0004538,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,461,540,413,144,55,1383,0.000666956,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,461,1111,642,9,5,19,9.163e-06,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,461,524,647,31,11,103,4.9672e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,461,1021,729,55,38,628,0.000302855,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,461,288,749,9,18,50,2.4113e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,417,5,47,43,433,0.000208816,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,706,39,26,18,195,9.4039e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,539,108,73,37,832,0.000401235,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,674,122,65,52,747,0.000360243,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,696,173,104,31,928,0.000447531,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,607,207,22,17,142,6.848e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,562,258,23,16,126,6.0764e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,719,287,52,49,773,0.000372782,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,775,286,48,42,355,0.0001712,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,825,344,61,42,525,0.000253183,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,1133,399,17,26,111,5.353e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,899,441,82,38,730,0.000352045,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,1327,749,44,13,143,6.8962e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,462,927,945,28,37,349,0.000168306,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,463,925,34,35,15,165,7.9572e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,463,835,71,45,26,385,0.000185667,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,463,540,109,84,27,941,0.0004538,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,463,775,286,42,38,287,0.000138407,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,463,755,372,57,50,821,0.00039593,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,463,929,465,39,13,211,0.000101755,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,463,608,505,48,16,249,0.000120081,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,463,765,655,26,18,93,4.485e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,463,445,687,25,11,87,4.1956e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,463,1158,686,26,12,112,5.4012e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,463,655,823,18,12,54,2.6042e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,273,32,14,21,108,5.2083e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,628,50,49,26,281,0.000135513,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,942,113,23,19,223,0.000107542,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,954,167,23,19,150,7.2338e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,224,202,43,26,339,0.000163484,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,760,232,39,28,356,0.000171682,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,176,254,18,14,79,3.8098e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,658,278,22,16,89,4.2921e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,775,286,48,46,373,0.00017988,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,319,376,11,13,47,2.2666e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,703,478,12,13,63,3.0382e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,720,489,61,55,843,0.000406539,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,937,572,18,9,41,1.9772e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,1348,646,15,8,35,1.6879e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,601,668,87,49,1274,0.00061439,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,394,676,34,18,168,8.1019e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,430,698,51,52,596,0.000287423,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,464,1327,749,44,13,140,6.7515e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,1883,0,16,9,64,3.0864e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,200,5,40,19,232,0.000111883,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,417,49,31,21,202,9.7415e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,734,83,54,34,557,0.000268615,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,671,105,70,39,784,0.000378086,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,828,104,23,17,116,5.5941e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,1004,209,17,19,113,5.4495e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,713,212,16,17,72,3.4722e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,919,219,35,17,175,8.4394e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,676,242,53,30,352,0.000169753,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,916,302,52,50,595,0.000286941,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,688,350,21,11,134,6.4622e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,998,465,29,27,208,0.000100309,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,639,496,32,25,277,0.000133584,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,10,517,34,17,140,6.7515e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,567,647,13,21,113,5.4495e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,494,704,32,12,126,6.0764e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,1348,705,79,42,874,0.000421489,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,256,727,44,13,138,6.6551e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,928,749,30,35,372,0.000179398,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,465,298,833,8,15,57,2.7488e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,562,0,60,41,560,0.000270062,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,228,93,39,24,322,0.000155285,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,690,266,29,16,129,6.2211e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,638,275,15,15,84,4.0509e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,50,284,9,13,36,1.7361e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,690,448,30,25,203,9.7897e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,672,484,31,19,181,8.7288e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,487,487,36,13,128,6.1728e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,639,510,35,11,165,7.9572e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,844,563,35,16,155,7.4749e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,316,616,23,8,78,3.7616e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,1125,673,71,27,603,0.000290799,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,1009,696,28,26,204,9.838e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,493,704,20,8,40,1.929e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,1092,712,29,27,254,0.000122492,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,415,724,25,20,168,8.1019e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,634,724,35,10,142,6.848e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,267,728,26,11,99,4.7743e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,466,935,784,23,23,125,6.0282e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,692,0,134,35,1045,0.000503954,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,1797,9,13,13,66,3.1829e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,808,55,38,26,275,0.00013262,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,319,62,12,12,31,1.495e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,877,115,33,23,207,9.9826e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,736,171,24,29,251,0.000121046,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,787,207,38,19,291,0.000140336,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,121,265,18,22,129,6.2211e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,775,286,42,27,246,0.000118634,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,926,378,21,22,144,6.9444e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,24,472,8,15,66,3.1829e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,773,498,66,37,813,0.000392072,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,306,510,11,11,44,2.1219e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,1225,613,12,6,34,1.6397e-05,0.0,negative,-1
GOPR5847_004,train,lake,1920x1080,467,646,643,91,26,548,0.000264275,0.0,negative,-1
