video,split,scene,resolution,frame,x,y,w,h,blob_area,area_frac,coverage,label,gt_index
gopro_000,train,gopro_fisheye,1920x1080,287,1834,413,9,5,20,9.645e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,289,1566,72,10,9,35,1.6879e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,289,522,106,5,6,16,7.716e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,289,267,603,19,7,48,2.3148e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,290,514,88,8,7,23,1.1092e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,290,719,208,11,11,44,2.1219e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,290,1833,280,14,9,49,2.363e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,290,126,445,10,14,38,1.8326e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,291,1874,313,20,31,157,7.5714e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,292,1822,311,30,35,181,8.7288e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,293,1180,201,10,10,19,9.163e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,293,190,274,14,10,37,1.7843e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,293,1908,278,12,19,78,3.7616e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,294,388,236,16,12,54,2.6042e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,294,1880,289,19,22,137,6.6069e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,294,255,335,13,19,67,3.2311e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,295,1881,47,19,32,279,0.000134549,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,295,158,296,13,10,35,1.6879e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,295,1895,319,15,32,145,6.9927e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,295,1777,364,4,4,15,7.234e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,296,1912,0,8,4,24,1.1574e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,296,1794,132,7,5,16,7.716e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,297,1744,78,15,6,28,1.3503e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,297,0,232,20,31,182,8.777e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,297,1860,310,19,20,104,5.0154e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,298,332,201,7,10,27,1.3021e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,298,1009,536,39,11,113,5.4495e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,299,182,256,28,31,231,0.0001114,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,299,776,1062,116,18,815,0.000393036,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,301,1288,123,8,10,26,1.2539e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,301,555,240,10,17,63,3.0382e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,301,1738,359,12,9,39,1.8808e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,301,749,1057,182,23,1519,0.000732542,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,302,1428,0,9,16,41,1.9772e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,302,740,174,11,9,33,1.5914e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,302,1776,197,9,7,27,1.3021e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,302,84,231,36,35,181,8.7288e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,302,4,429,16,53,283,0.000136478,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,303,210,105,6,6,17,8.198e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,303,180,177,15,16,88,4.2438e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,304,483,16,8,6,26,1.2539e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,304,1430,27,12,7,21,1.0127e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,305,1602,0,12,11,54,2.6042e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,305,1361,365,16,24,127,6.1246e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,305,1806,401,11,10,47,2.2666e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,305,998,591,12,7,28,1.3503e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,306,911,98,32,27,70,3.3758e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,307,145,153,13,9,44,2.1219e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,307,142,178,54,47,463,0.000223283,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,308,1554,32,21,16,122,5.8835e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,308,866,249,53,45,206,9.9344e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,308,897,293,10,36,100,4.8225e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,308,27,296,7,8,34,1.6397e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,308,963,1069,46,8,157,7.5714e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,309,1581,0,15,22,138,6.6551e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,309,217,231,15,32,140,6.7515e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,309,264,252,5,19,44,2.1219e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,310,1827,257,28,12,103,4.9672e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,311,519,140,8,13,51,2.4595e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,311,850,286,45,62,261,0.000125868,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,311,27,296,9,7,34,1.6397e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,311,1826,369,9,9,33,1.5914e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,312,1856,193,14,7,35,1.6879e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,312,346,250,31,44,514,0.000247878,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,312,0,355,13,34,178,8.5841e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,312,1726,558,11,13,60,2.8935e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,313,1537,24,16,20,115,5.5459e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,313,1,347,12,17,82,3.9545e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,313,8,431,12,18,98,4.7261e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,314,663,106,18,11,54,2.6042e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,314,7,431,13,20,88,4.2438e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,315,1836,5,9,9,49,2.363e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,315,132,174,30,33,231,0.0001114,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,315,633,230,9,12,54,2.6042e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,316,707,217,41,42,843,0.000406539,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,316,188,297,14,12,44,2.1219e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,316,1046,532,35,8,82,3.9545e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,316,749,1056,311,24,2544,0.001226852,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,317,1517,0,80,61,1630,0.000786073,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,317,229,200,7,8,17,8.198e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,317,961,254,27,35,150,7.2338e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,318,1517,27,36,35,476,0.000229552,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,318,581,255,9,13,49,2.363e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,318,97,861,22,25,158,7.6196e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,319,287,220,10,7,37,1.7843e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,319,346,251,31,44,473,0.000228106,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,319,601,308,28,20,283,0.000136478,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,319,757,1058,23,15,131,6.3175e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,320,83,41,5,7,15,7.234e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,320,166,153,7,9,16,7.716e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,321,17,247,12,14,66,3.1829e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,321,702,267,59,43,1019,0.000491416,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,321,264,604,22,7,46,2.2184e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,322,1492,18,19,19,131,6.3175e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,322,573,82,4,6,16,7.716e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,322,346,249,32,47,482,0.000232446,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,323,691,217,56,43,947,0.000456694,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,324,692,153,13,15,58,2.7971e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,324,473,188,9,10,31,1.495e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,324,97,861,16,16,79,3.8098e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,325,664,169,9,17,39,1.8808e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,325,87,225,12,17,56,2.7006e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,325,166,300,13,19,90,4.3403e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,325,442,641,4,15,30,1.4468e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,326,1538,4,17,32,255,0.000122975,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,326,661,141,18,13,89,4.2921e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,326,841,294,33,25,98,4.7261e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,327,1546,62,28,25,258,0.000124421,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,327,198,177,10,20,76,3.6651e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,327,348,249,31,49,522,0.000251736,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,327,19,311,19,14,80,3.858e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,327,1645,443,11,16,76,3.6651e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,327,817,1050,270,30,2211,0.001066262,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,328,354,127,8,7,16,7.716e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,328,716,186,20,24,199,9.5968e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,328,130,231,21,20,161,7.7643e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,328,556,240,18,18,143,6.8962e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,328,602,308,24,24,266,0.000128279,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,329,665,177,8,10,34,1.6397e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,329,262,249,20,40,280,0.000135031,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,329,1723,559,18,25,167,8.0536e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,330,99,232,29,21,152,7.3302e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,330,1845,342,12,6,21,1.0127e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,330,816,1064,271,16,2234,0.001077353,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,331,0,222,18,20,103,4.9672e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,331,622,296,5,8,18,8.681e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,334,1819,28,12,18,91,4.3885e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,334,189,292,16,19,45,2.1701e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,334,603,309,21,24,230,0.000110918,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,335,1523,46,19,18,99,4.7743e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,335,267,325,15,13,62,2.99e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,336,165,213,18,17,79,3.8098e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,336,706,272,51,41,621,0.000299479,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,337,1819,28,13,18,82,3.9545e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,337,1680,398,10,4,25,1.2056e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,337,1021,1043,3,23,45,2.1701e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,338,1577,0,20,13,94,4.5332e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,338,1537,2,12,30,127,6.1246e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,338,352,248,29,51,586,0.0002826,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,338,1646,362,4,8,15,7.234e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,339,968,181,9,10,20,9.645e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,339,261,249,24,38,295,0.000142265,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,341,118,176,20,18,107,5.1601e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,341,707,221,25,34,209,0.000100791,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,341,261,249,24,39,300,0.000144676,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,341,184,257,28,19,134,6.4622e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,341,502,257,10,7,44,2.1219e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,341,214,435,8,14,33,1.5914e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,341,878,1065,209,15,1591,0.000767265,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,342,1664,325,12,13,52,2.5077e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,342,17,392,19,34,192,9.2593e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,342,183,468,17,19,62,2.99e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,343,351,246,30,54,548,0.000264275,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,343,1028,1058,7,7,18,8.681e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,344,604,311,17,21,180,8.6806e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,344,12,389,40,36,360,0.000173611,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,345,1134,983,29,7,96,4.6296e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,346,217,225,16,13,67,3.2311e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,348,197,256,15,30,122,5.8835e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,348,245,381,22,30,112,5.4012e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,349,0,228,12,16,52,2.5077e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,349,1334,1051,12,6,28,1.3503e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,350,147,192,17,21,96,4.6296e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,351,558,242,9,16,55,2.6524e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,351,8,335,20,10,64,3.0864e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,352,204,132,18,15,80,3.858e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,352,1601,306,9,27,101,4.8708e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,353,902,293,6,13,19,9.163e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,353,245,373,22,38,160,7.716e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,353,370,537,10,14,42,2.0255e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,353,704,996,15,24,146,7.0409e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,354,1901,76,11,5,22,1.061e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,355,23,311,16,15,78,3.7616e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,356,234,232,10,19,82,3.9545e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,356,738,297,15,14,85,4.0992e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,357,351,250,28,39,362,0.000174576,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,357,1831,314,8,11,30,1.4468e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,357,1728,420,22,11,60,2.8935e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,357,736,1065,8,7,20,9.645e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,358,143,180,42,46,445,0.000214603,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,358,964,1069,124,11,765,0.000368924,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,359,729,246,12,7,41,1.9772e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,360,726,70,7,16,37,1.7843e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,360,31,420,17,13,62,2.99e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,361,1516,41,11,8,36,1.7361e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,361,1535,89,17,30,171,8.2465e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,361,1116,103,44,102,313,0.000150945,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,361,37,259,20,36,160,7.716e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,361,713,271,24,30,234,0.000112847,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,362,1093,73,29,40,120,5.787e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,362,717,281,22,20,120,5.787e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,362,1709,445,13,32,118,5.6906e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,362,57,1028,6,10,18,8.681e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,362,1253,1059,27,8,76,3.6651e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,363,822,351,34,60,164,7.909e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,363,1731,534,18,26,111,5.353e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,363,45,996,222,84,3041,0.001466532,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,364,120,264,11,11,58,2.7971e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,364,19,313,21,14,88,4.2438e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,364,2,462,22,31,262,0.00012635,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,365,1581,7,10,13,52,2.5077e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,365,262,249,18,38,201,9.6933e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,365,1709,452,12,25,108,5.2083e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,366,213,411,20,17,78,3.7616e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,367,115,204,11,9,36,1.7361e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,367,599,311,19,20,164,7.909e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,367,160,426,13,12,34,1.6397e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,367,20,992,122,66,1948,0.000939429,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,367,132,1027,136,53,2139,0.001031539,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,367,1796,1040,18,17,114,5.4977e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,368,238,150,5,6,18,8.681e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,368,1820,533,6,7,15,7.234e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,369,182,110,25,24,115,5.5459e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,369,185,199,9,10,23,1.1092e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,369,1884,291,13,20,83,4.0027e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,369,1741,361,17,12,84,4.0509e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,369,1163,1059,16,15,75,3.6169e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,370,264,288,11,22,67,3.2311e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,370,1735,358,23,15,103,4.9672e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,372,131,234,18,21,142,6.848e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,372,143,257,11,23,55,2.6524e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,372,0,971,286,109,5699,0.00274836,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,373,190,181,14,18,73,3.5204e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,374,1,368,11,25,85,4.0992e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,374,1880,369,9,12,40,1.929e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,374,48,1040,21,17,106,5.1119e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,375,1786,16,8,6,21,1.0127e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,375,1875,64,29,27,208,0.000100309,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,375,1892,124,15,10,51,2.4595e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,376,115,224,29,30,232,0.000111883,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,376,72,231,22,19,80,3.858e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,376,1733,560,16,32,150,7.2338e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,376,1041,1071,5,9,15,7.234e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,377,1580,7,11,15,77,3.7133e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,377,80,251,13,24,118,5.6906e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,377,1271,276,3,10,15,7.234e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,377,1749,1003,141,74,2146,0.001034915,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,378,749,5,22,17,106,5.1119e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,378,1689,232,8,4,15,7.234e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,378,1701,354,15,8,30,1.4468e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,378,1583,371,8,5,22,1.061e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,378,0,969,301,111,8200,0.003954475,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,379,122,167,9,16,46,2.2184e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,379,1753,211,14,6,35,1.6879e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,379,0,340,15,54,283,0.000136478,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,380,1492,8,6,8,16,7.716e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,380,1256,363,7,13,24,1.1574e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,380,1713,992,207,88,3247,0.001565876,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,381,0,347,15,42,278,0.000134066,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,382,1529,56,8,8,19,9.163e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,383,1593,11,20,16,175,8.4394e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,383,1536,28,20,24,117,5.6424e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,383,1666,328,12,13,41,1.9772e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,384,1850,0,27,9,114,5.4977e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,384,845,142,45,25,85,4.0992e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,385,1648,53,10,6,15,7.234e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,385,271,326,13,13,57,2.7488e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,385,187,469,15,19,56,2.7006e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,386,1767,236,9,11,21,1.0127e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,387,1878,0,11,6,21,1.0127e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,387,1424,89,7,8,18,8.681e-06,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,387,1050,537,23,7,53,2.5559e-05,0.0,negative,-1
gopro_000,train,gopro_fisheye,1920x1080,387,1713,990,207,90,4005,0.001931424,0.0,negative,-1
