video,split,scene,resolution,variant,frames_processed,bin_lo,bin_hi,count
GOPR5844_002,train,meadow,1920x1080,none,497,297.8864,316.4975,5
GOPR5844_002,train,meadow,1920x1080,none,497,316.4975,336.2714,2
GOPR5844_002,train,meadow,1920x1080,none,497,336.2714,357.2808,1
GOPR5844_002,train,meadow,1920x1080,none,497,357.2808,379.6028,8
GOPR5844_002,train,meadow,1920x1080,none,497,379.6028,403.3193,1
GOPR5844_002,train,meadow,1920x1080,none,497,403.3193,428.5177,1
GOPR5844_002,train,meadow,1920x1080,none,497,428.5177,455.2903,1
GOPR5844_002,train,meadow,1920x1080,none,497,455.2903,483.7357,1
GOPR5844_002,train,meadow,1920x1080,none,497,483.7357,513.9582,1
GOPR5844_002,train,meadow,1920x1080,none,497,513.9582,546.069,3
GOPR5844_002,train,meadow,1920x1080,none,497,546.069,580.1859,2
GOPR5844_002,train,meadow,1920x1080,none,497,580.1859,616.4344,2
GOPR5844_002,train,meadow,1920x1080,none,497,616.4344,654.9476,2
GOPR5844_002,train,meadow,1920x1080,none,497,654.9476,695.867,2
GOPR5844_002,train,meadow,1920x1080,none,497,695.867,739.3429,3
GOPR5844_002,train,meadow,1920x1080,none,497,739.3429,785.5351,4
GOPR5844_002,train,meadow,1920x1080,none,497,785.5351,834.6133,2
GOPR5844_002,train,meadow,1920x1080,none,497,834.6133,886.7577,4
GOPR5844_002,train,meadow,1920x1080,none,497,886.7577,942.16,4
GOPR5844_002,train,meadow,1920x1080,none,497,942.16,1001.0237,1
GOPR5844_002,train,meadow,1920x1080,none,497,1001.0237,1063.565,4
GOPR5844_002,train,meadow,1920x1080,none,497,1063.565,1130.0138,1
GOPR5844_002,train,meadow,1920x1080,none,497,1130.0138,1200.6141,3
GOPR5844_002,train,meadow,1920x1080,none,497,1200.6141,1275.6253,2
GOPR5844_002,train,meadow,1920x1080,none,497,1275.6253,1355.323,2
GOPR5844_002,train,meadow,1920x1080,none,497,1355.323,1440.0,2
GOPR5844_002,train,meadow,1920x1080,none,497,1440.0,1529.9674,3
GOPR5844_002,train,meadow,1920x1080,none,497,1529.9674,1625.5557,3
GOPR5844_002,train,meadow,1920x1080,none,497,1625.5557,1727.1162,11
GOPR5844_002,train,meadow,1920x1080,none,497,1727.1162,1835.0219,6
GOPR5844_004,train,meadow,1920x1080,none,417,1.0,1.0625,92315
GOPR5844_004,train,meadow,1920x1080,none,417,1.9477,2.0694,7891
GOPR5844_004,train,meadow,1920x1080,none,417,2.9768,3.1628,1851
GOPR5844_004,train,meadow,1920x1080,none,417,3.7934,4.0304,1080
GOPR5844_004,train,meadow,1920x1080,none,417,4.8341,5.1361,469
GOPR5844_004,train,meadow,1920x1080,none,417,5.7979,6.1601,292
GOPR5844_004,train,meadow,1920x1080,none,417,6.9539,7.3884,192
GOPR5844_004,train,meadow,1920x1080,none,417,7.85,8.3404,133
GOPR5844_004,train,meadow,1920x1080,none,417,8.8615,9.4152,126
GOPR5844_004,train,meadow,1920x1080,none,417,9.4152,10.0034,109
GOPR5844_004,train,meadow,1920x1080,none,417,10.6284,11.2924,76
GOPR5844_004,train,meadow,1920x1080,none,417,11.998,12.7476,59
GOPR5844_004,train,meadow,1920x1080,none,417,12.7476,13.544,52
GOPR5844_004,train,meadow,1920x1080,none,417,13.544,14.3902,57
GOPR5844_004,train,meadow,1920x1080,none,417,14.3902,15.2892,47
GOPR5844_004,train,meadow,1920x1080,none,417,15.2892,16.2445,68
GOPR5844_004,train,meadow,1920x1080,none,417,16.2445,17.2594,56
GOPR5844_004,train,meadow,1920x1080,none,417,17.2594,18.3377,44
GOPR5844_004,train,meadow,1920x1080,none,417,18.3377,19.4834,50
GOPR5844_004,train,meadow,1920x1080,none,417,19.4834,20.7007,35
GOPR5844_004,train,meadow,1920x1080,none,417,20.7007,21.994,42
GOPR5844_004,train,meadow,1920x1080,none,417,21.994,23.3681,92
GOPR5844_004,train,meadow,1920x1080,none,417,23.3681,24.8281,40
GOPR5844_004,train,meadow,1920x1080,none,417,24.8281,26.3793,32
GOPR5844_004,train,meadow,1920x1080,none,417,26.3793,28.0274,30
GOPR5844_004,train,meadow,1920x1080,none,417,28.0274,29.7785,12
GOPR5844_004,train,meadow,1920x1080,none,417,29.7785,31.639,18
GOPR5844_004,train,meadow,1920x1080,none,417,31.639,33.6157,24
GOPR5844_004,train,meadow,1920x1080,none,417,33.6157,35.7159,14
GOPR5844_004,train,meadow,1920x1080,none,417,35.7159,37.9473,10
GOPR5844_004,train,meadow,1920x1080,none,417,37.9473,40.3182,21
GOPR5844_004,train,meadow,1920x1080,none,417,40.3182,42.8372,9
GOPR5844_004,train,meadow,1920x1080,none,417,42.8372,45.5135,10
GOPR5844_004,train,meadow,1920x1080,none,417,45.5135,48.3571,11
GOPR5844_004,train,meadow,1920x1080,none,417,48.3571,51.3783,9
GOPR5844_004,train,meadow,1920x1080,none,417,51.3783,54.5883,5
GOPR5844_004,train,meadow,1920x1080,none,417,54.5883,57.9988,8
GOPR5844_004,train,meadow,1920x1080,none,417,57.9988,61.6224,12
GOPR5844_004,train,meadow,1920x1080,none,417,61.6224,65.4724,5
GOPR5844_004,train,meadow,1920x1080,none,417,65.4724,69.563,11
GOPR5844_004,train,meadow,1920x1080,none,417,69.563,73.9091,7
GOPR5844_004,train,meadow,1920x1080,none,417,73.9091,78.5267,9
GOPR5844_004,train,meadow,1920x1080,none,417,78.5267,83.4329,6
GOPR5844_004,train,meadow,1920x1080,none,417,83.4329,88.6455,4
GOPR5844_004,train,meadow,1920x1080,none,417,88.6455,94.1839,5
GOPR5844_004,train,meadow,1920x1080,none,417,94.1839,100.0682,4
GOPR5844_004,train,meadow,1920x1080,none,417,100.0682,106.3202,6
GOPR5844_004,train,meadow,1920x1080,none,417,106.3202,112.9628,7
GOPR5844_004,train,meadow,1920x1080,none,417,112.9628,120.0205,6
GOPR5844_004,train,meadow,1920x1080,none,417,120.0205,127.519,4
GOPR5844_004,train,meadow,1920x1080,none,417,127.519,135.4861,6
GOPR5844_004,train,meadow,1920x1080,none,417,135.4861,143.9509,5
GOPR5844_004,train,meadow,1920x1080,none,417,143.9509,152.9446,10
GOPR5844_004,train,meadow,1920x1080,none,417,152.9446,162.5001,7
GOPR5844_004,train,meadow,1920x1080,none,417,162.5001,172.6527,7
GOPR5844_004,train,meadow,1920x1080,none,417,172.6527,183.4396,7
GOPR5844_004,train,meadow,1920x1080,none,417,183.4396,194.9004,9
GOPR5844_004,train,meadow,1920x1080,none,417,194.9004,207.0773,5
GOPR5844_004,train,meadow,1920x1080,none,417,207.0773,220.0149,4
GOPR5844_004,train,meadow,1920x1080,none,417,220.0149,233.7609,2
GOPR5844_004,train,meadow,1920x1080,none,417,248.3657,263.8829,1
GOPR5844_004,train,meadow,1920x1080,none,417,263.8829,280.3696,1
GOPR5844_004,train,meadow,1920x1080,none,417,280.3696,297.8864,2
GOPR5844_004,train,meadow,1920x1080,none,417,297.8864,316.4975,2
GOPR5844_004,train,meadow,1920x1080,none,417,316.4975,336.2714,3
GOPR5844_004,train,meadow,1920x1080,none,417,336.2714,357.2808,3
GOPR5844_004,train,meadow,1920x1080,none,417,357.2808,379.6028,2
GOPR5844_004,train,meadow,1920x1080,none,417,379.6028,403.3193,6
GOPR5844_004,train,meadow,1920x1080,none,417,403.3193,428.5177,6
GOPR5844_004,train,meadow,1920x1080,none,417,428.5177,455.2903,6
GOPR5844_004,train,meadow,1920x1080,none,417,455.2903,483.7357,4
GOPR5844_004,train,meadow,1920x1080,none,417,483.7357,513.9582,6
GOPR5844_004,train,meadow,1920x1080,none,417,513.9582,546.069,7
GOPR5844_004,train,meadow,1920x1080,none,417,546.069,580.1859,16
GOPR5844_004,train,meadow,1920x1080,none,417,580.1859,616.4344,14
GOPR5844_004,train,meadow,1920x1080,none,417,616.4344,654.9476,2
GOPR5844_004,train,meadow,1920x1080,none,417,654.9476,695.867,2
GOPR5844_004,train,meadow,1920x1080,none,417,739.3429,785.5351,3
GOPR5844_004,train,meadow,1920x1080,none,417,785.5351,834.6133,5
GOPR5844_004,train,meadow,1920x1080,none,417,834.6133,886.7577,15
GOPR5844_004,train,meadow,1920x1080,none,417,886.7577,942.16,3
GOPR5844_004,train,meadow,1920x1080,none,417,942.16,1001.0237,5
GOPR5844_004,train,meadow,1920x1080,none,417,1001.0237,1063.565,1
GOPR5844_004,train,meadow,1920x1080,none,417,1063.565,1130.0138,11
GOPR5844_004,train,meadow,1920x1080,none,417,1130.0138,1200.6141,24
GOPR5844_004,train,meadow,1920x1080,none,417,1200.6141,1275.6253,27
GOPR5844_004,train,meadow,1920x1080,none,417,1275.6253,1355.323,25
GOPR5844_004,train,meadow,1920x1080,none,417,1355.323,1440.0,10
GOPR5844_004,train,meadow,1920x1080,none,417,1440.0,1529.9674,19
GOPR5844_004,train,meadow,1920x1080,none,417,1529.9674,1625.5557,11
GOPR5844_004,train,meadow,1920x1080,none,417,1625.5557,1727.1162,5
GOPR5845_001,train,meadow,1920x1080,none,601,1.0,1.0625,89139
GOPR5845_001,train,meadow,1920x1080,none,601,1.9477,2.0694,16931
GOPR5845_001,train,meadow,1920x1080,none,601,2.9768,3.1628,5471
GOPR5845_001,train,meadow,1920x1080,none,601,3.7934,4.0304,1869
GOPR5845_001,train,meadow,1920x1080,none,601,4.8341,5.1361,567
GOPR5845_001,train,meadow,1920x1080,none,601,5.7979,6.1601,618
GOPR5845_001,train,meadow,1920x1080,none,601,6.9539,7.3884,187
GOPR5845_001,train,meadow,1920x1080,none,601,7.85,8.3404,163
GOPR5845_001,train,meadow,1920x1080,none,601,8.8615,9.4152,122
GOPR5845_001,train,meadow,1920x1080,none,601,9.4152,10.0034,109
GOPR5845_001,train,meadow,1920x1080,none,601,10.6284,11.2924,72
GOPR5845_001,train,meadow,1920x1080,none,601,11.998,12.7476,76
GOPR5845_001,train,meadow,1920x1080,none,601,12.7476,13.544,52
GOPR5845_001,train,meadow,1920x1080,none,601,13.544,14.3902,40
GOPR5845_001,train,meadow,1920x1080,none,601,14.3902,15.2892,28
GOPR5845_001,train,meadow,1920x1080,none,601,15.2892,16.2445,22
GOPR5845_001,train,meadow,1920x1080,none,601,16.2445,17.2594,15
GOPR5845_001,train,meadow,1920x1080,none,601,17.2594,18.3377,15
GOPR5845_001,train,meadow,1920x1080,none,601,18.3377,19.4834,20
GOPR5845_001,train,meadow,1920x1080,none,601,19.4834,20.7007,13
GOPR5845_001,train,meadow,1920x1080,none,601,20.7007,21.994,18
GOPR5845_001,train,meadow,1920x1080,none,601,21.994,23.3681,39
GOPR5845_001,train,meadow,1920x1080,none,601,23.3681,24.8281,10
GOPR5845_001,train,meadow,1920x1080,none,601,24.8281,26.3793,23
GOPR5845_001,train,meadow,1920x1080,none,601,26.3793,28.0274,18
GOPR5845_001,train,meadow,1920x1080,none,601,28.0274,29.7785,12
GOPR5845_001,train,meadow,1920x1080,none,601,29.7785,31.639,12
GOPR5845_001,train,meadow,1920x1080,none,601,31.639,33.6157,7
GOPR5845_001,train,meadow,1920x1080,none,601,33.6157,35.7159,4
GOPR5845_001,train,meadow,1920x1080,none,601,35.7159,37.9473,4
GOPR5845_001,train,meadow,1920x1080,none,601,37.9473,40.3182,20
GOPR5845_001,train,meadow,1920x1080,none,601,40.3182,42.8372,7
GOPR5845_001,train,meadow,1920x1080,none,601,42.8372,45.5135,11
GOPR5845_001,train,meadow,1920x1080,none,601,45.5135,48.3571,21
GOPR5845_001,train,meadow,1920x1080,none,601,48.3571,51.3783,27
GOPR5845_001,train,meadow,1920x1080,none,601,51.3783,54.5883,17
GOPR5845_001,train,meadow,1920x1080,none,601,54.5883,57.9988,23
GOPR5845_001,train,meadow,1920x1080,none,601,57.9988,61.6224,16
GOPR5845_001,train,meadow,1920x1080,none,601,61.6224,65.4724,5
GOPR5845_001,train,meadow,1920x1080,none,601,69.563,73.9091,4
GOPR5845_001,train,meadow,1920x1080,none,601,73.9091,78.5267,7
GOPR5845_001,train,meadow,1920x1080,none,601,78.5267,83.4329,7
GOPR5845_001,train,meadow,1920x1080,none,601,83.4329,88.6455,9
GOPR5845_001,train,meadow,1920x1080,none,601,88.6455,94.1839,2
GOPR5845_001,train,meadow,1920x1080,none,601,94.1839,100.0682,3
GOPR5845_001,train,meadow,1920x1080,none,601,100.0682,106.3202,5
GOPR5845_001,train,meadow,1920x1080,none,601,106.3202,112.9628,2
GOPR5845_001,train,meadow,1920x1080,none,601,112.9628,120.0205,5
GOPR5845_001,train,meadow,1920x1080,none,601,120.0205,127.519,2
GOPR5845_001,train,meadow,1920x1080,none,601,127.519,135.4861,4
GOPR5845_001,train,meadow,1920x1080,none,601,135.4861,143.9509,5
GOPR5845_001,train,meadow,1920x1080,none,601,143.9509,152.9446,6
GOPR5845_001,train,meadow,1920x1080,none,601,152.9446,162.5001,3
GOPR5845_001,train,meadow,1920x1080,none,601,162.5001,172.6527,5
GOPR5845_001,train,meadow,1920x1080,none,601,172.6527,183.4396,12
GOPR5845_001,train,meadow,1920x1080,none,601,183.4396,194.9004,5
GOPR5845_001,train,meadow,1920x1080,none,601,194.9004,207.0773,7
GOPR5845_001,train,meadow,1920x1080,none,601,207.0773,220.0149,4
GOPR5845_001,train,meadow,1920x1080,none,601,220.0149,233.7609,3
GOPR5845_001,train,meadow,1920x1080,none,601,233.7609,248.3657,5
GOPR5845_001,train,meadow,1920x1080,none,601,248.3657,263.8829,1
GOPR5845_001,train,meadow,1920x1080,none,601,280.3696,297.8864,3
GOPR5845_001,train,meadow,1920x1080,none,601,297.8864,316.4975,1
GOPR5845_001,train,meadow,1920x1080,none,601,316.4975,336.2714,1
GOPR5845_004,train,meadow,1920x1080,none,391,1.0,1.0625,78577
GOPR5845_004,train,meadow,1920x1080,none,391,1.9477,2.0694,13636
GOPR5845_004,train,meadow,1920x1080,none,391,2.9768,3.1628,3915
GOPR5845_004,train,meadow,1920x1080,none,391,3.7934,4.0304,2668
GOPR5845_004,train,meadow,1920x1080,none,391,4.8341,5.1361,711
GOPR5845_004,train,meadow,1920x1080,none,391,5.7979,6.1601,317
GOPR5845_004,train,meadow,1920x1080,none,391,6.9539,7.3884,148
GOPR5845_004,train,meadow,1920x1080,none,391,7.85,8.3404,115
GOPR5845_004,train,meadow,1920x1080,none,391,8.8615,9.4152,88
GOPR5845_004,train,meadow,1920x1080,none,391,9.4152,10.0034,78
GOPR5845_004,train,meadow,1920x1080,none,391,10.6284,11.2924,52
GOPR5845_004,train,meadow,1920x1080,none,391,11.998,12.7476,50
GOPR5845_004,train,meadow,1920x1080,none,391,12.7476,13.544,44
GOPR5845_004,train,meadow,1920x1080,none,391,13.544,14.3902,36
GOPR5845_004,train,meadow,1920x1080,none,391,14.3902,15.2892,18
GOPR5845_004,train,meadow,1920x1080,none,391,15.2892,16.2445,29
GOPR5845_004,train,meadow,1920x1080,none,391,16.2445,17.2594,33
GOPR5845_004,train,meadow,1920x1080,none,391,17.2594,18.3377,31
GOPR5845_004,train,meadow,1920x1080,none,391,18.3377,19.4834,20
GOPR5845_004,train,meadow,1920x1080,none,391,19.4834,20.7007,18
GOPR5845_004,train,meadow,1920x1080,none,391,20.7007,21.994,18
GOPR5845_004,train,meadow,1920x1080,none,391,21.994,23.3681,30
GOPR5845_004,train,meadow,1920x1080,none,391,23.3681,24.8281,21
GOPR5845_004,train,meadow,1920x1080,none,391,24.8281,26.3793,28
GOPR5845_004,train,meadow,1920x1080,none,391,26.3793,28.0274,30
GOPR5845_004,train,meadow,1920x1080,none,391,28.0274,29.7785,16
GOPR5845_004,train,meadow,1920x1080,none,391,29.7785,31.639,33
GOPR5845_004,train,meadow,1920x1080,none,391,31.639,33.6157,28
GOPR5845_004,train,meadow,1920x1080,none,391,33.6157,35.7159,15
GOPR5845_004,train,meadow,1920x1080,none,391,35.7159,37.9473,10
GOPR5845_004,train,meadow,1920x1080,none,391,37.9473,40.3182,22
GOPR5845_004,train,meadow,1920x1080,none,391,40.3182,42.8372,12
GOPR5845_004,train,meadow,1920x1080,none,391,42.8372,45.5135,40
GOPR5845_004,train,meadow,1920x1080,none,391,45.5135,48.3571,37
GOPR5845_004,train,meadow,1920x1080,none,391,48.3571,51.3783,43
GOPR5845_004,train,meadow,1920x1080,none,391,51.3783,54.5883,33
GOPR5845_004,train,meadow,1920x1080,none,391,54.5883,57.9988,42
GOPR5845_004,train,meadow,1920x1080,none,391,57.9988,61.6224,35
GOPR5845_004,train,meadow,1920x1080,none,391,61.6224,65.4724,23
GOPR5845_004,train,meadow,1920x1080,none,391,65.4724,69.563,14
GOPR5845_004,train,meadow,1920x1080,none,391,69.563,73.9091,12
GOPR5845_004,train,meadow,1920x1080,none,391,73.9091,78.5267,12
GOPR5845_004,train,meadow,1920x1080,none,391,78.5267,83.4329,14
GOPR5845_004,train,meadow,1920x1080,none,391,83.4329,88.6455,15
GOPR5845_004,train,meadow,1920x1080,none,391,88.6455,94.1839,14
GOPR5845_004,train,meadow,1920x1080,none,391,94.1839,100.0682,16
GOPR5845_004,train,meadow,1920x1080,none,391,100.0682,106.3202,16
GOPR5845_004,train,meadow,1920x1080,none,391,106.3202,112.9628,9
GOPR5845_004,train,meadow,1920x1080,none,391,112.9628,120.0205,22
GOPR5845_004,train,meadow,1920x1080,none,391,120.0205,127.519,13
GOPR5845_004,train,meadow,1920x1080,none,391,127.519,135.4861,3
GOPR5845_004,train,meadow,1920x1080,none,391,135.4861,143.9509,9
GOPR5845_004,train,meadow,1920x1080,none,391,143.9509,152.9446,8
GOPR5845_004,train,meadow,1920x1080,none,391,152.9446,162.5001,7
GOPR5845_004,train,meadow,1920x1080,none,391,162.5001,172.6527,8
GOPR5845_004,train,meadow,1920x1080,none,391,172.6527,183.4396,8
GOPR5845_004,train,meadow,1920x1080,none,391,183.4396,194.9004,8
GOPR5845_004,train,meadow,1920x1080,none,391,194.9004,207.0773,9
GOPR5845_004,train,meadow,1920x1080,none,391,207.0773,220.0149,6
GOPR5845_004,train,meadow,1920x1080,none,391,220.0149,233.7609,9
GOPR5845_004,train,meadow,1920x1080,none,391,233.7609,248.3657,3
GOPR5845_004,train,meadow,1920x1080,none,391,248.3657,263.8829,1
GOPR5845_004,train,meadow,1920x1080,none,391,263.8829,280.3696,3
GOPR5845_004,train,meadow,1920x1080,none,391,280.3696,297.8864,4
GOPR5845_004,train,meadow,1920x1080,none,391,297.8864,316.4975,3
GOPR5845_004,train,meadow,1920x1080,none,391,316.4975,336.2714,4
GOPR5845_004,train,meadow,1920x1080,none,391,357.2808,379.6028,2
GOPR5845_004,train,meadow,1920x1080,none,391,379.6028,403.3193,2
GOPR5845_004,train,meadow,1920x1080,none,391,403.3193,428.5177,2
GOPR5845_004,train,meadow,1920x1080,none,391,428.5177,455.2903,2
GOPR5845_004,train,meadow,1920x1080,none,391,455.2903,483.7357,1
GOPR5845_004,train,meadow,1920x1080,none,391,580.1859,616.4344,1
GOPR5845_004,train,meadow,1920x1080,none,391,654.9476,695.867,2
GOPR5845_004,train,meadow,1920x1080,none,391,695.867,739.3429,2
GOPR5845_004,train,meadow,1920x1080,none,391,739.3429,785.5351,1
GOPR5845_004,train,meadow,1920x1080,none,391,785.5351,834.6133,1
GOPR5846_002,val,meadow,1920x1080,none,686,1.0,1.0625,121081
GOPR5846_002,val,meadow,1920x1080,none,686,1.9477,2.0694,18750
GOPR5846_002,val,meadow,1920x1080,none,686,2.9768,3.1628,6122
GOPR5846_002,val,meadow,1920x1080,none,686,3.7934,4.0304,3055
GOPR5846_002,val,meadow,1920x1080,none,686,4.8341,5.1361,1871
GOPR5846_002,val,meadow,1920x1080,none,686,5.7979,6.1601,1259
GOPR5846_002,val,meadow,1920x1080,none,686,6.9539,7.3884,1028
GOPR5846_002,val,meadow,1920x1080,none,686,7.85,8.3404,792
GOPR5846_002,val,meadow,1920x1080,none,686,8.8615,9.4152,596
GOPR5846_002,val,meadow,1920x1080,none,686,9.4152,10.0034,481
GOPR5846_002,val,meadow,1920x1080,none,686,10.6284,11.2924,436
GOPR5846_002,val,meadow,1920x1080,none,686,11.998,12.7476,355
GOPR5846_002,val,meadow,1920x1080,none,686,12.7476,13.544,333
GOPR5846_002,val,meadow,1920x1080,none,686,13.544,14.3902,284
GOPR5846_002,val,meadow,1920x1080,none,686,14.3902,15.2892,250
GOPR5846_002,val,meadow,1920x1080,none,686,15.2892,16.2445,224
GOPR5846_002,val,meadow,1920x1080,none,686,16.2445,17.2594,245
GOPR5846_002,val,meadow,1920x1080,none,686,17.2594,18.3377,221
GOPR5846_002,val,meadow,1920x1080,none,686,18.3377,19.4834,165
GOPR5846_002,val,meadow,1920x1080,none,686,19.4834,20.7007,157
GOPR5846_002,val,meadow,1920x1080,none,686,20.7007,21.994,134
GOPR5846_002,val,meadow,1920x1080,none,686,21.994,23.3681,271
GOPR5846_002,val,meadow,1920x1080,none,686,23.3681,24.8281,94
GOPR5846_002,val,meadow,1920x1080,none,686,24.8281,26.3793,188
GOPR5846_002,val,meadow,1920x1080,none,686,26.3793,28.0274,149
GOPR5846_002,val,meadow,1920x1080,none,686,28.0274,29.7785,66
GOPR5846_002,val,meadow,1920x1080,none,686,29.7785,31.639,118
GOPR5846_002,val,meadow,1920x1080,none,686,31.639,33.6157,113
GOPR5846_002,val,meadow,1920x1080,none,686,33.6157,35.7159,87
GOPR5846_002,val,meadow,1920x1080,none,686,35.7159,37.9473,63
GOPR5846_002,val,meadow,1920x1080,none,686,37.9473,40.3182,108
GOPR5846_002,val,meadow,1920x1080,none,686,40.3182,42.8372,79
GOPR5846_002,val,meadow,1920x1080,none,686,42.8372,45.5135,111
GOPR5846_002,val,meadow,1920x1080,none,686,45.5135,48.3571,85
GOPR5846_002,val,meadow,1920x1080,none,686,48.3571,51.3783,72
GOPR5846_002,val,meadow,1920x1080,none,686,51.3783,54.5883,54
GOPR5846_002,val,meadow,1920x1080,none,686,54.5883,57.9988,54
GOPR5846_002,val,meadow,1920x1080,none,686,57.9988,61.6224,58
GOPR5846_002,val,meadow,1920x1080,none,686,61.6224,65.4724,34
GOPR5846_002,val,meadow,1920x1080,none,686,65.4724,69.563,31
GOPR5846_002,val,meadow,1920x1080,none,686,69.563,73.9091,25
GOPR5846_002,val,meadow,1920x1080,none,686,73.9091,78.5267,19
GOPR5846_002,val,meadow,1920x1080,none,686,78.5267,83.4329,20
GOPR5846_002,val,meadow,1920x1080,none,686,83.4329,88.6455,23
GOPR5846_002,val,meadow,1920x1080,none,686,88.6455,94.1839,22
GOPR5846_002,val,meadow,1920x1080,none,686,94.1839,100.0682,20
GOPR5846_002,val,meadow,1920x1080,none,686,100.0682,106.3202,18
GOPR5846_002,val,meadow,1920x1080,none,686,106.3202,112.9628,9
GOPR5846_002,val,meadow,1920x1080,none,686,112.9628,120.0205,21
GOPR5846_002,val,meadow,1920x1080,none,686,120.0205,127.519,24
GOPR5846_002,val,meadow,1920x1080,none,686,127.519,135.4861,15
GOPR5846_002,val,meadow,1920x1080,none,686,135.4861,143.9509,12
GOPR5846_002,val,meadow,1920x1080,none,686,143.9509,152.9446,18
GOPR5846_002,val,meadow,1920x1080,none,686,152.9446,162.5001,13
GOPR5846_002,val,meadow,1920x1080,none,686,162.5001,172.6527,5
GOPR5846_002,val,meadow,1920x1080,none,686,172.6527,183.4396,13
GOPR5846_002,val,meadow,1920x1080,none,686,183.4396,194.9004,6
GOPR5846_002,val,meadow,1920x1080,none,686,194.9004,207.0773,6
GOPR5846_002,val,meadow,1920x1080,none,686,207.0773,220.0149,7
GOPR5846_002,val,meadow,1920x1080,none,686,220.0149,233.7609,11
GOPR5846_002,val,meadow,1920x1080,none,686,233.7609,248.3657,5
GOPR5846_002,val,meadow,1920x1080,none,686,248.3657,263.8829,7
GOPR5846_002,val,meadow,1920x1080,none,686,263.8829,280.3696,8
GOPR5846_002,val,meadow,1920x1080,none,686,280.3696,297.8864,6
GOPR5846_002,val,meadow,1920x1080,none,686,297.8864,316.4975,5
GOPR5846_002,val,meadow,1920x1080,none,686,316.4975,336.2714,5
GOPR5846_002,val,meadow,1920x1080,none,686,336.2714,357.2808,4
GOPR5846_002,val,meadow,1920x1080,none,686,357.2808,379.6028,2
GOPR5846_002,val,meadow,1920x1080,none,686,379.6028,403.3193,5
GOPR5846_002,val,meadow,1920x1080,none,686,403.3193,428.5177,2
GOPR5846_002,val,meadow,1920x1080,none,686,428.5177,455.2903,4
GOPR5846_002,val,meadow,1920x1080,none,686,455.2903,483.7357,4
GOPR5846_002,val,meadow,1920x1080,none,686,483.7357,513.9582,4
GOPR5846_002,val,meadow,1920x1080,none,686,513.9582,546.069,4
GOPR5846_002,val,meadow,1920x1080,none,686,546.069,580.1859,4
GOPR5846_002,val,meadow,1920x1080,none,686,580.1859,616.4344,8
GOPR5846_002,val,meadow,1920x1080,none,686,616.4344,654.9476,2
GOPR5846_002,val,meadow,1920x1080,none,686,654.9476,695.867,5
GOPR5846_002,val,meadow,1920x1080,none,686,695.867,739.3429,2
GOPR5846_002,val,meadow,1920x1080,none,686,739.3429,785.5351,3
GOPR5846_002,val,meadow,1920x1080,none,686,785.5351,834.6133,5
GOPR5846_002,val,meadow,1920x1080,none,686,834.6133,886.7577,3
GOPR5846_002,val,meadow,1920x1080,none,686,886.7577,942.16,1
GOPR5846_002,val,meadow,1920x1080,none,686,942.16,1001.0237,2
GOPR5846_002,val,meadow,1920x1080,none,686,1063.565,1130.0138,5
GOPR5846_002,val,meadow,1920x1080,none,686,1130.0138,1200.6141,1
GOPR5846_002,val,meadow,1920x1080,none,686,1200.6141,1275.6253,4
GOPR5846_002,val,meadow,1920x1080,none,686,1275.6253,1355.323,3
GOPR5846_002,val,meadow,1920x1080,none,686,1355.323,1440.0,3
GOPR5846_002,val,meadow,1920x1080,none,686,1440.0,1529.9674,2
GOPR5846_002,val,meadow,1920x1080,none,686,1529.9674,1625.5557,3
GOPR5846_002,val,meadow,1920x1080,none,686,1625.5557,1727.1162,1
GOPR5846_002,val,meadow,1920x1080,none,686,1727.1162,1835.0219,2
GOPR5846_002,val,meadow,1920x1080,none,686,1835.0219,1949.6692,4
GOPR5846_002,val,meadow,1920x1080,none,686,1949.6692,2071.4794,8
GOPR5846_005,val,meadow,1920x1080,none,450,1.0,1.0625,98461
GOPR5846_005,val,meadow,1920x1080,none,450,1.9477,2.0694,11976
GOPR5846_005,val,meadow,1920x1080,none,450,2.9768,3.1628,4199
GOPR5846_005,val,meadow,1920x1080,none,450,3.7934,4.0304,1874
GOPR5846_005,val,meadow,1920x1080,none,450,4.8341,5.1361,1210
GOPR5846_005,val,meadow,1920x1080,none,450,5.7979,6.1601,909
GOPR5846_005,val,meadow,1920x1080,none,450,6.9539,7.3884,697
GOPR5846_005,val,meadow,1920x1080,none,450,7.85,8.3404,517
GOPR5846_005,val,meadow,1920x1080,none,450,8.8615,9.4152,355
GOPR5846_005,val,meadow,1920x1080,none,450,9.4152,10.0034,242
GOPR5846_005,val,meadow,1920x1080,none,450,10.6284,11.2924,205
GOPR5846_005,val,meadow,1920x1080,none,450,11.998,12.7476,170
GOPR5846_005,val,meadow,1920x1080,none,450,12.7476,13.544,150
GOPR5846_005,val,meadow,1920x1080,none,450,13.544,14.3902,145
GOPR5846_005,val,meadow,1920x1080,none,450,14.3902,15.2892,103
GOPR5846_005,val,meadow,1920x1080,none,450,15.2892,16.2445,118
GOPR5846_005,val,meadow,1920x1080,none,450,16.2445,17.2594,124
GOPR5846_005,val,meadow,1920x1080,none,450,17.2594,18.3377,104
GOPR5846_005,val,meadow,1920x1080,none,450,18.3377,19.4834,86
GOPR5846_005,val,meadow,1920x1080,none,450,19.4834,20.7007,66
GOPR5846_005,val,meadow,1920x1080,none,450,20.7007,21.994,73
