video,split,scene,resolution,frame,variant,gt_x,gt_y,gt_w,gt_h,gt_area,best_coverage,matched_blob_area,n_blobs_in_frame
GOPR5845_001,train,meadow,1920x1080,45,none,17.0,652.0,43.0,39.0,1677.0,0.587955,324,292
GOPR5845_001,train,meadow,1920x1080,46,none,29.0,659.0,41.0,35.0,1435.0,0.666899,288,288
GOPR5845_001,train,meadow,1920x1080,47,none,41.0,665.0,41.0,35.0,1435.0,0.604878,235,293
GOPR5845_001,train,meadow,1920x1080,48,none,53.0,670.0,41.0,34.0,1394.0,0.581062,293,287
GOPR5845_001,train,meadow,1920x1080,49,none,65.0,676.0,41.0,34.0,1394.0,0.733859,283,293
GOPR5845_001,train,meadow,1920x1080,50,none,78.0,682.0,41.0,34.0,1394.0,0.428981,235,285
GOPR5845_001,train,meadow,1920x1080,51,none,90.0,687.0,41.0,33.0,1353.0,0.144124,105,275
GOPR5845_001,train,meadow,1920x1080,52,none,102.0,693.0,41.0,33.0,1353.0,0.073171,42,276
GOPR5845_001,train,meadow,1920x1080,53,none,114.0,699.0,41.0,32.0,1312.0,0.032012,18,297
GOPR5845_001,train,meadow,1920x1080,54,none,126.0,704.0,41.0,32.0,1312.0,0.106707,39,285
GOPR5845_001,train,meadow,1920x1080,55,none,139.0,710.0,41.0,31.0,1271.0,0.099135,50,291
GOPR5845_001,train,meadow,1920x1080,56,none,151.0,716.0,41.0,31.0,1271.0,0.060582,40,294
GOPR5845_001,train,meadow,1920x1080,57,none,162.0,719.0,40.0,30.0,1200.0,0.075,24,284
GOPR5845_001,train,meadow,1920x1080,58,none,172.0,723.0,39.0,30.0,1170.0,0.042735,21,288
GOPR5845_001,train,meadow,1920x1080,59,none,183.0,726.0,38.0,30.0,1140.0,0.049123,22,286
GOPR5845_001,train,meadow,1920x1080,60,none,193.0,729.0,37.0,30.0,1110.0,0.089189,29,270
GOPR5845_001,train,meadow,1920x1080,61,none,204.0,733.0,36.0,29.0,1044.0,0.05364,23,272
GOPR5845_001,train,meadow,1920x1080,62,none,215.0,736.0,35.0,29.0,1015.0,0.070936,29,270
GOPR5845_001,train,meadow,1920x1080,63,none,225.0,740.0,34.0,29.0,986.0,0.091278,41,271
GOPR5845_001,train,meadow,1920x1080,64,none,236.0,743.0,33.0,28.0,924.0,0.30303,93,253
GOPR5845_001,train,meadow,1920x1080,65,none,247.0,747.0,32.0,28.0,896.0,0.296875,120,258
GOPR5845_001,train,meadow,1920x1080,66,none,256.0,749.0,31.0,28.0,868.0,0.552995,150,247
GOPR5845_001,train,meadow,1920x1080,67,none,265.0,752.0,31.0,27.0,837.0,0.597372,174,251
GOPR5845_001,train,meadow,1920x1080,68,none,274.0,755.0,30.0,27.0,810.0,0.533333,171,253
GOPR5845_001,train,meadow,1920x1080,69,none,283.0,758.0,30.0,26.0,780.0,0.560256,159,250
GOPR5845_001,train,meadow,1920x1080,70,none,292.0,761.0,29.0,26.0,754.0,0.477454,117,259
GOPR5845_001,train,meadow,1920x1080,71,none,301.0,763.0,29.0,25.0,725.0,0.198621,50,255
GOPR5845_001,train,meadow,1920x1080,72,none,310.0,766.0,28.0,25.0,700.0,0.012857,5,260
GOPR5845_001,train,meadow,1920x1080,73,none,319.0,769.0,27.0,24.0,648.0,0.054012,15,260
GOPR5845_001,train,meadow,1920x1080,74,none,328.0,772.0,27.0,24.0,648.0,0.111111,26,258
GOPR5845_001,train,meadow,1920x1080,75,none,337.0,775.0,26.0,23.0,598.0,0.050167,16,255
GOPR5845_001,train,meadow,1920x1080,76,none,345.0,777.0,26.0,23.0,598.0,0.053512,14,244
GOPR5845_001,train,meadow,1920x1080,77,none,353.0,778.0,26.0,22.0,572.0,0.083916,16,251
GOPR5845_001,train,meadow,1920x1080,78,none,362.0,780.0,25.0,22.0,550.0,0.3,47,240
GOPR5845_001,train,meadow,1920x1080,79,none,370.0,782.0,25.0,21.0,525.0,0.213333,40,245
GOPR5845_001,train,meadow,1920x1080,80,none,379.0,784.0,25.0,20.0,500.0,0.384,56,244
GOPR5845_001,train,meadow,1920x1080,81,none,387.0,786.0,24.0,20.0,480.0,0.320833,49,247
GOPR5845_001,train,meadow,1920x1080,82,none,396.0,788.0,24.0,19.0,456.0,0.16886,23,242
GOPR5845_001,train,meadow,1920x1080,83,none,404.0,790.0,24.0,19.0,456.0,0.199561,39,240
GOPR5845_001,train,meadow,1920x1080,84,none,413.0,791.0,23.0,18.0,414.0,0.202899,33,230
GOPR5845_001,train,meadow,1920x1080,85,none,420.0,793.0,23.0,18.0,414.0,0.23913,36,242
GOPR5845_001,train,meadow,1920x1080,86,none,428.0,794.0,23.0,18.0,414.0,0.18599,29,246
GOPR5845_001,train,meadow,1920x1080,87,none,436.0,795.0,23.0,18.0,414.0,0.169082,27,250
GOPR5845_001,train,meadow,1920x1080,88,none,444.0,796.0,23.0,18.0,414.0,0.086957,17,242
GOPR5845_001,train,meadow,1920x1080,89,none,452.0,798.0,23.0,18.0,414.0,0.057971,8,249
GOPR5845_001,train,meadow,1920x1080,90,none,460.0,799.0,23.0,18.0,414.0,0.23913,25,232
GOPR5845_001,train,meadow,1920x1080,91,none,468.0,800.0,23.0,18.0,414.0,0.130435,18,238
GOPR5845_001,train,meadow,1920x1080,92,none,476.0,802.0,23.0,18.0,414.0,0.144928,15,240
GOPR5845_001,train,meadow,1920x1080,93,none,483.0,803.0,22.0,18.0,396.0,0.222222,28,250
GOPR5845_001,train,meadow,1920x1080,94,none,491.0,804.0,22.0,17.0,374.0,0.213904,25,253
GOPR5845_001,train,meadow,1920x1080,95,none,498.0,805.0,21.0,17.0,357.0,0.277311,30,244
GOPR5845_001,train,meadow,1920x1080,96,none,506.0,807.0,21.0,17.0,357.0,0.235294,25,243
GOPR5845_001,train,meadow,1920x1080,97,none,514.0,808.0,21.0,17.0,357.0,0.246499,30,241
GOPR5845_001,train,meadow,1920x1080,98,none,521.0,809.0,20.0,16.0,320.0,0.309375,28,247
GOPR5845_001,train,meadow,1920x1080,99,none,529.0,811.0,20.0,16.0,320.0,0.25,26,245
GOPR5845_001,train,meadow,1920x1080,100,none,537.0,812.0,19.0,16.0,304.0,0.236842,24,236
GOPR5845_001,train,meadow,1920x1080,101,none,544.0,813.0,19.0,16.0,304.0,0.289474,28,246
GOPR5845_001,train,meadow,1920x1080,102,none,552.0,815.0,18.0,16.0,288.0,0.305556,28,243
GOPR5845_001,train,meadow,1920x1080,103,none,560.0,816.0,18.0,15.0,270.0,0.325926,29,241
GOPR5845_001,train,meadow,1920x1080,104,none,567.0,818.0,18.0,15.0,270.0,0.207407,22,236
GOPR5845_001,train,meadow,1920x1080,105,none,574.0,819.0,18.0,15.0,270.0,0.266667,25,237
GOPR5845_001,train,meadow,1920x1080,106,none,581.0,820.0,18.0,15.0,270.0,0.296296,26,233
GOPR5845_001,train,meadow,1920x1080,107,none,588.0,821.0,18.0,15.0,270.0,0.259259,24,234
GOPR5845_001,train,meadow,1920x1080,108,none,595.0,823.0,18.0,15.0,270.0,0.233333,25,233
GOPR5845_001,train,meadow,1920x1080,109,none,603.0,824.0,18.0,15.0,270.0,0.266667,24,233
GOPR5845_001,train,meadow,1920x1080,110,none,610.0,825.0,18.0,15.0,270.0,0.181481,22,232
GOPR5845_001,train,meadow,1920x1080,111,none,617.0,827.0,17.0,15.0,255.0,0.192157,21,227
GOPR5845_001,train,meadow,1920x1080,112,none,624.0,828.0,17.0,15.0,255.0,0.27451,23,235
GOPR5845_001,train,meadow,1920x1080,113,none,630.0,830.0,17.0,15.0,255.0,0.247059,23,229
GOPR5845_001,train,meadow,1920x1080,114,none,637.0,831.0,17.0,14.0,238.0,0.168067,17,239
GOPR5845_001,train,meadow,1920x1080,115,none,644.0,833.0,17.0,14.0,238.0,0.176471,19,236
GOPR5845_001,train,meadow,1920x1080,116,none,651.0,834.0,17.0,14.0,238.0,0.176471,15,233
GOPR5845_001,train,meadow,1920x1080,117,none,658.0,835.0,17.0,13.0,221.0,0.325792,21,231
GOPR5845_001,train,meadow,1920x1080,118,none,664.0,837.0,16.0,13.0,208.0,0.235577,19,234
GOPR5845_001,train,meadow,1920x1080,119,none,671.0,838.0,16.0,13.0,208.0,0.269231,21,235
GOPR5845_001,train,meadow,1920x1080,120,none,678.0,840.0,16.0,13.0,208.0,0.201923,18,234
GOPR5845_001,train,meadow,1920x1080,121,none,685.0,841.0,16.0,12.0,192.0,0.328125,22,236
GOPR5845_001,train,meadow,1920x1080,122,none,691.0,842.0,16.0,12.0,192.0,0.328125,21,237
GOPR5845_001,train,meadow,1920x1080,123,none,697.0,843.0,16.0,12.0,192.0,0.28125,23,234
GOPR5845_001,train,meadow,1920x1080,124,none,703.0,845.0,16.0,12.0,192.0,0.28125,22,231
GOPR5845_001,train,meadow,1920x1080,125,none,709.0,846.0,17.0,12.0,204.0,0.264706,21,229
GOPR5845_001,train,meadow,1920x1080,126,none,715.0,847.0,17.0,12.0,204.0,0.343137,23,235
GOPR5845_001,train,meadow,1920x1080,127,none,720.0,848.0,17.0,12.0,204.0,0.343137,24,224
GOPR5845_001,train,meadow,1920x1080,128,none,726.0,849.0,17.0,12.0,204.0,0.264706,23,232
GOPR5845_001,train,meadow,1920x1080,129,none,732.0,850.0,17.0,12.0,204.0,0.264706,22,227
GOPR5845_001,train,meadow,1920x1080,130,none,738.0,851.0,18.0,12.0,216.0,0.222222,19,230
GOPR5845_001,train,meadow,1920x1080,131,none,744.0,853.0,18.0,12.0,216.0,0.162037,18,233
GOPR5845_001,train,meadow,1920x1080,132,none,750.0,853.0,17.0,11.0,187.0,0.187166,16,224
GOPR5845_001,train,meadow,1920x1080,133,none,755.0,854.0,17.0,11.0,187.0,0.187166,19,226
GOPR5845_001,train,meadow,1920x1080,134,none,761.0,855.0,16.0,11.0,176.0,0.227273,17,226
GOPR5845_001,train,meadow,1920x1080,135,none,766.0,855.0,16.0,11.0,176.0,0.136364,16,231
GOPR5845_001,train,meadow,1920x1080,136,none,772.0,856.0,16.0,11.0,176.0,0.159091,16,228
GOPR5845_001,train,meadow,1920x1080,137,none,777.0,857.0,15.0,11.0,165.0,0.242424,17,226
GOPR5845_001,train,meadow,1920x1080,138,none,783.0,857.0,15.0,11.0,165.0,0.272727,19,218
GOPR5845_001,train,meadow,1920x1080,139,none,788.0,858.0,14.0,10.0,140.0,0.342857,20,222
GOPR5845_001,train,meadow,1920x1080,140,none,792.0,858.0,15.0,10.0,150.0,0.36,18,224
GOPR5845_001,train,meadow,1920x1080,141,none,796.0,858.0,15.0,10.0,150.0,0.233333,17,220
GOPR5845_001,train,meadow,1920x1080,142,none,800.0,858.0,15.0,10.0,150.0,0.266667,21,230
GOPR5845_001,train,meadow,1920x1080,143,none,804.0,858.0,15.0,11.0,165.0,0.242424,18,225
GOPR5845_001,train,meadow,1920x1080,144,none,808.0,858.0,15.0,11.0,165.0,0.212121,16,220
GOPR5845_001,train,meadow,1920x1080,145,none,812.0,858.0,15.0,11.0,165.0,0.290909,20,213
GOPR5845_001,train,meadow,1920x1080,146,none,816.0,858.0,15.0,11.0,165.0,0.242424,18,216
GOPR5845_001,train,meadow,1920x1080,147,none,818.0,858.0,15.0,11.0,165.0,0.381818,21,213
GOPR5845_001,train,meadow,1920x1080,148,none,821.0,858.0,15.0,11.0,165.0,0.381818,23,218
GOPR5845_001,train,meadow,1920x1080,149,none,823.0,858.0,15.0,11.0,165.0,0.290909,20,222
GOPR5845_001,train,meadow,1920x1080,150,none,826.0,858.0,15.0,11.0,165.0,0.242424,19,222
GOPR5845_001,train,meadow,1920x1080,151,none,829.0,858.0,15.0,11.0,165.0,0.212121,18,219
GOPR5845_001,train,meadow,1920x1080,152,none,831.0,858.0,15.0,11.0,165.0,0.254545,20,226
GOPR5845_001,train,meadow,1920x1080,153,none,834.0,858.0,15.0,11.0,165.0,0.254545,19,226
GOPR5845_001,train,meadow,1920x1080,154,none,835.0,858.0,16.0,11.0,176.0,0.272727,19,218
GOPR5845_001,train,meadow,1920x1080,155,none,836.0,858.0,16.0,11.0,176.0,0.198864,18,216
GOPR5845_001,train,meadow,1920x1080,156,none,837.0,857.0,16.0,11.0,176.0,0.198864,15,211
GOPR5845_001,train,meadow,1920x1080,157,none,838.0,857.0,16.0,11.0,176.0,0.255682,19,216
GOPR5845_001,train,meadow,1920x1080,158,none,839.0,857.0,16.0,12.0,192.0,0.234375,20,217
GOPR5845_001,train,meadow,1920x1080,159,none,840.0,857.0,16.0,12.0,192.0,0.21875,20,208
GOPR5845_001,train,meadow,1920x1080,160,none,841.0,856.0,16.0,12.0,192.0,0.21875,22,213
GOPR5845_001,train,meadow,1920x1080,161,none,843.0,856.0,16.0,12.0,192.0,0.25,21,212
GOPR5845_001,train,meadow,1920x1080,162,none,844.0,856.0,16.0,12.0,192.0,0.28125,22,214
GOPR5845_001,train,meadow,1920x1080,163,none,844.0,855.0,16.0,12.0,192.0,0.25,22,210
GOPR5845_001,train,meadow,1920x1080,164,none,844.0,855.0,16.0,12.0,192.0,0.291667,24,215
GOPR5845_001,train,meadow,1920x1080,165,none,844.0,854.0,15.0,12.0,180.0,0.233333,21,214
GOPR5845_001,train,meadow,1920x1080,166,none,844.0,854.0,15.0,12.0,180.0,0.233333,22,217
GOPR5845_001,train,meadow,1920x1080,167,none,844.0,853.0,15.0,12.0,180.0,0.233333,21,211
GOPR5845_001,train,meadow,1920x1080,168,none,844.0,853.0,14.0,12.0,168.0,0.285714,23,210
GOPR5845_001,train,meadow,1920x1080,169,none,843.0,852.0,14.0,12.0,168.0,0.25,21,212
GOPR5845_001,train,meadow,1920x1080,170,none,843.0,851.0,14.0,12.0,168.0,0.208333,20,208
GOPR5845_001,train,meadow,1920x1080,171,none,842.0,850.0,14.0,12.0,168.0,0.321429,21,207
GOPR5845_001,train,meadow,1920x1080,172,none,841.0,850.0,14.0,12.0,168.0,0.291667,23,212
GOPR5845_001,train,meadow,1920x1080,173,none,841.0,849.0,14.0,11.0,154.0,0.318182,22,211
GOPR5845_001,train,meadow,1920x1080,174,none,840.0,848.0,14.0,11.0,154.0,0.311688,22,214
GOPR5845_001,train,meadow,1920x1080,175,none,839.0,847.0,14.0,11.0,154.0,0.311688,22,207
GOPR5845_001,train,meadow,1920x1080,176,none,839.0,846.0,14.0,11.0,154.0,0.227273,20,205
GOPR5845_001,train,meadow,1920x1080,177,none,837.0,846.0,14.0,11.0,154.0,0.227273,20,214
GOPR5845_001,train,meadow,1920x1080,178,none,836.0,845.0,14.0,11.0,154.0,0.272727,21,217
GOPR5845_001,train,meadow,1920x1080,179,none,835.0,844.0,14.0,11.0,154.0,0.272727,16,216
GOPR5845_001,train,meadow,1920x1080,180,none,834.0,844.0,14.0,11.0,154.0,0.272727,19,206
GOPR5845_001,train,meadow,1920x1080,181,none,832.0,843.0,14.0,11.0,154.0,0.227273,17,205
GOPR5845_001,train,meadow,1920x1080,182,none,831.0,842.0,13.0,10.0,130.0,0.269231,17,206
GOPR5845_001,train,meadow,1920x1080,183,none,830.0,841.0,13.0,10.0,130.0,0.269231,19,206
GOPR5845_001,train,meadow,1920x1080,184,none,829.0,841.0,13.0,10.0,130.0,0.184615,14,203
GOPR5845_001,train,meadow,1920x1080,185,none,827.0,840.0,13.0,10.0,130.0,0.269231,16,205
GOPR5845_001,train,meadow,1920x1080,186,none,826.0,839.0,13.0,10.0,130.0,0.269231,15,203
GOPR5845_001,train,meadow,1920x1080,187,none,825.0,838.0,13.0,10.0,130.0,0.184615,14,205
GOPR5845_001,train,meadow,1920x1080,188,none,823.0,838.0,13.0,10.0,130.0,0.269231,15,204
GOPR5845_001,train,meadow,1920x1080,189,none,821.0,837.0,13.0,10.0,130.0,0.215385,12,199
GOPR5845_001,train,meadow,1920x1080,190,none,819.0,837.0,13.0,10.0,130.0,0.269231,15,201
GOPR5845_001,train,meadow,1920x1080,191,none,816.0,836.0,13.0,10.0,130.0,0.184615,12,200
GOPR5845_001,train,meadow,1920x1080,192,none,814.0,835.0,13.0,10.0,130.0,0.269231,12,203
GOPR5845_001,train,meadow,1920x1080,193,none,812.0,835.0,13.0,10.0,130.0,0.230769,13,199
GOPR5845_001,train,meadow,1920x1080,194,none,810.0,834.0,13.0,10.0,130.0,0.076923,7,204
GOPR5845_001,train,meadow,1920x1080,195,none,808.0,833.0,13.0,10.0,130.0,0.061538,7,203
GOPR5845_001,train,meadow,1920x1080,196,none,806.0,833.0,13.0,10.0,130.0,0.076923,8,198
GOPR5845_001,train,meadow,1920x1080,197,none,804.0,832.0,13.0,10.0,130.0,0.076923,8,197
GOPR5845_001,train,meadow,1920x1080,198,none,801.0,831.0,13.0,10.0,130.0,0.061538,7,197
GOPR5845_001,train,meadow,1920x1080,199,none,799.0,831.0,13.0,10.0,130.0,0.153846,9,198
GOPR5845_001,train,meadow,1920x1080,200,none,797.0,830.0,12.0,10.0,120.0,0.125,9,195
GOPR5845_001,train,meadow,1920x1080,201,none,794.0,829.0,12.0,10.0,120.0,0.066667,7,198
GOPR5845_001,train,meadow,1920x1080,202,none,792.0,829.0,12.0,10.0,120.0,0.125,8,201
GOPR5845_001,train,meadow,1920x1080,203,none,789.0,828.0,12.0,10.0,120.0,0.066667,8,199
GOPR5845_001,train,meadow,1920x1080,204,none,787.0,827.0,12.0,10.0,120.0,0.066667,5,196
GOPR5845_001,train,meadow,1920x1080,205,none,785.0,827.0,12.0,10.0,120.0,0.083333,8,192
GOPR5845_001,train,meadow,1920x1080,206,none,782.0,826.0,12.0,10.0,120.0,0.066667,6,201
GOPR5845_001,train,meadow,1920x1080,207,none,779.0,826.0,12.0,10.0,120.0,0.1,7,199
GOPR5845_001,train,meadow,1920x1080,208,none,776.0,825.0,12.0,10.0,120.0,0.066667,7,199
GOPR5845_001,train,meadow,1920x1080,209,none,773.0,825.0,12.0,10.0,120.0,0.066667,5,199
GOPR5845_001,train,meadow,1920x1080,210,none,770.0,824.0,12.0,10.0,120.0,0.066667,6,204
GOPR5845_001,train,meadow,1920x1080,211,none,767.0,824.0,13.0,9.0,117.0,0.068376,7,197
GOPR5845_001,train,meadow,1920x1080,212,none,764.0,823.0,13.0,9.0,117.0,0.08547,8,197
GOPR5845_001,train,meadow,1920x1080,213,none,761.0,823.0,13.0,9.0,117.0,0.068376,7,201
GOPR5845_001,train,meadow,1920x1080,214,none,758.0,822.0,13.0,9.0,117.0,0.128205,7,198
GOPR5845_001,train,meadow,1920x1080,215,none,755.0,822.0,13.0,9.0,117.0,0.08547,8,196
GOPR5845_001,train,meadow,1920x1080,216,none,752.0,821.0,13.0,9.0,117.0,0.08547,6,199
GOPR5845_001,train,meadow,1920x1080,217,none,749.0,820.0,13.0,9.0,117.0,0.068376,6,199
GOPR5845_001,train,meadow,1920x1080,218,none,746.0,820.0,13.0,9.0,117.0,0.068376,6,197
GOPR5845_001,train,meadow,1920x1080,219,none,742.0,819.0,13.0,9.0,117.0,0.08547,7,197
GOPR5845_001,train,meadow,1920x1080,220,none,739.0,818.0,12.0,9.0,108.0,0.055556,6,202
GOPR5845_001,train,meadow,1920x1080,221,none,736.0,818.0,12.0,9.0,108.0,0.111111,6,199
GOPR5845_001,train,meadow,1920x1080,222,none,733.0,817.0,12.0,9.0,108.0,0.055556,5,199
GOPR5845_001,train,meadow,1920x1080,223,none,730.0,816.0,12.0,9.0,108.0,0.055556,6,204
GOPR5845_001,train,meadow,1920x1080,224,none,726.0,816.0,12.0,9.0,108.0,0.111111,6,200
GOPR5845_001,train,meadow,1920x1080,225,none,723.0,815.0,12.0,9.0,108.0,0.074074,6,198
GOPR5845_001,train,meadow,1920x1080,226,none,719.0,814.0,12.0,9.0,108.0,0.138889,11,197
GOPR5845_001,train,meadow,1920x1080,227,none,715.0,813.0,11.0,9.0,99.0,0.121212,7,190
GOPR5845_001,train,meadow,1920x1080,228,none,712.0,813.0,11.0,9.0,99.0,0.121212,7,192
GOPR5845_001,train,meadow,1920x1080,229,none,708.0,812.0,11.0,9.0,99.0,0.121212,9,193
GOPR5845_001,train,meadow,1920x1080,230,none,705.0,811.0,11.0,9.0,99.0,0.121212,8,195
GOPR5845_001,train,meadow,1920x1080,231,none,701.0,810.0,10.0,9.0,90.0,0.177778,8,197
GOPR5845_001,train,meadow,1920x1080,232,none,697.0,810.0,10.0,9.0,90.0,0.133333,9,188
GOPR5845_001,train,meadow,1920x1080,233,none,694.0,809.0,10.0,9.0,90.0,0.133333,9,188
GOPR5845_001,train,meadow,1920x1080,234,none,690.0,808.0,10.0,9.0,90.0,0.1,8,183
GOPR5845_001,train,meadow,1920x1080,235,none,686.0,807.0,10.0,9.0,90.0,0.177778,8,182
GOPR5845_001,train,meadow,1920x1080,236,none,682.0,807.0,10.0,9.0,90.0,0.088889,7,187
GOPR5845_001,train,meadow,1920x1080,237,none,678.0,806.0,10.0,9.0,90.0,0.177778,9,191
GOPR5845_001,train,meadow,1920x1080,238,none,674.0,805.0,10.0,9.0,90.0,0.133333,9,192
GOPR5845_001,train,meadow,1920x1080,239,none,671.0,804.0,10.0,9.0,90.0,0.133333,9,193
GOPR5845_001,train,meadow,1920x1080,240,none,667.0,803.0,10.0,9.0,90.0,0.1,8,195
GOPR5845_001,train,meadow,1920x1080,241,none,663.0,803.0,10.0,9.0,90.0,0.1,8,190
GOPR5845_001,train,meadow,1920x1080,242,none,659.0,802.0,10.0,9.0,90.0,0.222222,10,187
GOPR5845_001,train,meadow,1920x1080,243,none,655.0,801.0,10.0,9.0,90.0,0.133333,8,189
GOPR5845_001,train,meadow,1920x1080,244,none,652.0,800.0,10.0,9.0,90.0,0.088889,6,182
GOPR5845_001,train,meadow,1920x1080,245,none,648.0,799.0,10.0,9.0,90.0,0.088889,6,188
GOPR5845_001,train,meadow,1920x1080,246,none,644.0,798.0,11.0,9.0,99.0,0.080808,6,185
GOPR5845_001,train,meadow,1920x1080,247,none,641.0,797.0,11.0,9.0,99.0,0.10101,8,183
GOPR5845_001,train,meadow,1920x1080,248,none,637.0,796.0,11.0,9.0,99.0,0.080808,6,184
GOPR5845_001,train,meadow,1920x1080,249,none,634.0,795.0,11.0,9.0,99.0,0.10101,7,182
GOPR5845_001,train,meadow,1920x1080,250,none,630.0,794.0,11.0,9.0,99.0,0.080808,6,185
GOPR5845_001,train,meadow,1920x1080,251,none,627.0,793.0,11.0,9.0,99.0,0.10101,6,182
GOPR5845_001,train,meadow,1920x1080,252,none,623.0,792.0,11.0,9.0,99.0,0.080808,5,180
GOPR5845_001,train,meadow,1920x1080,253,none,620.0,791.0,11.0,9.0,99.0,0.080808,5,178
GOPR5845_001,train,meadow,1920x1080,254,none,617.0,790.0,11.0,9.0,99.0,0.080808,6,181
GOPR5845_001,train,meadow,1920x1080,255,none,613.0,789.0,11.0,9.0,99.0,0.10101,6,180
GOPR5845_001,train,meadow,1920x1080,256,none,610.0,788.0,11.0,9.0,99.0,0.181818,8,178
GOPR5845_001,train,meadow,1920x1080,257,none,607.0,787.0,11.0,9.0,99.0,0.20202,7,175
GOPR5845_001,train,meadow,1920x1080,258,none,604.0,786.0,12.0,9.0,108.0,0.185185,9,181
GOPR5845_001,train,meadow,1920x1080,259,none,601.0,785.0,12.0,9.0,108.0,0.138889,6,180
GOPR5845_001,train,meadow,1920x1080,260,none,598.0,784.0,12.0,9.0,108.0,0.111111,7,180
GOPR5845_001,train,meadow,1920x1080,261,none,595.0,783.0,12.0,9.0,108.0,0.138889,6,178
GOPR5845_001,train,meadow,1920x1080,262,none,593.0,782.0,12.0,9.0,108.0,0.138889,8,176
GOPR5845_001,train,meadow,1920x1080,263,none,590.0,781.0,12.0,9.0,108.0,0.166667,10,174
GOPR5845_001,train,meadow,1920x1080,264,none,588.0,780.0,12.0,9.0,108.0,0.148148,9,173
GOPR5845_001,train,meadow,1920x1080,265,none,585.0,779.0,12.0,9.0,108.0,0.138889,10,173
GOPR5845_001,train,meadow,1920x1080,266,none,583.0,779.0,12.0,9.0,108.0,0.185185,9,181
GOPR5845_001,train,meadow,1920x1080,267,none,581.0,778.0,12.0,9.0,108.0,0.138889,9,180
GOPR5845_001,train,meadow,1920x1080,268,none,578.0,777.0,12.0,9.0,108.0,0.083333,6,176
GOPR5845_001,train,meadow,1920x1080,269,none,576.0,776.0,12.0,9.0,108.0,0.166667,9,174
GOPR5845_001,train,meadow,1920x1080,270,none,573.0,775.0,12.0,10.0,120.0,0.166667,8,177
GOPR5845_001,train,meadow,1920x1080,271,none,571.0,775.0,12.0,10.0,120.0,0.15,8,179
GOPR5845_001,train,meadow,1920x1080,272,none,569.0,774.0,12.0,10.0,120.0,0.1,7,180
GOPR5845_001,train,meadow,1920x1080,273,none,567.0,773.0,12.0,10.0,120.0,0.166667,9,176
GOPR5845_001,train,meadow,1920x1080,274,none,565.0,772.0,12.0,9.0,108.0,0.166667,10,178
GOPR5845_001,train,meadow,1920x1080,275,none,563.0,772.0,12.0,9.0,108.0,0.138889,9,176
GOPR5845_001,train,meadow,1920x1080,276,none,561.0,771.0,12.0,9.0,108.0,0.185185,8,175
GOPR5845_001,train,meadow,1920x1080,277,none,559.0,771.0,12.0,9.0,108.0,0.111111,8,174
GOPR5845_001,train,meadow,1920x1080,278,none,557.0,770.0,11.0,9.0,99.0,0.181818,8,175
GOPR5845_001,train,meadow,1920x1080,279,none,556.0,769.0,11.0,9.0,99.0,0.151515,10,176
GOPR5845_001,train,meadow,1920x1080,280,none,554.0,769.0,11.0,9.0,99.0,0.151515,9,175
GOPR5845_001,train,meadow,1920x1080,281,none,552.0,768.0,11.0,9.0,99.0,0.090909,6,172
GOPR5845_001,train,meadow,1920x1080,282,none,551.0,768.0,11.0,9.0,99.0,0.121212,7,173
GOPR5845_001,train,meadow,1920x1080,283,none,550.0,768.0,11.0,9.0,99.0,0.121212,8,172
GOPR5845_001,train,meadow,1920x1080,284,none,548.0,767.0,11.0,9.0,99.0,0.161616,9,169
GOPR5845_001,train,meadow,1920x1080,285,none,547.0,767.0,11.0,9.0,99.0,0.060606,5,172
GOPR5845_001,train,meadow,1920x1080,286,none,546.0,766.0,11.0,9.0,99.0,0.161616,8,173
GOPR5845_001,train,meadow,1920x1080,287,none,544.0,766.0,11.0,10.0,110.0,0.109091,9,172
GOPR5845_001,train,meadow,1920x1080,288,none,543.0,765.0,11.0,10.0,110.0,0.181818,10,172
GOPR5845_001,train,meadow,1920x1080,289,none,542.0,765.0,11.0,10.0,110.0,0.109091,8,170
GOPR5845_001,train,meadow,1920x1080,290,none,540.0,765.0,11.0,10.0,110.0,0.081818,8,168
GOPR5845_001,train,meadow,1920x1080,291,none,539.0,764.0,11.0,10.0,110.0,0.109091,7,171
GOPR5845_001,train,meadow,1920x1080,292,none,539.0,764.0,11.0,10.0,110.0,0.145455,9,168
GOPR5845_001,train,meadow,1920x1080,293,none,538.0,763.0,11.0,10.0,110.0,0.181818,10,167
GOPR5845_001,train,meadow,1920x1080,294,none,537.0,763.0,11.0,10.0,110.0,0.109091,9,162
GOPR5845_001,train,meadow,1920x1080,295,none,536.0,762.0,11.0,10.0,110.0,0.181818,11,163
GOPR5845_001,train,meadow,1920x1080,296,none,535.0,762.0,11.0,10.0,110.0,0.136364,10,168
GOPR5845_001,train,meadow,1920x1080,297,none,535.0,761.0,11.0,10.0,110.0,0.109091,8,170
GOPR5845_001,train,meadow,1920x1080,298,none,534.0,761.0,11.0,10.0,110.0,0.181818,11,168
GOPR5845_001,train,meadow,1920x1080,299,none,534.0,760.0,11.0,10.0,110.0,0.145455,10,166
GOPR5845_001,train,meadow,1920x1080,300,none,533.0,760.0,11.0,10.0,110.0,0.081818,8,165
GOPR5845_001,train,meadow,1920x1080,301,none,533.0,760.0,12.0,10.0,120.0,0.1,8,165
GOPR5845_001,train,meadow,1920x1080,302,none,533.0,759.0,12.0,10.0,120.0,0.133333,9,163
